StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1s,xAB1l,xA2,xB2,xAB2s,xAB2l,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-10 16:13:40,2017-10-10 16:16:41,0,128.136.79.200,100,181,1,2017-10-10 16:16:41,R_p6N8emlSHTGKnkd,,,,,35.195404052734,-80.825401306152,anonymous,EN,,,,5,,,,,"Since people don't have to buy the testing, if people don't like it, they don't have to buy it at all, but the CEO is clearly attempting to ""give the people what they want"" by choosing the path that lead to the most satisfaction.",2,1,1,2,1,1,1,2,2,2,,1,1,3,2,3,50,3,5,5,5
2017-10-10 16:15:43,2017-10-10 16:18:03,0,73.153.253.90,100,139,1,2017-10-10 16:18:04,R_3psVaD2ErD3Al5M,,,,,38.803894042969,-104.77629852295,anonymous,EN,,2,,,,,,,That would make people freak out.  People should find out about this at a doctor's office if at all.,2,1,1,2,2,1,1,1,1,2,,5,2,3,2,3,39,2,1,10,6
2017-10-10 16:14:36,2017-10-10 16:18:10,0,68.4.21.88,100,213,1,2017-10-10 16:18:11,R_Oy9aM2VTdvucFSV,,,,,33.422805786133,-117.62010192871,anonymous,EN,,,,,,,4,,I think it may be a good idea but I feel like people might inadvertently turn off the self driving and cause an accident.,2,1,1,2,2,1,1,1,2,2,,3,1,5,1,3,27,3,4,5,7
2017-10-10 16:16:03,2017-10-10 16:18:40,0,50.88.107.50,100,157,1,2017-10-10 16:18:41,R_0TJYT6tTuPMsKpf,,,,,28.203994750977,-81.495101928711,anonymous,,,,,,,,,5,I think its the right decision.,1,1,1,2,1,1,1,1,2,2,,5,5,5,2,4,45,2,2,11,6
2017-10-10 16:16:48,2017-10-10 16:18:46,0,216.26.183.5,100,117,1,2017-10-10 16:18:46,R_VIk3YxaNnzPsJyN,,,,,38.015899658203,-84.484703063965,anonymous,EN,,,2,,,,,,It made the most sense. To me.,2,2,1,2,2,1,1,2,2,2,,3,4,3,1,3,26,3,3,10,6
2017-10-10 16:16:07,2017-10-10 16:19:43,0,50.88.107.50,100,216,1,2017-10-10 16:19:43,R_1MWCmhvUnHakMFg,,,,,28.203994750977,-81.495101928711,anonymous,EN,,,,,,5,,,I think its the right decision.,1,1,1,2,1,1,1,1,2,2,,5,5,5,2,4,39,4,2,11,6
2017-10-10 16:17:11,2017-10-10 16:21:38,0,73.225.149.123,100,266,1,2017-10-10 16:21:38,R_sYESRB6uWiOrb6F,,,,,47.634399414062,-122.34220123291,anonymous,EN,,,,,2,,,,"Humans will not be paying attention and will not be concentrating so giving them control of the automobile in an emergency may not be wise.  ",2,1,1,2,1,2,1,1,1,2,,2,2,5,2,3,50,2,6,5,4
2017-10-10 16:16:58,2017-10-10 16:22:06,0,71.47.227.74,100,307,1,2017-10-10 16:22:06,R_3HhRpSqLeEvuRkU,,,,,28.149002075195,-80.652801513672,anonymous,EN,5,,,,,,,,customers can see the results of the genetic mutations. And the customer can decide if they want it reduced or prevented. I think this favors the customers. It is a good idea of what the CEO chose.,2,2,1,2,1,1,2,1,1,2,N/A,5,4,3,2,3,60,3,6,12,4
2017-10-10 16:18:46,2017-10-10 16:22:16,0,98.214.52.179,100,209,1,2017-10-10 16:22:16,R_3feogJ1G08KTZKM,,,,,40.129104614258,-89.364097595215,anonymous,EN,,5,,,,,,,I don't think there's anything overtly inappropriate about it. I'm not sure why anyone would call this inappropriate.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,28,5,1,3,6
2017-10-10 16:19:30,2017-10-10 16:22:43,0,67.241.46.125,100,193,1,2017-10-10 16:22:43,R_1r1tYiviastyiV6,,,,,43.24560546875,-75.480201721191,anonymous,EN,,,,,,,2,,"If someone doesn't know that they have the version that will automatically override the self-driving mode they could accidentally cause the car to crash. It shouldn't be random, people should know which version they have.",2,1,1,2,2,2,1,1,2,2,,1,1,5,1,3,31,2,1,3,6
2017-10-10 16:20:18,2017-10-10 16:23:19,0,141.155.190.188,100,180,1,2017-10-10 16:23:20,R_2WMg4iJo9JbAkWe,,,,,40.668701171875,-74.114303588867,anonymous,EN,,,4,,,,,,"It seems like at this point, it's just a test to see which option works better, so it's probably a good decision. I don't really see a problem with the decision.  ",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,28,4,3,3,7
2017-10-10 16:22:23,2017-10-10 16:23:42,0,108.171.130.166,100,78,1,2017-10-10 16:23:42,R_PHuCLNB3GMrj50B,,,,,36.072601318359,-79.791999816895,anonymous,EN,,,,,,,5,,It's a great way to test with user feedback,2,2,1,1,1,1,1,2,2,2,,3,3,3,1,3,35,3,4,9,4
2017-10-10 16:20:59,2017-10-10 16:23:49,0,71.14.16.149,100,169,1,2017-10-10 16:23:49,R_Qb1Vq3wDleg7LnX,,,,,34.319595336914,-86.273498535156,anonymous,EN,,,,,,,,4,"He is giving choices to consumers. On the other hand, waiting to see how many accidents there are is wrong.",2,1,1,2,2,2,1,1,2,2,,5,3,4,2,3,52,3,2,10,6
2017-10-10 16:06:28,2017-10-10 16:25:05,0,24.129.38.75,100,1116,1,2017-10-10 16:25:05,R_2CwjgOaKk6gDay4,,,,,30.068893432617,-81.562103271484,anonymous,EN,,,,,,1,,,"just like auto pilot in a plane, the pilot can still grab control. even if a self driving car is amazing, it probably doesnt take into account a high speed chase.",2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,32,4,6,3,7
2017-10-10 16:21:57,2017-10-10 16:25:10,0,67.152.156.254,100,193,1,2017-10-10 16:25:11,R_2TUfHvt7zQJsMWS,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,5,,,"Self-driving technology is still very new and hasn't been perfected yet.  It is important to override it for safety reasons.  Also, humans like being in control.",2,1,1,2,1,1,1,1,2,2,,1,2,4,2,3,29,2,3,5,6
2017-10-10 16:22:53,2017-10-10 16:25:36,0,173.247.189.205,100,162,1,2017-10-10 16:25:36,R_1LqahxcJ4nDw5JZ,,,,,33.796997070312,-118.06240081787,anonymous,EN,,,,,4,,,,"I personally want control of my car in traffic. If there isn't heavy traffic and I feel safe,  I would be OK with a self-driving car. But otherwise, I am old school and want control of what I'm doing. ",2,1,1,2,2,2,1,1,1,2,,4,4,3,2,4,34,4,4,11,5
2017-10-10 16:22:08,2017-10-10 16:25:45,0,69.131.153.162,100,216,1,2017-10-10 16:25:45,R_24GiDhr5jjp802D,,,,,30.798492431641,-81.720703125,anonymous,EN,4,,,,,,,,"It is somewhat appropriate because it is a good thing to do for people; however, the description ""customers have the option of viewing these results or not"" makes it sound like the company will do the genetic testing for diseases whether or not the customer wants it which seems like it could be a HIPAA violation.",2,1,1,2,1,1,1,1,2,2,,3,2,4,2,3,42,4,3,7,6
2017-10-10 16:18:31,2017-10-10 16:26:05,0,129.81.45.155,100,454,1,2017-10-10 16:26:05,R_3qEjkQYImSYEoLj,,,,,29.946792602539,-90.123001098633,anonymous,EN,,,,2,,,,,"I think if the CEO is going to embark on something like this, it should be fair to both sides. He says he wants to help as many people as he can. All customers should be treated the same. ",2,1,1,2,2,1,1,1,2,2,,2,2,4,2,3,58,4,4,6,7
2017-10-10 16:23:32,2017-10-10 16:26:44,0,98.178.147.161,100,191,1,2017-10-10 16:26:44,R_eXlBUb02KCD2Fvb,,,,,36.097106933594,-95.962699890137,anonymous,EN,,5,,,,,,,If he has the information then he should provide it to the people who have already paid for the product.,2,1,1,2,2,1,1,1,2,2,,1,2,4,2,3,26,4,4,5,7
2017-10-10 16:25:23,2017-10-10 16:28:23,0,173.25.36.56,100,180,1,2017-10-10 16:28:23,R_1DLS2uRwt0gZjEk,,,,,42.426605224609,-92.358001708984,anonymous,EN,,,,,,,5,,"It is important to have the ability to drive your own car if you should see any problems or issues ahead and while on the road, there could be an accident ahead that would force you to break and move over to a safe lane.",2,1,2,2,1,1,1,1,1,2,,5,4,2,2,3,40,2,3,13,4
2017-10-10 16:22:47,2017-10-10 16:28:26,0,173.247.189.205,100,339,1,2017-10-10 16:28:26,R_3flTLOe0mxybDla,,,,,33.796997070312,-118.06240081787,anonymous,EN,4,,,,,,,,"It is good to provide customers options on something like this. It is important to try and help everyone but privacy and choices are also important. Some people may choose not to know or don't want to know certain things like this. ",2,1,1,2,2,1,1,1,1,2,,4,4,3,1,3,33,4,4,11,6
2017-10-10 16:25:16,2017-10-10 16:28:28,0,24.181.67.19,100,191,1,2017-10-10 16:28:29,R_33rtF86PTQWArPV,,,,,33.511993408203,-83.949600219727,anonymous,EN,,,5,,,,,,"I think that is very pertinent information that people should be able to know -- if they choose to. I am part of 23 and Me, and I am grateful for this info.",2,1,2,2,2,2,1,1,1,2,,3,3,3,2,3,54,3,4,9,4
2017-10-10 16:24:42,2017-10-10 16:28:40,0,98.229.50.201,100,238,1,2017-10-10 16:28:41,R_3fdeFHWctzprvrR,,,,,42.258605957031,-72.575202941895,anonymous,EN,5,,,,,,,,"It's appropriate for the company to offer this service. It could help people, and also customers have the choice of whether they want to know that info.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,38,6,2,3,7
2017-10-10 16:20:45,2017-10-10 16:28:42,0,73.18.142.212,100,476,1,2017-10-10 16:28:42,R_RaeUBPMjC7vXOX7,,,,,42.942504882812,-85.616096496582,anonymous,EN,,,,,5,,,,It lets the consumer decide how to drive the car. I like that it has a lever to switch on and off.,2,1,1,2,2,1,2,1,1,2,,5,1,5,1,3,25,2,2,7,5
2017-10-10 16:24:42,2017-10-10 16:28:46,0,74.102.224.63,100,244,1,2017-10-10 16:28:47,R_3CC4nswIpKF7J8u,,,,,40.650894165039,-74.216499328613,anonymous,EN,,,5,,,,,,The ceo wants to help as many people as he can and he is also giving them options.,2,1,1,1,1,1,2,1,1,2,,5,4,4,2,3,25,4,4,11,3
2017-10-10 16:26:24,2017-10-10 16:29:01,0,97.82.118.65,100,157,1,2017-10-10 16:29:02,R_114KhjWbvtYZC91,,,,,42.444000244141,-122.1741027832,anonymous,EN,,,,,,4,,,"I think that the safest and least impacting solution will be the best. ",2,1,1,2,1,2,1,1,1,2,,4,3,1,2,1,45,3,2,12,4
2017-10-10 16:24:09,2017-10-10 16:29:01,0,173.63.91.210,100,291,1,2017-10-10 16:29:01,R_1iapwA0fVxTQhOJ,,,,,40.958999633789,-74.156196594238,anonymous,EN,,,,,,5,,,Human intentions can be more smart. The self driving car doesn't always see things like the human eye can and respond in certain circumstances that a person would be able to do.,2,2,1,2,1,2,1,2,1,2,n/a,4,3,3,2,3,54,2,3,10,3
2017-10-10 16:20:02,2017-10-10 16:29:20,0,73.184.22.124,100,558,1,2017-10-10 16:29:21,R_qR45yL7nYf0zeY9,,,,,33.979095458984,-84.149398803711,anonymous,EN,,,,,,,,3,They seemed to be the best course of action,1,2,1,2,1,1,1,2,1,2,,2,4,4,1,1,23,3,3,8,4
2017-10-10 16:26:14,2017-10-10 16:29:43,0,68.48.202.79,100,209,1,2017-10-10 16:29:44,R_27CmjSf974Uaigu,,,,,43.177200317383,-86.27320098877,anonymous,EN,,,,,5,,,,the ceo acknowledges the feelings of others and wants to help alleviate any issues by providing an option.,2,1,1,2,2,1,1,2,2,2,,3,3,5,1,4,32,3,6,7,6
2017-10-10 16:26:27,2017-10-10 16:29:49,0,24.26.145.38,100,202,1,2017-10-10 16:29:50,R_3OpHNn8wIFnhrRA,,,,,40.733093261719,-84.144599914551,anonymous,EN,,,,,,,2,,One of the option clearly looks safer. It would be kinda nuts to put everyone at risk to run an experiment.,2,1,1,2,2,1,1,1,2,2,,2,1,4,2,3,41,3,2,5,7
2017-10-10 16:26:03,2017-10-10 16:29:49,0,74.106.19.223,100,226,1,2017-10-10 16:29:50,R_3FQdRTLh75kr16q,,,,,43.109802246094,-76.199501037598,anonymous,EN,,,,,,5,,,It would be ridiculous to not have this option. It's the same concept pilots use when flying an aircraft. There are times when people simply want to control the vehicle themselves. Allowing this option also provides the driver the added assurance that they are ultimately in control.,2,1,1,1,2,1,1,1,2,2,,1,1,5,1,3,41,5,2,3,6
2017-10-10 16:25:14,2017-10-10 16:30:30,0,72.92.209.161,100,316,1,2017-10-10 16:30:31,R_2fJoucuVeichxyQ,,,,,42.108505249023,-80.050003051758,anonymous,EN,,,,2,,,,,This is genetic testing being done by a geneology site not a medical site. I do not think it appropriate for such a venue to be offering people genetic result that have to do with their health.,2,1,1,2,2,1,1,1,2,1,biology,3,3,5,2,3,69,4,2,7,7
2017-10-10 16:23:56,2017-10-10 16:30:38,0,71.219.116.141,100,402,1,2017-10-10 16:30:39,R_2rN5zlTVr87JYT7,,,,,40.658294677734,-111.92310333252,anonymous,EN,,5,,,,,,,"They are already colleccting and testing the DNA.  Why not add an extra service?  Especially if it is free, which this does not specify.",2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,47,6,3,3,7
2017-10-10 16:26:53,2017-10-10 16:31:02,0,67.211.233.95,100,249,1,2017-10-10 16:31:03,R_2s1O0Jnvv79unQ9,,,,,38.251693725586,-85.754402160645,anonymous,EN,,,,,5,,,,People should be able to take over control of the vehicle if they want to.,2,1,1,2,2,1,1,1,2,2,,5,3,5,1,3,30,6,6,9,7
2017-10-10 16:28:02,2017-10-10 16:32:08,0,177.136.14.26,100,246,1,2017-10-10 16:32:09,R_1Lv64nrKlG4WWrr,,,,,-12.983306884766,-38.516693115234,anonymous,EN,,,,,,,,2,"I think it is appropriate because it gives the car more self-driving ability but still ultimately leaves the humans in control.  I think the second option is better because your reactions are human controlled. If you need to do something in a split second, the first option doesn't give that ability since you need to switch back into human-driving mode.",2,1,1,2,1,1,1,1,1,2,,3,3,5,1,3,27,4,2,7,5
2017-10-10 16:28:01,2017-10-10 16:32:09,0,216.67.28.56,100,248,1,2017-10-10 16:32:10,R_3LY0S8B8R32i43C,,,,,61.21809387207,-149.90029907227,anonymous,EN,,,,5,,,,,"I think either way is beneficial for his customers. He is testing out which one will work better which in turn will hopefully increase his customer satisfaction. I don't see any issues with it. ",2,1,1,2,1,1,1,1,2,2,,1,2,5,2,3,37,3,3,4,6
2017-10-10 16:32:19,2017-10-10 16:35:17,0,205.154.246.79,100,178,1,2017-10-10 16:35:18,R_26hwi3nhlC4BH7Y,,,,,33.781600952148,-118.18589782715,anonymous,EN,5,,,,,,,,It's the nature of the CEO's business. Knowledge about their genetic conditions will help people make informed decisions.,2,1,1,2,2,1,1,1,2,2,,4,3,5,1,3,48,5,6,8,7
2017-10-10 16:32:01,2017-10-10 16:36:13,0,174.32.160.26,100,252,1,2017-10-10 16:36:14,R_25Y40mNN0qA71dv,,,,,32.778701782227,-96.821701049805,anonymous,EN,,5,,,,,,,"Because, I feel that people have a right to know if they are more likely to have these certain health conditions.  I also think that this may help scientists to find ways to prevent these conditions, therefore saving lives. ",2,1,1,2,1,1,1,1,2,2,,4,5,5,2,3,36,2,4,10,6
2017-10-10 16:34:57,2017-10-10 16:36:37,0,69.253.51.78,100,99,1,2017-10-10 16:36:37,R_27WspTIUmJ97r8u,,,,,40.042495727539,-75.018402099609,anonymous,EN,,,,,,5,,,"I think it's important to be able to assess a driving situation emotionally, which a self driving car cannot do.  A person will be more able to react to unique circumstances.",2,1,1,2,2,1,1,2,2,2,,1,1,5,2,3,27,4,6,3,6
2017-10-10 16:33:54,2017-10-10 16:36:37,0,184.5.92.161,100,163,1,2017-10-10 16:36:37,R_2YFkNdHlQBKDTRC,,,,,31.080993652344,-98.002502441406,anonymous,EN,,,,,4,,,,"IF SOMEONE OVERRIDES THE CAR'S FUNCTIONING, THEY COULD POSSIBLY CAUSE AN ACCIDENT.  HOWEVER, THERE ARE CIRCUMSTANCES THAT CAN HAPPEN THAT A COMPUTER CANNOT ACCOUNT FOR AND A HUMAN WILL NEED TO INTERVENE.",2,1,1,2,2,1,1,1,2,2,,4,4,4,2,3,32,4,4,10,7
2017-10-10 16:33:10,2017-10-10 16:38:00,0,23.242.65.49,100,290,1,2017-10-10 16:38:01,R_3FQBOyRgCCyhhtx,,,,,34.025604248047,-118.47160339355,anonymous,EN,,,,,,,,2,"I'm not sure why he is choosing two different ways to accomplish the same thing-- it seems like the idea about the cars being programmed so that any use of the brakes, gas pedal, or steering wheel by a human driver will automatically override self-driving mode on the company's cars would be a much better option.",2,1,1,2,1,1,1,2,2,2,,1,1,5,2,3,28,4,6,3,5
2017-10-10 16:36:31,2017-10-10 16:38:38,0,96.250.91.97,100,127,1,2017-10-10 16:38:39,R_3G6D46mbhOKDQOX,,,,,40.668701171875,-74.114303588867,anonymous,EN,,,,,,,5,,"They are testing out different features of self driving cars, as opposed to just one.",2,1,1,2,1,2,1,2,1,2,,4,4,5,2,3,30,4,6,9,3
2017-10-10 16:32:21,2017-10-10 16:38:45,0,68.101.10.56,100,384,1,2017-10-10 16:38:45,R_2ZZT2H2nOEghwND,,,,,30.391906738281,-87.349601745605,anonymous,EN,4,,,,,,,,It's probably data his company collects whether intentional or not while collecting other family data. Though I could see some customers being upset at results it's up to the customers if they want to know the extra information or not. The CEO doesn't seem to have bad intentions.,2,1,1,2,2,1,1,1,2,2,,2,1,5,2,4,30,3,1,4,7
2017-10-10 16:36:44,2017-10-10 16:38:48,0,67.60.190.26,100,123,1,2017-10-10 16:38:49,R_2YWf5tmOii8kwsW,,,,,33.584594726562,-88.414001464844,anonymous,EN,5,,,,,,,,This will help people to see what factors can be avoided,1,1,1,2,2,1,1,1,2,2,,5,4,2,2,3,41,4,5,13,7
2017-10-10 16:37:56,2017-10-10 16:39:22,0,66.185.252.253,100,85,1,2017-10-10 16:39:22,R_r2dXEZRmmTziVln,,,,,41.899795532227,-87.63680267334,anonymous,EN,,,,,4,,,,It just makes sense to me,2,1,1,2,1,2,2,1,1,2,,4,4,3,2,3,25,6,3,11,3
2017-10-10 16:34:48,2017-10-10 16:39:42,0,73.75.100.91,100,294,1,2017-10-10 16:39:43,R_1Nlyd5STfDflx9D,,,,,41.7958984375,-87.958999633789,anonymous,EN,,5,,,,,,,It could be a nice gesture from the company and it is an option. Not sure if it is included or additional cost?,2,1,1,2,2,1,1,1,2,2,,5,3,4,2,"2,3",37,3,3,10,7
2017-10-10 16:34:16,2017-10-10 16:39:50,0,173.225.146.199,100,333,1,2017-10-10 16:39:50,R_3Kqm4qjdr5Jxn9z,,,,,45.750106811523,-94.140098571777,anonymous,EN,,,,,,,1,,It is good to allow people to take over in an emergency. Deciding between two options and testing is a good way to decide which option is best.,2,1,1,2,2,2,1,1,2,1,Industrial Engineering,2,1,5,1,3,60,4,2,4,6
2017-10-10 16:36:30,2017-10-10 16:40:44,0,108.55.13.206,100,254,1,2017-10-10 16:40:45,R_2ffyroA64DHSaD1,,,,,42.976104736328,-78.872703552246,anonymous,EN,,,,3,,,,,I feel that the CEO was trying to find the best approach in helping people in need. he had the best intentions and felt that the two options were his best choice and would lead to a more successful conclusion in his research,2,1,1,2,2,1,2,1,1,2,,5,4,4,1,3,34,2,1,11,5
2017-10-10 16:38:08,2017-10-10 16:41:40,0,174.80.144.239,100,212,1,2017-10-10 16:41:41,R_1pWhzn25a6j9ILu,,,,,34.014694213867,-85.265403747559,anonymous,EN,,5,,,,,,,"Providing the information is a value add service that the company is providing, particularly since they have the technology to do so. Whether the customer chooses to view the results is up to the individual.",2,1,1,2,2,1,1,2,2,2,,1,2,5,1,3,36,4,4,4,6
2017-10-10 16:39:04,2017-10-10 16:41:52,0,73.205.68.46,100,168,1,2017-10-10 16:41:53,R_2tnFpi0pxvyr8qe,,,,,27.296493530273,-80.291999816895,anonymous,EN,,,,,,5,,,"I feel that this is very appropriate that the human has the ability to control the vehicle that they are in. Ultimately, the vehicle and safety is in their hands even if it is a self-driving car.",2,1,1,2,2,1,1,1,2,2,,4,3,3,1,3,57,4,3,10,7
2017-10-10 16:38:27,2017-10-10 16:42:58,0,107.207.40.54,100,271,1,2017-10-10 16:42:59,R_bd6IQkUB9VKqihX,,,,,35.5751953125,-97.638496398926,anonymous,EN,,,,,,,,3,I can see the reasons behind the CEO doing this but think there should be more extensive testing.  For something as potentially life changing as self driving cars there should be the maximum dumber of tests available.,2,1,1,2,2,1,1,1,2,2,,4,4,3,2,3,55,4,5,11,7
2017-10-10 16:38:50,2017-10-10 16:43:26,0,96.57.20.4,100,275,1,2017-10-10 16:43:26,R_33pqz3qVlSN4jOV,,,,,40.877807617188,-73.004501342773,anonymous,EN,,,4,,,,,,It doesn't seem like there is anything wrong in this situation and that the CEO is trying to find results that would help.,2,1,1,2,1,2,1,2,1,2,,4,3,3,1,3,43,3,5,10,3
2017-10-10 16:33:42,2017-10-10 16:43:57,0,162.216.46.182,100,614,1,2017-10-10 16:43:57,R_1PdYAv405Dh1gpd,,,,,33.036193847656,-96.671203613281,anonymous,EN,,,,,,4,,,I think it's important to have these kinds of features since it reduces accidents. We find many cases where an accident can be prevented and this would be the best way to do it.,2,1,1,2,1,1,2,1,2,2,,1,1,4,1,3,28,4,5,4,5
2017-10-10 16:40:00,2017-10-10 16:44:06,0,174.21.138.3,100,246,1,2017-10-10 16:44:07,R_2UgRFYse6glE9GJ,,,,,47.284301757812,-122.38909912109,anonymous,EN,,,,,,,,5,"I think those are two great options to test the switch-ability between self-driving and human-driven cars. I personally feel that the option where the human operator will override any self-driving mechanisms is the best choice for split second emergency decisions. We must be able to test these methods to reduce accidents, the potential for failure in these experiments are for the greater good in my opinion. ",2,1,1,2,2,2,1,1,2,2,,4,3,3,2,3,27,3,4,10,6
