pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore_ByHand,ScienceLitScore,RepeatTurkerLabelCode
346,xB2,AV.auto,5,0,"I think there should be some control of the vehicle by the driver in case of emergency or other event, such as a sudden change of mind.",310,R_2CpsBOQLP1j9n2R,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,5,3,3,2,0,3,1,57,1,3,0,1,0,13,6,0
348,xB2,AV.auto,5,0,It is a good idea because what if your computer malfunctions while driving. Also sometimes humans can have a sense or feeling of what is going to happen vs. a machine that can not.,232,R_1oqg6o0NyRso3S1,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,3,3,3,3,1,1,"2,3",0,36,1,3,0,3,0,9,6,0
358,xB2,AV.auto,5,0,"Because I believe you should be able to have full control of the vehicle. If not, I'm sure it would not be long before hackers found a way to have the car drive you to a place, where you would then be robbed, or held for ransom.",297,R_3kiFdKGvPmOQjAX,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,1,1,5,1,1,1,3,1,29,0,4,1,3,0,3,6,0
364,xB2,AV.auto,5,0,"Sometimes, a computer could mess up. It may not see something around the corner, and human interaction may react better in certain cases.",154,R_3M6iUGrYT0hiX3U,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,2,1,2,0,6,0,1,1,5,1,1,1,3,1,25,0,3,0,3,0,3,4,0
366,xB2,AV.auto,1,1,"This is appropriate because this allows the cars to be self driven, while at the same time allows humans to take control of their vehicle in the event of an emergency. This fulfills both the desire of the consumer to have a self driven car, as well as the CEO's wish for people to be in control.",280,R_22xbGypUw2Oorrw,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Civil Engineering,9,1,2,1,5,1,1,1,"3,4",0,20,0,3,0,5,1,4,7,0
385,xB2,AV.auto,5,0,we need to control the car for things computer can not detect,273,R_3JlS0IJiXy4OsOw,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,3,5,1,2,0,3,1,50,1,4,1,3,0,9,6,0
393,xB2,AV.auto,1,1,I believe that the safe thing is for a human to regain control of a car when needed. I feel that the CEO has made that decision with the interest of public safety in mind.,276,R_1KwOExlnarF1Lag,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Bio-medical Science,9,1,4,2,5,1,1,1,4,0,28,0,6,1,2,0,7,7,0
399,xB2,AV.auto,5,0,I thinn it is smart to have the human motion in more control than the computer. While computers are smart nothing is more accurate then the human that is in control.,205,R_2xWxonFWv1zXcNf,2,1,1,1,1,1,2,1,1,0,1,1,2,0,1,1,1,0,2,0,6,0,5,5,3,3,2,0,3,1,28,0,4,1,3,0,13,4,0
408,xB2,AV.auto,3,0,If the employees do not like it then I am sure there are alternatives.,240,R_ypyuK5u1Yb38exb,2,1,1,1,2,0,2,1,2,1,2,0,1,1,1,1,2,1,2,0,7,0,5,5,5,1,2,0,3,1,31,0,3,0,1,0,11,5,0
409,xB2,AV.auto,1,1,"I chose the option because in case an emergency needs a split second decision, then it would be too late for the driver to get into the mode of driving.  As a result likelihood of having an accident would be greater.",310,R_3kjnhDZsAbAYtpM,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,5,2,4,2,0,4,0,36,1,4,1,6,1,13,7,0
415,xB2,AV.auto,5,0,It's appropriate because someone's own decision of how to use the car should override the car itself. What one entity is going to decide how the car will decide? Who gets to make the decision that in the case of a car about to hit and old person and a child that the car will hit one and not the other. We haven't figured out these moral issues yet so it should still be left up to the driver.,386,R_bOsVoB1r1NWWKSl,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,0,7,0,1,1,5,1,2,0,3,1,25,0,4,1,2,0,3,5,0
424,xB2,AV.auto,4,0,I suppose I like the idea of being able to take control yourself but my big question would be then is how easy is it for you to do that and could you do it on accident which it sounds like you could. I am in favor of these cars but don't the see the reason in getting one and then just driving yourself.,204,R_25MgSxr6WFf3ghR,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,1,5,1,1,1,3,1,28,0,3,0,4,1,4,7,0
437,xB2,AV.auto,5,0,"I believe that self-driving cars could be very dangerous considering how often other computer-controlled equipment can malfunction.  A malfunction in a self-driving car could be fatal.  Also, hackers might be able to sabotage the software.  If the human could take over in an instant, it could avoid a dangerous situation.",444,R_3sySb2iBzWcNuLR,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,audiology,9,1,3,2,5,1,2,0,3,1,56,1,6,1,5,1,6,7,0
445,xB2,AV.auto,5,0,"Until self-driving cars make up 100% of traffic, there needs to be an option for human intervention.  This is because the self-driving car will not be able to anticipate the actions of other human drivers, and may not be able to act in an instant, whereas a human can.",227,R_aV4sieKxBba3q8h,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,5,5,1,1,1,3,1,33,0,6,1,6,1,8,7,0
451,xB2,AV.auto,5,0,If there is an emergency than the driver needs the ability to take over the car. Also there needs to be a way to override the car if it takes the wrong direction for some reason.,176,R_3EW2d4xiSiqkjUq,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,4,1,5,1,1,1,"3,4",0,34,1,3,0,2,0,6,6,0
462,xB2,AV.auto,1,1,I think its a good move. Just like when you touch the brake the cruise control shuts off. I think the self driving feature needs to deactivate very quickly with out a lot of user input durring an emergency.,335,R_2XmqjXpJIqryneY,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,3,5,1,1,1,3,1,39,1,3,0,5,1,7,7,0
468,xB2,AV.auto,1,1,"Computers will never be as smart as humans since humans create computers. So, at the end of the day a human's judgment should overrule a computer's.",156,R_33DZ20efS6P1w4R,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,1,Nursing,8,1,1,2,5,1,2,0,4,0,22,0,4,1,3,0,4,6,0
475,xB2,AV.auto,5,0,you should be able to control the car if you want or need to it is a safety thing,216,R_3KIRIMPi5HgVvr0,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,4,2,4,2,0,3,1,55,1,2,0,2,0,13,7,0
485,xB2,AV.auto,5,0,"I think the human driver should be able to override the self-driving mode.  At this point in self-driving technology, it just isn't reliable enough to be fully trusted.",239,R_2DYbk1ZxHV3nYpR,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,3,4,2,2,0,3,1,63,1,6,1,1,0,10,7,0
492,xB2,AV.auto,2,1,Because it will motivate the driver of the car to pay attention to emergencies when driving.,650,R_12AB5M8bz6shY3v,2,1,1,1,1,1,2,1,1,0,2,0,2,0,2,0,1,0,2,0,4,0,5,5,3,3,2,0,1,0,41,1,3,0,3,0,13,2,0
499,xB2,AV.auto,3,0,It could have it's good points and bad points.  The person riding may not see a problem until it is too late.,306,R_1gLAhXfVnUfYyWg,2,1,2,0,1,1,2,1,1,0,2,0,1,1,1,1,2,1,2,0,6,0,4,5,4,2,2,0,3,1,65,1,1,0,1,0,11,5,0
508,xB2,AV.auto,4,0,I chose this option because it is important that the user has a way to override and take over in case the AI is not responding in a safe way. The CEO is doing a good job to make sure that the user is safe and able to reduce and error possible.,286,R_cMAOvOXH5XlQkNj,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,2,1,2,0,6,0,2,2,4,2,1,1,2,0,27,0,3,0,2,0,6,4,0
515,xB2,AV.auto,5,0,That is the safest way to design the car,305,R_1ff5cf3grg0DUPh,2,1,2,0,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,6,0,4,4,5,1,2,0,3,1,47,1,2,0,4,1,9,5,0
519,xB2,AV.auto,5,0,"It is of supreme importance that human beings be in control of their safety.  The ability to take over the driving to avoid accidents, respond to emergencies and modify a trip would makes the CEO's decision critical.  I believe that  we should not put our complete and utter faith in electronics, things happen.",459,R_2eW0x1aRaKtO74u,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,4,4,2,1,1,3,1,47,1,6,1,6,1,10,6,0
521,xB2,AV.auto,4,0,"You wouldn't want to override the technology if the driver accidentally hit the brake. However, you would want them to be able to use the brakes if necessary.",193,R_1CDYyyQ0qa3eNbr,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,biology,9,1,3,2,4,2,2,0,3,1,25,0,4,1,6,1,7,7,0
531,xB2,AV.auto,1,1,Because it gives control of the vehicle to the driver if needed,132,R_10TaUz9RLPU6AI8,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,4,2,2,0,3,1,34,1,4,1,3,0,7,7,0
533,xB2,AV.auto,1,1,Because those cars aren't perfect. Sometimes they require human intervention,205,R_RlU02iG5tXHOyGt,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,2,1,2,0,7,0,1,1,5,1,1,1,3,1,33,0,3,0,2,0,3,5,0
556,xB2,AV.auto,3,0,Depending on the ability of self driving cars if some people on the road have traditional or dual cars safety should be protected either way.,253,R_2sbfyBBTQdL5SSL,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,2,1,2,0,7,0,3,3,3,3,1,1,3,1,25,0,4,1,4,1,9,5,0
558,xB2,AV.auto,5,0,It would be safe to allow humans to interact with the car in case a moral choise had to be made or in case of failure.,495,R_D6wGOLHWyni8dDH,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,4,2,2,0,3,1,54,1,3,0,3,0,7,7,1
561,xB2,AV.auto,3,0,i like to stay neutral on things as perception is different for each person.,206,R_2UYJgdWFkur9tx8,2,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,2,1,1,criminal law,6,1,3,3,3,3,2,0,3,1,30,0,4,1,6,1,9,4,0
574,xB2,AV.auto,4,0,In case of computer error it would be necessary to be able to override the system.,289,R_2Xihfv1FQ4rIRK7,2,1,1,1,2,0,1,0,2,1,1,1,1,1,2,0,2,1,2,0,6,0,3,2,4,2,2,0,3,1,49,1,5,1,4,1,7,4,0
583,xB2,AV.auto,5,0,"If a human touches one of the main parts of the car system that controls the car's mobility, then it would seem appropriate that they are trying to take control back. It would then be appropriate for the car to give up control.",291,R_2SCwvkrUf3tH1k7,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,7,0,4,2,4,2,2,0,3,1,34,1,4,1,2,0,8,5,0
596,xB2,AV.auto,5,0,"I would be very concerned with self driving cars and not being able to have control in case of an emergency. Not every car is a self driving car, so those that aren't may be able to do something out of control, in which it would necessary to take quick action to prevent injury.",255,R_2dgy8bs0BKM0GOR,2,1,1,1,1,1,2,1,1,0,2,0,1,1,1,1,2,1,2,0,7,0,1,4,2,4,2,0,3,1,30,0,4,1,2,0,9,5,0
601,xB2,AV.auto,5,0,I think ultimately humans need to have control of the vehicle they are in and on the road with,288,R_1mXcDLGw9fRrNuk,2,1,1,1,1,1,1,0,1,0,2,0,1,1,2,0,2,1,2,0,5,0,1,1,5,1,2,0,3,1,27,0,4,1,5,1,3,3,0
605,xB2,AV.auto,5,0,I think it's best for a human to be able to override a computer. Computers/machines can make mistakes.,364,R_1MYuYY2ZDiPyfmr,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,2,2,5,1,2,0,3,1,27,0,3,0,2,0,5,6,0
613,xB2,AV.auto,1,1,People need to be able to assess situations and react appropriately. Computers may malfunction at any time.,161,R_1S9KcRLCTsqPiMx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,3,4,2,1,1,3,1,29,0,5,1,3,0,9,7,0
620,xB2,AV.auto,5,0,It's a great idea that humans can still drive the car.,371,R_3JxVC6Od8ZWpp9u,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,2,1,4,2,1,1,3,1,25,0,3,0,2,0,5,6,0
623,xB2,AV.auto,5,0,"I would feel most comfortable knowing I could override the autopilot if something went wrong. For example, if my car was hacked I could take back control.",156,R_3HklMvwhERMcJJk,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Chemistry,9,1,1,1,5,1,2,0,3,1,28,0,4,1,4,1,3,7,0
634,xB2,AV.auto,5,0,makes me think it will be safer less able to malfunction,118,R_1g7VvBpWxU6zYOL,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,4,5,1,2,0,3,1,43,1,3,0,2,0,9,6,0
644,xB2,AV.auto,5,0,"Sometimes computers make errors/ malfunction.  I would want to be able to take control if that were to occur.  Also, there is still something to be said about human judgement.  The computer might miss something.  It would be important to be able to override it if it were about to do something unsafe.",332,R_1Ye4Dqouv8mUJOx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,2,4,2,2,0,"2,3",0,35,1,6,1,4,1,5,7,0
652,xB2,AV.auto,5,0,"I had a twenty year lomg IT career. I made a lot of money off of the fact that computers mess up often. If they have to be in control of my car, then I want an instant manual override.",341,R_1hMhmww3hyC7sqt,2,1,1,1,1,1,2,1,2,1,1,1,2,0,1,1,2,1,1,Digital Electronics Technology,8,1,5,5,5,1,1,1,"3,5",0,52,1,3,0,2,0,11,6,0
657,xB2,AV.auto,3,0,"This is a complex issue since humans will be concerned with self preservation while it is more likely that the car will use damage minimization. For example, a person in control may swerve to save themselves, hitting two others, while the car may choose to avoid multiple deaths by causing the driver to crash. I don't know which is more right, so I don't know if the car (assuming perfect functioning/capability) having sole control is the best choice. I think most people wouldn't like/trust the person having no control though.",337,R_24wTZRrvylgYEDg,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,1,4,2,3,0,3,1,23,0,5,1,2,0,5,7,0
665,xB2,AV.auto,5,0,Human decision can often indicate factors exist which are beyond the sensing ability of the car.,249,R_2axF4PaAwKD29vi,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,2,5,1,1,1,3,1,30,0,6,1,4,1,8,7,0
674,xB2,AV.auto,4,0,I believe the CEO still wants car owners to know that they still have the power and ability to drive their car should they want to.,137,R_1Hoth5B6bK8xzeW,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,2,4,2,2,0,4,0,24,0,3,0,5,1,8,6,0
680,xB2,AV.auto,5,0,It is the only morally acceptable answer to the question. To abrogate the rights of humans to take over the machines that they use is to violate the First and Second Laws of Robotics. I don't want to hasten the arrival of Skynet any more than the next freedom fighter. Pax Non-mechanicca.,228,R_3jfejRAtd0LecBY,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,"Structural, mechanical",9,1,4,4,4,2,1,1,3,1,58,1,5,1,6,1,10,7,0
687,xB2,AV.auto,5,0,It is appropriate because if there ever was something wrong with the car driving itself the person in the car could take over at any time to prevent the crash.,144,R_3m8E3ZR3MYbkt7y,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,1,0,2,0,6,0,2,2,4,2,1,1,3,1,20,0,3,0,4,1,6,4,0
694,xB2,AV.auto,1,1,"I think that humans should be able to control their own cars. If the self driving car malfunctions and heads toward a cliff, the human can take control and steer to safety. Also, self driving cars can be hacked and manually taking over the car will stop a hacker from directing your car.",225,R_2rHIn1vHNXUzNbp,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,3,2,5,1,1,1,3,1,20,0,3,0,3,0,6,6,0
705,xB2,AV.auto,4,0,As long as people are still required to know how to drive a car manually and pass a test.,176,R_3MF4nmKTx0xCaDK,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,"Nutrition, BS",9,1,3,2,3,3,2,0,3,1,32,0,4,1,4,1,8,7,0
716,xB2,AV.auto,2,1,"It seems slightly inappropriate for a CEO to make this decision alone.  There should be teams of people studying, experimenting, collecting data, etc. involved in this decision.  There are laws and federal regulations to think of.  It isn't the type of decision that can be made on a whim by one person, it affects too many people.",285,R_2wcUzGmS9XD4c8w,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,1,5,1,1,1,"2,3",0,36,1,4,1,5,1,3,6,0
717,xB2,AV.auto,3,0,"It's difficult to say without knowing the accuracy of the self driving car.  It is possible that the vehicle would be making the correct decision, and the driver is simply reacting.  When we look at the driving record of humans in general, I am not convinced that defaulting to human control is the best life saving decision.  I suspect most people would be in favor of default human control, but we need to let the math make that decision.",480,R_W0CqyxFIQXnsbcd,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Material science and mechanics,9,1,5,3,5,1,1,1,3,1,46,1,4,1,5,1,9,7,0
719,xB2,AV.auto,5,0,It doesnt seem harmful and actually seems logical.,131,R_BrnSlIAO9DOOfpn,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,math,9,1,1,1,5,1,1,1,3,1,25,0,4,1,3,0,3,7,0
732,xB2,AV.auto,5,0,I think it is too dangerous to have a self operating auto without a human being able to override the car in case of emergency.  Machines and computers break down and/or make mistakes if programmed improperly.  I think it is absolutely necessary for a human to sometimes intervene and take control of self automation.,263,R_b1v8pDNftUEMNZ7,2,1,1,1,1,1,2,1,1,0,2,0,1,1,1,1,2,1,2,0,7,0,4,4,4,2,2,0,3,1,54,1,4,1,5,1,10,5,0
742,xB2,AV.auto,4,0,"It's a good idea to have people in control of their safety while in their own car.  However, real world tests should be conducted to see whether his idea will actually make people safer or make things worse.  Empirical evidence is missing in this situation to make a definitive decision.",605,R_2YzjpxrwvnZlMGx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,3,5,1,1,1,4,0,49,1,6,1,5,1,8,7,0
745,xB2,AV.auto,2,1,I feel that this is a very unsafe way of getting around. It worries me that people may take advantage,207,R_2QYebUniNgrNeAV,2,1,1,1,2,0,2,1,2,1,1,1,2,0,1,1,2,1,1,Biochemistry,7,1,4,3,5,1,2,0,3,1,24,0,4,1,3,0,8,5,0
752,xB2,AV.auto,5,0,"I think self driving cars are the face of the future. I believe in the next 50 years, all cars with be self driving, reducing the amount of car wrecks and fatalities from car wrecks.",211,R_3eaTVVBHj2ivgao,2,1,2,0,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,6,0,4,4,4,2,2,0,3,1,26,0,3,0,2,0,10,5,0
758,xB2,AV.auto,5,0,"Gives people control, which many of them want. Also relates to what people are used to from cruise control and positions self-driving cars more as IA (Intelligence Augmentation) rather than AI (Artificial Intelligence) as a natural upgrade to cruise control.",328,R_2fcxZQ9KKUOUH6l,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,Computer Science,7,1,1,3,5,1,1,1,3,1,41,1,6,1,6,1,5,5,0
768,xB2,AV.auto,5,0,I choose this option because it is very good idea of self driving.It will reduce the accidents.We can enjoy our freedom on the roads and it is very safety,334,R_UuTaYkMNdiGCpNv,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,Computer science,7,1,5,5,5,1,1,1,4,0,30,0,6,1,5,1,11,5,0
778,xB2,AV.auto,5,0,While self-driving cars may be a good thing it is still good to have the ability to control it yourself. You never know when you will need it and I would rather have the option and not need it than need it and not have it.,204,R_3GvSiL6EjOLM1PH,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,1,1,3,1,28,0,3,0,4,1,3,7,0
782,xB2,AV.auto,4,0,I went with my gut reaction. technology is getting crazy.,157,R_T63GHLaUQWnT1EB,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,0,8,0,1,1,5,1,1,1,3,1,26,0,3,0,3,0,3,6,0
787,xB2,AV.auto,5,0,The CEO's decision gives people peace of mind in knowing that they can take control of a self driving automobile in the event they feel unsafe or it becomes necessary to do so.,405,R_DVq3VWPPxxBBCc9,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,2,2,4,1,1,"2,3",0,44,1,2,0,3,0,11,6,0
794,xB2,AV.auto,4,0,A computer cant always know the right action to take when driving.,318,R_1K3dFqPmJCokdPD,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,mechanical engineering,9,1,3,1,4,2,1,1,"2,3",0,23,0,6,1,1,0,6,7,0
11,xA2,AV.lever,5,0,It is a good decision to make them that way. It allows the person in the car to assume control of the vehicle in case of an emergency. It is always a good idea to allow the person to take control in case the computer isnt making the correct decisions.,170,R_2VNQEtRWFojq4M8,2,1,2,0,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,8,0,1,2,2,4,1,1,3,1,34,1,2,0,1,0,7,7,0
35,xA2,AV.lever,1,1,"Because I don't feel that self-driving cars have been proven safe yet.  In this specific example, I wouldn't trust this man's employees to not mess around with the lever and flip it back and forth while driving, just to see what happens.  That's just asking for trouble.",188,R_2Y2MMLIJOAWKjyf,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,0,7,0,1,1,5,1,2,0,3,1,42,1,3,0,6,1,3,5,0
46,xA2,AV.lever,4,0,"It seems like a good decision but I don't have enough background information on things like 1) how will self driving cars be integrated with existing roadways, traffic laws, etc 2) will these cars be on the road with both person driven cars and completely self driving cars?",218,R_OegC2xEL2hNBVnj,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,2,4,2,2,0,3,1,24,0,5,1,4,1,8,7,0
