pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,RepeatTurkerLabelCode
9,A,DutyHours.16,3,0,"Honestly, I did not understand the question. What is even ""The accrediting body""? How a body can accredit anyone? Anyway, I guess 16 hours per shift is more than enough.",,R_pmlUxqdcDxKx3QR,2,0,3,1,44,1,6,1,3,0,0
10,A,DutyHours.16,5,0,"I am shocked they would be allowed to do that much.  It is appropriate to make some changes, but I believe the changes should be even more.  Like maybe just 12 hours.",,R_3PZT1p00mfJqnKe,2,0,3,1,41,1,4,1,3,0,0
11,A,DutyHours.16,5,0,I believe it is correct that lack of sleep could effect the health of the doctor and could injure patients. Making it so they can't work more than a 16 hour shift insures they can at least get some rest.,,R_2bPMJi9QLvoeajh,1,1,3,1,34,1,3,0,1,0,1
12,A,DutyHours.16,5,0,I feel this is appropriate because it considers safety first who's is essential. I think 16 hours is reasonable. ,,R_3NKeUzRtmDjTP9V,2,0,1,0,31,0,3,0,3,0,0
13,A,DutyHours.16,3,0,I think it is good that they implement the system so the first year can get more sleep but I wish they did it for second year residents too,,R_1jWjlpT0pbUtUHO,2,0,4,0,37,1,4,1,6,1,0
14,A,DutyHours.16,2,1,I think it is still too long to go without adequate sleep.  Patients may be affected negatively.,,R_3FRtGYxHvOeXLJx,1,1,3,1,28,0,4,1,5,1,0
15,A,DutyHours.16,5,0,I think it's a very good idea that they put a shorter limit for the first year residents. 16 hours seems fair.,,R_3CNJdnHhq8Q2Zpl,2,0,3,1,24,0,3,0,4,1,0
16,A,DutyHours.16,4,0,"It is a blanket rule that covers all residents, regardless of their actual abilities/performance. Some residents may be able to handle working a 24 hour shift and they may prefer that shift. However, the accrediting body is looking out for the patients and considering worst-case scenario.",,R_OdQrIl2M9wLumIh,2,0,3,1,33,0,3,0,3,0,0
17,A,DutyHours.16,5,0,It is a good amount of time for work that doesnt make them too tired.,,R_1Q9JsSJ1TQaFxfG,2,0,3,1,34,1,2,0,3,0,0
18,A,DutyHours.16,4,0,"It is appropriate because it will likely give better protection to patients. However, there could be cases where such a policy is not needed depending on the individuals involved.",,R_ah1YzMSCDj1y7sd,1,1,1,0,30,0,3,0,2,0,0
19,A,DutyHours.16,5,0,It protects his workers and the patients.  ,,R_1msAOPbmNs7B9d6,1,1,3,1,40,1,3,0,3,0,0
20,A,DutyHours.16,4,0,It would mean that residents function better. It would be a problem in some cases if all staff is needed at the same time.,,R_3oSJjuZ1xVY335o,2,0,3,1,53,1,3,0,5,1,0
22,A,DutyHours.16,5,0,Main goal is to not harm but help the patients and minimize that risk of harm as much as possible. This would qualify as that.,,R_3gXjkNKB79l25EH,1,1,3,1,36,1,4,1,2,0,0
23,A,DutyHours.16,3,0,"Once again, both sides of the story. Residents need their sleep, but they may also have other needs that require money.",,R_2Ei330FTovYzHjs,1,1,2,0,28,0,3,0,3,0,0
24,A,DutyHours.16,5,0,The body needs rest so that it can properly function. Resting before a new shift is a god idea.,,R_1EWGM2Kk2q0PcPS,2,0,1,0,37,1,3,0,1,0,0
25,A,DutyHours.16,5,0,They are dangerous.,,R_3ISMBY9ZjkJTWYo,2,0,3,1,40,1,4,1,5,1,0
26,A,DutyHours.16,1,1,To reduce errors.  It protects patients.,,R_1OH8VzgdV33MLpz,2,0,3,1,40,1,5,1,2,0,0
27,A,DutyHours.16,5,0,While we as individuals do have the freedom to select more hours should we choose; after a certain number of hours without sleep our bodies go into a mode of action where we aren't exactly aware of the decisions we are making. The protection of the patients lives is of maor importance. ,,R_UgsG6Wa1DfYhUZj,2,0,3,1,32,0,4,1,2,0,0
28,A,DutyHours.16,5,0,"Yep, no one should be working 24 hours. Not only are they likely to mess up, it's exploitative to ask of them.",,R_RyrwymuW127AjE5,2,0,3,1,38,1,6,1,2,0,0
29,A,DutyHours.16,5,0,You can't have people work that long and hope they do a good job this is and has been a very unsafe practice. ,,R_tM308fpfNh27Mxb,1,1,3,1,44,1,4,1,3,0,0
94,B,DutyHours.24,1,1,"24 hour-days make for tired workers. If there were some accommodation made for a couple of mid-shift naps, I would feel less trepidation. I have worked many 16, 24, and 36-hour shifts in my own job, and I know how much your focus suffers after so many hours of concentration. Maintaining patient-care continuity is a viable concern, but not to the point that human error becomes far more likely.",,R_2WvDX7WyNSLjXn2,1,1,3,1,45,1,5,1,2,0,0
95,B,DutyHours.24,2,1,24 hours is way too long. That is not a healthy amount of time to stay awake. It is more dangerous for patients to have a sleep deprived doctor more than anything else because they can make mistakes more often.,,R_ai46hdD116PQaLT,2,0,3,1,32,0,3,0,1,0,0
96,B,DutyHours.24,2,1,based on the suition,,R_2xXLk82804Imr49,2,0,4,0,25,0,4,1,4,1,0
97,B,DutyHours.24,2,1,"Despite the benefits of working 24 hour shifts, I think it's dangerous to the patient as well as the doctor. Loss of sleep can negatively affect ones health as well as judgment. I think the shifts should be shorter. ",,R_1msE4WFOAhswxJ3,2,0,3,1,50,1,3,0,1,0,0
98,B,DutyHours.24,5,0,"Doctors need rest to deal with patients, they are humans just like everyone else, this is one profession that needs to take care of itself and the accrediting body has made the correct call.",,R_24HrTFD3Iq63ah5,2,0,3,1,39,1,4,1,5,1,0
99,B,DutyHours.24,5,0,"For all the reasons stated in the above background information: learning to adjust to a demanding schedule while learning and being evaluated is a lot to process.  In second year residencies, more is expected and hours should be longer for continuity of care. Avoiding ""shift"" mentality is a key factor as well, in my choice.",,R_2t2PHtfmnoU4saW,2,0,3,1,68,1,4,1,2,0,0
100,B,DutyHours.24,4,0,good,,R_PRSqAoyKjgC1MLn,2,0,3,1,30,0,6,1,5,1,0
101,B,DutyHours.24,5,0,"I believe a 24hour period would be a nice medium between working too long of a shift, but also working too few of hours and increasing those patient ""hand-offs.""  It allows them get the best of both worlds while they are learning and gaining experience.",,R_bjijZo7qvVA8ZrP,2,0,3,1,31,0,6,1,3,0,0
102,B,DutyHours.24,5,0,I feel that the long hours would be difficult to get used to so this training period would give them a great opportunity to get a feel for the 24 hour shifts.  ,,R_1H7wV8umRCARP14,1,1,3,1,37,1,5,1,2,0,0
103,B,DutyHours.24,3,0,"I think for the awareness and ease of scheduling, less than 24 hours is best, however it is not all great. It would take longer to learn what could be done over the course of working a whole day shift.",,R_1r85DayeDaMEXD4,1,1,1,0,39,1,6,1,3,0,0
104,B,DutyHours.24,5,0,"I think that working over 24 hours in morally unacceptable. Should never be a thing, ever.",,R_9WQMklvl3qGBRct,1,1,3,1,31,0,3,0,2,0,0
105,B,DutyHours.24,4,0,I think this would help as longer hours could cause a decline in job performance the longer the shift is.,,R_1QnNFEgrcNUkYkT,1,1,3,1,29,0,4,1,4,1,0
106,B,DutyHours.24,5,0,I would want my doctor to be well aware of what was going on with my situation. I think it is important to not have to jump from doctor to doctor.,,R_1H5bw1MKh8RMfyy,2,0,3,1,48,1,6,1,6,1,0
107,B,DutyHours.24,3,0,It can be good or bad,,R_cUuKwOYsU5JeLV7,2,0,3,1,34,1,2,0,1,0,0
108,B,DutyHours.24,4,0,It is appropriate because it best protects the patients.  Working long hours will make the doctors used to being on call overnight as well.,,R_10Yt1fcydgSZQZy,2,0,3,1,28,0,4,1,2,0,0
109,B,DutyHours.24,5,0,It makes sense to reduce how many hours you can work. It also makes sense about the hand offs.,,R_12b7NLy2UZN6OCQ,1,1,5,0,31,0,3,0,3,0,0
110,B,DutyHours.24,5,0,Its better they stay longer with their patients. Its more professional and they'd know what was going on more than in shorter shifts. The confidentiality part of it would be more protected this way.,,R_3E9KCRptPGZ1Zda,2,0,3,1,34,1,2,0,5,1,0
111,B,DutyHours.24,1,1,Medicine is a cult. Internship is the pain and sacrifice required for membership. Any reason for working more than 12 hours a day is merely a justification.,,R_2zCjsOnRmHRdjpH,1,1,3,1,51,1,3,0,2,0,0
112,B,DutyHours.24,5,0,"One must be concerned with patient handoffs and also long work hours.  Since other year workers work up to 24 hours, first years should have no problem with that as well.  And that can provide a balance for this issue.",,R_1E08W1cJtfwwVV8,1,1,3,1,41,1,4,1,3,0,0
113,B,DutyHours.24,4,0,"Patient care is extremely important so having to work these long hours is understandable from that perspective but non-resident doctors do not follow these same rules and good care is given so altering the resident schedule is somewhat appropriate.  There is also an important factor of sleep; is residents are over-worked and not allowed enough time to rest, they are likely to forget things and give poor care.",,R_1PSPx8oPgXygyt1,2,0,3,1,38,1,4,1,3,0,0
114,B,DutyHours.24,5,0,Patients are the number one priority. If the doctor is really commited they will do what they can.,,R_338gbWlZnipES6m,2,0,3,1,29,0,2,0,2,0,0
115,B,DutyHours.24,4,0,people need more time at home with families to reduce stress and have better performance at jobs,,R_2q46deGpsFNao80,2,0,3,1,34,1,3,0,2,0,0
116,B,DutyHours.24,4,0,result in less competent and less committed doctors for patients in the future.,,R_2di6o8yG7ljDzNM,1,1,2,0,39,1,2,0,2,0,0
117,B,DutyHours.24,5,0,The patients will receive the care that they are entitled to.,,R_3qJ7VBu20H21i59,2,0,3,1,35,1,3,0,3,0,0
118,B,DutyHours.24,5,0,They are not experienced enough. May make mistakes,,R_2B96GOAkPYmTL0D,2,0,4,0,24,0,4,1,4,1,0
119,B,DutyHours.24,5,0,When it comes to medical care you put people's lives/health first and foremost. ,,R_2TT1QqmvuXOwvEO,1,1,3,1,21,0,2,0,1,0,0
120,B,DutyHours.24,4,0,"While there are risks with shorter hours, this sounds like a policy that would benefit doctors with being able to be more rested during their work.",,R_ePRegizS0lk6jDz,1,1,1,0,40,1,3,0,1,0,0
121,B,DutyHours.24,1,1,You dont want to overwork them,,R_3CUw7XBPrE6i6n9,2,0,1,0,45,1,3,0,3,0,0
62,A,Income.1000,1,1,$1000 a month for being unemployed? Way to much and for to long.,,R_2z5OewjPGZZfH1g,1,1,3,1,37,1,2,0,4,1,0
63,A,Income.1000,1,1,Because I don't think is a great idea to give $1.000 for 6 months to people that don't have a job because this people take advantages of this kind of help and most of them don't find a job never and keep applying for more help.,,R_3siAFmyQqhyKzZn,2,0,2,0,25,0,3,0,2,0,0
64,A,Income.1000,2,1,This is not a bad incentive. But still sopme of these people will take advantage of this and not want to get a job but just want the money. It's easy to go to one of these job fairs and not even care about getting a job. They need to make sure these people actually fill out applications and go about the process in the right way to find a job.,,R_2EnpcEZj8VmX9XH,1,1,3,1,26,0,4,1,4,1,0
65,A,Income.1000,5,0,It is what the US does for food stamp recipients. They must attend classes to help get a job and actively attempt to get a job. ,,R_2eb2zPFpYwQTYQq,2,0,3,1,44,1,3,0,3,0,0
66,A,Income.1000,4,0,"This is a good choice to encourage people to become self-sufficient while providing temporary aid.  However, there are situations where someone is unemployed due to medical reasons and are completely unable to work.  In these situations, mandatory job fairs would be more of a hassle and an inhumane requirement for aid.",,R_ZwSvLXf0dyKRgIN,2,0,4,0,23,0,4,1,3,0,0
67,A,Income.1000,4,0,I believe everyone does need assistance but they must be working towards an ultimate goal of finding the job. ,,R_3CB3T9rq3PuiHsH,1,1,3,1,29,0,6,1,6,1,0
68,A,Income.1000,2,1,This decision may encourage people to continue to stay out of work.  I also believe that those people should be able to look for other work that is not offered by the job fairs put on by the government.,,R_1LhS83pWb9tpdUl,2,0,3,1,37,1,3,0,2,0,0
69,A,Income.1000,3,0,I really do not see it as either. I can not give an answer to whether it is or not.,,R_2ztHciHkKNn6HjU,2,0,3,1,38,1,2,0,3,0,0
70,A,Income.1000,5,0,I have no problem with the government helping people out who need it and will use it to make themselves better. This way they have to show they are putting in effort and it is not a long term solution that some one would be able to become dependent on.,,R_2e9G6UhDNKxfzJb,1,1,3,1,34,1,3,0,2,0,0
71,A,Income.1000,2,1,I think the government should do something else to help or have other requirements besides showing up for a job fair. There should be a time limit on this or else people will depend on it.,,R_CepioxaO9UBgiRz,2,0,3,1,35,1,4,1,6,1,0
72,A,Income.1000,5,0,"It seems like a good way to help people who are out of work. I think people mostly want to work, but sometimes they get discouraged, and the job fairs would help them.",,R_ClWuaudZvXi1d4J,2,0,3,1,28,0,6,1,1,0,0
73,A,Income.1000,5,0,"I think this is fair. You get compensated for being unemployed and you are given a time frame to go to a fair at various times of the year and get an opportunity to find a career. Therefore, this is a very appropriate decision.",,R_3HouUTkeUlze6Yj,1,1,3,1,21,0,2,0,3,0,0
74,A,Income.1000,5,0,This basically is how unemployment insurance already works so I see no issue with this.,,R_UDzO8ChEsuIM6vT,1,1,3,1,38,1,6,1,3,0,0
75,A,Income.1000,5,0,"There are times when people need help making ends meet and getting back on their feet following a life changing event such as losing a job or the death of a working spouse. Programs such as this give these people a safety net while requiring them to find a job and/or get the training to prepare them for the workforce. It was not mentioned whether extenuating circumstances could extend the program for some, but overall it sounds like participants should be able to accomplish what the program is intended for. To give them temporary help until they can once again be self-supporting.",,R_1CIKhaPcMojFZw6,2,0,3,1,62,1,3,0,1,0,0
76,A,Income.1000,4,0,It's a good idea to educate people in order for them to gain employment. Monthly payment is a good incentive for the people to attend and get training.,,R_YVSLjCn3W0kHrRD,2,0,4,0,55,1,3,0,5,1,0
77,A,Income.1000,4,0,"some people will find jobs that fit their need in that time, some won't",,R_1DNZevRzuMek1zl,2,0,3,1,26,0,1,0,2,0,0
78,A,Income.1000,4,0,It encourages people to strive for employment though I will say it may encourage people to take advantage of the system.,,R_eQzwJcuuqa6ht3b,1,1,4,0,24,0,4,1,1,0,0
79,A,Income.1000,5,0,"I can't really see any downsides to this, it helps everyone involved",,R_1C9dPdqaA1Hr3SJ,1,1,3,1,27,0,2,0,2,0,0
80,A,Income.1000,5,0,This is a very apprioate solution.,,R_3MQYMYyAbIyD196,2,0,3,1,20,0,2,0,3,0,0
81,A,Income.1000,3,0,"Although it's a good idea, the stipulation is simply that the recipient has to attend a fair.  What is to keep the recipient from not submitting applications, or ""bombing"" an interview to continue receiving the payment?",,R_USWU8spem2kvezn,2,0,3,1,40,1,6,1,5,1,0
82,A,Income.1000,1,1,It's too much money. They won't be motivated to really try and get a job.,,R_2WIpETd3yzAG3T6,2,0,1,0,22,0,3,0,1,0,0
83,A,Income.1000,2,1,I believe the mom should be allowed to remain home and care for her children with  o penalty,,R_3hnYGTQyN4oA2KA,2,0,3,1,56,1,2,0,3,0,0
84,A,Income.1000,4,0,"I think it's perfectly appropriate -- it's basically what we do with welfare (by making people apply to jobs). Not sure if there is much incentive for people to find work before the 6 months are up, though.",,R_2rZ1s6PfhvqbuYe,2,0,3,1,27,0,6,1,2,0,0
