StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,free_response,sex,race,age,education,income,god,intuition,science,SC0,free_response - Topics
8/3/17 13:08,8/3/17 13:11,IP Address,184.5.74.201,100,186,TRUE,8/3/17 13:12,R_1BY1YLFMc1oAzDy,,,,,31.11300659,-97.72910309,anonymous,EN,,,Somewhat appropriate,,I think that this decision will work as long as every dr knows what they are doing.,Female,White,60,High School Degree,"Between $60,000 and $80,000",Neither agree nor disagree,Strongly agree,Somewhat agree,10,Unknown
8/3/17 13:10,8/3/17 13:12,IP Address,104.228.229.250,100,74,TRUE,8/3/17 13:12,R_3EyVyovF0asZAhT,,,,,44.03540039,-71.13480377,anonymous,EN,,Very appropriate,,,If they know what to look out for and how to treat it they are better off so they dont get a infection.,Female,White,43,High School Degree,"Between $40,000 and $60,000",Neither agree nor disagree,Somewhat agree,Somewhat agree,9,Unknown
8/3/17 13:11,8/3/17 13:13,IP Address,104.162.78.175,100,137,TRUE,8/3/17 13:13,R_1gOrz0NQLu2wDNo,,,,,40.62339783,-74.02880096,anonymous,EN,,,,Somewhat inappropriate,I think the test is not a very safe way to conduct the experiment. They should not be using real live patients to try and figure out the best way to treat them. The way it is setup can harm people and effect them in the real world. ,Male,White,33,Four-Year College Degree,"Between $60,000 and $80,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:08,8/3/17 13:14,IP Address,155.70.23.45,100,387,TRUE,8/3/17 13:14,R_1In6tRN9xrDPbYO,,,,,32.59790039,-92.02349854,anonymous,EN,,Very appropriate,,,"This makes perfect sense.  A reminder will not hurt anyone and has the potential to help save lives.  He could have gone even further and put it in every room in the hospital, but this is a good step.",Male,White,34,Four-Year College Degree,"Between $80,000 and $100,000",Somewhat agree,Strongly disagree,Strongly agree,6,Unknown
8/3/17 13:13,8/3/17 13:15,IP Address,72.28.238.38,100,135,TRUE,8/3/17 13:15,R_10qkRMXWuv3I1uj,,,,,33.59820557,-81.67120361,anonymous,EN,,,Neither inappropriate nor appropriate,,Doctors should pay attention to all rules whether they are posted or on the ID badge so I don't really see the difference,Female,White,32,Four-Year College Degree,"Between $80,000 and $100,000",Neither agree nor disagree,Somewhat disagree,Strongly agree,6,Unknown
8/3/17 13:14,8/3/17 13:16,IP Address,24.130.232.222,100,123,TRUE,8/3/17 13:16,R_3Mu29RUKnTyZYmk,,,,,37.33479309,-121.7780991,anonymous,EN,,,Neither inappropriate nor appropriate,,"he's not really doing anything to harm others, but he's not really doing much to promote standard procedures. i guess this is a blind test, but it doesn't really seem all that scientific.",Male,"White,Asian,Other",33,Four-Year College Degree,"More than $100,000",Strongly disagree,Strongly disagree,Somewhat agree,4,Unknown
8/3/17 13:15,8/3/17 13:16,IP Address,50.243.13.19,100,72,TRUE,8/3/17 13:16,R_6hzNcB1mXKIOeZz,,,,,41.21609497,-111.9712982,anonymous,EN,Very appropriate,,,,I believe that it is for the safety of patients and also to reduce liability of doctors.,Female,Asian,26,Four-Year College Degree,"Between $40,000 and $60,000",Strongly agree,Somewhat agree,Somewhat agree,11,Unknown
8/3/17 13:15,8/3/17 13:17,IP Address,24.183.202.176,100,156,TRUE,8/3/17 13:17,R_XSZefw8mxMqUU5r,,,,,35.2046051,-88.14990234,anonymous,EN,,,,Very appropriate,This option was a good one for the doctor because the processes he chose did not create any greater risk for the patients than they would normally be subjected to.,Female,White,65,High School Degree,"Less than $20,000",Somewhat agree,Strongly disagree,Strongly agree,6,Unknown
8/3/17 13:14,8/3/17 13:18,IP Address,73.1.76.197,100,234,TRUE,8/3/17 13:18,R_3Pt65BJYgdwmYqW,,,,,26.94670105,-80.21700287,anonymous,EN,Very appropriate,,,,"Well it gives the docs an at hand guide if they forget something, and also no excuses if the doc foergets to do something and messes up.",Male,White,23,Some College,"Less than $20,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 13:17,8/3/17 13:18,IP Address,96.60.211.183,100,77,TRUE,8/3/17 13:18,R_3D17YiyxtSSfxHu,,,,,39.98309326,-86.28759766,anonymous,EN,,,Somewhat inappropriate,,"He should not be running an experiment, as this is potentially dangerous. If it goes wrong, he could lead to people dying.",Male,Asian,20,Some College,"More than $100,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:15,8/3/17 13:18,IP Address,75.109.77.188,100,195,TRUE,8/3/17 13:18,R_2cq1a4iXQOorM22,,,,,35.58050537,-77.01270294,anonymous,EN,,Very appropriate,,,This form of lateral encouragement to be safe is very effective.  The poster reinforces the proper procedure and confirms its high priority.,Male,"Black/African-American,White",25,Some College,"Between $20,000 and $40,000",Strongly agree,Strongly agree,Neither agree nor disagree,13,Unknown
8/3/17 13:17,8/3/17 13:19,IP Address,204.194.141.29,100,103,TRUE,8/3/17 13:19,R_1gBZPBlzyo175wv,,,,,41.26150513,-96.05269623,anonymous,EN,,,Somewhat appropriate,,"If there is a pretty clear way to reduce infections, particularly in such a serious issue, it should be unethical to deny such treatment/practices to patients. ",Male,White,28,Four-Year College Degree,"Between $60,000 and $80,000",Strongly agree,Somewhat disagree,Somewhat agree,9,Unknown
8/3/17 13:18,8/3/17 13:20,IP Address,24.197.151.247,100,122,TRUE,8/3/17 13:20,R_5c04oCv36hwBlSN,,,,,34.05149841,-84.07129669,anonymous,EN,,,,Somewhat inappropriate,"the patients did not know that they were part of an experimental study, so this will be unethical",Male,White,39,Four-Year College Degree,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:19,8/3/17 13:20,IP Address,172.56.20.205,100,61,TRUE,8/3/17 13:20,R_1IEgkPaswzk1KcW,,,,,33.86749268,-117.9981003,anonymous,EN,,,,Very appropriate,It doesnt increase the risk for anyone and has a chance of reducing the risk for future patients.,Female,White,37,Some College,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:19,8/3/17 13:20,IP Address,12.23.153.226,100,76,TRUE,8/3/17 13:20,R_1cYXMJV0aofXWmV,,,,,33.71400452,-117.8699951,anonymous,EN,,Very appropriate,,,"The procedure will always be risky. However, the doctor is taking the necessary precautions to help make the procedure safer across the board.",Male,Other,24,Four-Year College Degree,"Between $40,000 and $60,000",Strongly agree,Neither agree nor disagree,Somewhat agree,10,Unknown
8/3/17 13:19,8/3/17 13:20,IP Address,8.41.192.186,100,53,TRUE,8/3/17 13:20,R_1FsvbLbNgHeA8C2,,,,,39.96859741,-75.17620087,anonymous,EN,,,Very inappropriate,,There is no control group,Female,White,22,Four-Year College Degree,"Between $20,000 and $40,000",Somewhat agree,Somewhat disagree,Strongly agree,7,Unknown
8/3/17 13:19,8/3/17 13:21,IP Address,152.26.54.3,100,75,TRUE,8/3/17 13:21,R_z2sI6lphtmwq4tb,,,,,35.88259888,-80.08200073,anonymous,EN,,Very appropriate,,,I think anything that can help save lives and prevent infection is good. The director just seemed to be proactive in how he approached the situation. ,Male,White,33,Graduate Degree,"Between $60,000 and $80,000",Somewhat agree,Somewhat agree,Neither agree nor disagree,11,Unknown
8/3/17 13:20,8/3/17 13:21,IP Address,98.204.21.136,100,87,TRUE,8/3/17 13:21,R_27CnSdQmsuOBlel,,,,,39.48219299,-77.45760345,anonymous,EN,Very appropriate,,,,There's nothing wrong with having a badge with safety precautions on your person. If it helps the patient and the doctor it can be beneficial,Female,White,32,Four-Year College Degree,"Between $80,000 and $100,000",Neither agree nor disagree,Somewhat disagree,Strongly agree,6,Unknown
8/3/17 13:20,8/3/17 13:21,IP Address,76.26.152.136,100,80,TRUE,8/3/17 13:21,R_C48VYOyzf489Yml,,,,,38.88650513,-77.09690094,anonymous,EN,,Somewhat appropriate,,,"It seems like something worth trying, and won't hurt, but I am skeptical that it will make a real difference.",Male,White,38,Graduate Degree,"Between $60,000 and $80,000",Strongly disagree,Somewhat disagree,Somewhat agree,5,Unknown
8/3/17 13:20,8/3/17 13:21,IP Address,67.242.210.15,100,80,TRUE,8/3/17 13:21,R_XTX3n3CNgnXgOIh,,,,,42.85629272,-77.02510071,anonymous,EN,,Very appropriate,,,It seems like this may be a reminder to doctors of what the correct procedure is and may help the problem. It may also provide more information to patients. ,Female,White,30,Four-Year College Degree,"Between $40,000 and $60,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:20,8/3/17 13:21,IP Address,71.13.66.20,100,91,TRUE,8/3/17 13:21,R_3kpLXtX8ij2y0yK,,,,,45.34489441,-84.91500092,anonymous,EN,,,Somewhat inappropriate,,I think formal education would help more than these two methods.,Male,White,31,Graduate Degree,"More than $100,000",Somewhat agree,Somewhat disagree,Strongly agree,7,Unknown
8/3/17 13:19,8/3/17 13:21,IP Address,72.69.251.199,100,129,TRUE,8/3/17 13:21,R_3fiO78vzMOLzqLP,,,,,40.6867981,-73.37349701,anonymous,EN,Very appropriate,,,,This is a very appropriate course of action because the safety of the patient is of paramount importance. It is the responsible thing to do to ensure that all precautions are being closely followed so that the life and health of the patient is not in any way compromised.,Female,White,30,Four-Year College Degree,"More than $100,000",Somewhat disagree,Neither agree nor disagree,Strongly agree,6,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,208.64.72.247,100,125,TRUE,8/3/17 13:22,R_24AeLAsz1jHGsqd,,,,,42.16859436,-74.78910065,anonymous,EN,,,,Neither inappropriate nor appropriate,I'm not sure about using people who are sick to test something like this.  I do think it's worth knowing which is safer though.,Male,White,36,Four-Year College Degree,"Between $60,000 and $80,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:21,8/3/17 13:22,IP Address,68.62.107.207,100,70,TRUE,8/3/17 13:22,R_3L5zTQZk6EH8F9O,,,,,42.55870056,-83.00920105,anonymous,EN,,,Somewhat inappropriate,,He shouldn't be testing on random patients.,Male,White,26,High School Degree,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:13,8/3/17 13:22,IP Address,184.100.255.28,100,505,TRUE,8/3/17 13:22,R_1QyetJKf2BipWHk,,,,,45.72470093,-122.7458954,anonymous,EN,,,,Very inappropriate,There is no need to have the two groups. You just post the in instructions in a highly visible location so everyone can follow the recommendations. ,Male,Asian,68,Some College,"Between $20,000 and $40,000",Neither agree nor disagree,Neither agree nor disagree,Strongly agree,7,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,96.245.212.181,100,146,TRUE,8/3/17 13:22,R_2Tt679D2gbBZGbm,,,,,39.91229248,-75.15329742,anonymous,EN,,,,Neither inappropriate nor appropriate,"I am unsure. I don't know how I feel about the manipulation, or the not letting patients really ""know"" what is going on. I don't think it is fair to ""gamble"" with someones life. Its a bit scary to me. ",Female,White,39,Some College,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,47.210.80.244,100,138,TRUE,8/3/17 13:22,R_ZmfTTLsBi3idwmB,,,,,32.56950378,-93.69229889,anonymous,EN,,,Somewhat inappropriate,,"I'm assuming the procedures Are Instructions for the doctor. So unless the patients have been informed, it seems unethical to perform this experiment. If the patients agree to. It then there shouldn't be a problem.  ",Male,White,26,Some College,"Between $40,000 and $60,000",Strongly agree,Somewhat agree,Somewhat agree,11,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,173.63.161.174,100,142,TRUE,8/3/17 13:22,R_UL0santgh8NGoJb,,,,,41.00990295,-74.00730133,anonymous,EN,,,Neither inappropriate nor appropriate,,Both scenarios could lead to the doctor being more aware of the safety precautions.  The doctor can easily access it on his ID Badge for the one group and the other can easily see it on the wall.,Male,White,18,Less than High School,"More than $100,000",Strongly disagree,Strongly disagree,Somewhat agree,4,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,72.222.188.146,100,159,TRUE,8/3/17 13:22,R_3rTHT2KTgNZm4XX,,,,,33.53379822,-112.2289963,anonymous,EN,,,,Somewhat appropriate,It would seem that all doctors had access to the same information. This should not have imoacted anyone in a negative way.,Female,White,60,Some College,"Between $40,000 and $60,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 13:21,8/3/17 13:22,IP Address,70.194.9.65,100,92,TRUE,8/3/17 13:22,R_1K8wzpdENGCRbcV,,,,,42.98480225,-84.37460327,anonymous,EN,,Very appropriate,,,I picked very appropriate because a patient should be informed of any and all risks that are involved with any procedure and the director is right to inform them. ,Female,White,22,High School Degree,"Between $60,000 and $80,000",Strongly agree,Somewhat disagree,Strongly agree,8,Unknown
8/3/17 13:20,8/3/17 13:22,IP Address,100.15.20.124,100,130,TRUE,8/3/17 13:22,R_270Y9FF3AOnGpAd,,,,,38.58149719,-76.89620209,anonymous,EN,,,,Very inappropriate,The director is doing this without the consent of the patients. Doing that is illegal and immoral. If the patients consented themselves to this it would be fine. ,Male,Black/African-American,23,Four-Year College Degree,"Between $40,000 and $60,000",Somewhat disagree,Strongly disagree,Strongly agree,4,Unknown
8/3/17 13:21,8/3/17 13:22,IP Address,76.177.99.73,100,96,TRUE,8/3/17 13:22,R_3I044Ti7qAwUExP,,,,,38.21330261,-84.2256012,anonymous,EN,,,Very appropriate,,Because either way they have access to the information immediately.,Female,White,41,Some College,"Between $80,000 and $100,000",Strongly agree,Strongly agree,Somewhat disagree,14,Unknown
8/3/17 13:21,8/3/17 13:22,IP Address,96.253.93.80,100,98,TRUE,8/3/17 13:22,R_BxkaP5pV5g4CUnf,,,,,37.44490051,-77.2983017,anonymous,EN,,Somewhat appropriate,,,I chose this option because I think hanging the posters in the rooms benefits the doctors. The procedure itself is one that needs reminding that it can be dangerous if not performed correctly. ,Male,White,26,High School Degree,"Between $60,000 and $80,000",Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,8,Unknown
8/3/17 13:08,8/3/17 13:23,IP Address,47.32.101.21,100,892,TRUE,8/3/17 13:23,R_ReHDAOHJOH6mFyx,,,,,32.769104,-85.19740295,anonymous,EN,Very appropriate,,,,It reinforces the safety procedures and allows people to be more aware of the potential dangers. It will serve as a reminder for the doctors,Male,Black/African-American,27,Some College,"Between $20,000 and $40,000",Neither agree nor disagree,Strongly disagree,Strongly agree,5,Unknown
8/3/17 13:20,8/3/17 13:23,IP Address,65.129.113.102,100,179,TRUE,8/3/17 13:23,R_1HogF6bfVYUmuGv,,,,,43.54690552,-116.2913055,anonymous,EN,,,,Somewhat appropriate,"I am lead to believe the infections only happen when the doctors make mistakes, so I suppose I can think of no other way to determine what method of teaching the doctors leads them to kill the fewest people.",Female,White,23,Some College,"Less than $20,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:20,8/3/17 13:23,IP Address,73.236.169.129,100,179,TRUE,8/3/17 13:23,R_stKV8tjuvZeRJlL,,,,,40.09680176,-80.91739655,anonymous,EN,,,,Somewhat appropriate,If it works and there is no problems then go on ahead and do it. If there is no major consiquences then do it.,Female,White,34,Four-Year College Degree,"Between $40,000 and $60,000",Strongly agree,Somewhat agree,Somewhat disagree,13,Unknown
8/3/17 13:19,8/3/17 13:23,IP Address,108.71.232.118,100,188,TRUE,8/3/17 13:23,R_9HtXFCYRoBLbT45,,,,,38.47380066,-121.4434052,anonymous,EN,,,Somewhat inappropriate,,"He did not get the express permission of the people/patients involved to do this ""Experiment"" to see which precautions would work better I think. Perhaps there's another way to test if the poster or print on back method is better, that would NOT involve risk of infection of death. ",Male,Asian,28,Four-Year College Degree,"Between $20,000 and $40,000",Strongly disagree,Strongly disagree,Somewhat agree,4,Unknown
8/3/17 13:19,8/3/17 13:23,IP Address,35.10.253.233,100,229,TRUE,8/3/17 13:23,R_33kV1RAQMHL2rxQ,,,,,42.728302,-84.48819733,anonymous,EN,,Somewhat appropriate,,,It reminds all individuals on how to take necessarily precautions to prevent infections. ,Female,White,22,Some Graduate School,"More than $100,000",Somewhat agree,Somewhat agree,Neither agree nor disagree,11,Unknown
