StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,Q30,plants,gene1,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,Sex,Race,Age,Edu,Income,God,Intuition,Science,SC0,SC1,Degree_spec - Topics
8/1/17 16:53,8/1/17 16:55,0,69.144.56.240,100,126,1,8/1/17 16:55,R_3G2NVxjkv66psOY,,,,,38.56190491,-106.115303,anonymous,EN,,,,5,"There is no downside from having the precautions nearby for the doctors, either on the badge or a poster.",2,1,1,2,1,1,1,1,2,2,,1,3,26,3,2,1,1,5,3,8,
8/1/17 16:52,8/1/17 16:55,0,98.246.111.183,100,189,1,8/1/17 16:55,R_1ltmEK6R3X9YFcH,,,,,45.51530457,-122.5586014,anonymous,EN,2,,,,I don't think that a doctor should have to be reminded of safety precautions on their badge. It seems like it would be more of a distraction.,2,1,1,2,2,2,1,1,2,1,Computer Information Systems,1,3,44,4,4,1,1,4,4,8,
8/1/17 16:52,8/1/17 16:55,0,134.134.139.82,100,191,1,8/1/17 16:55,R_2ToV6Pux66mqoZM,,,,,45.52340698,-122.6762009,anonymous,EN,5,,,,It seems to be very important because it adds the info to their clothing so they can have the steps with them if needed.,2,1,1,2,2,1,1,1,2,2,,1,3,31,3,1,1,1,5,3,9,
8/1/17 16:52,8/1/17 16:55,0,66.213.112.34,100,170,1,8/1/17 16:55,R_3MEFrAhdLOBsLaa,,,,,39.95370483,-82.93170166,anonymous,EN,,,,2,I feel the standards should be the same for all. They could have both. Human lives should not be used for testing.,2,1,1,2,2,1,1,1,2,2,,1,3,34,2,2,5,3,5,9,9,
8/1/17 16:52,8/1/17 16:55,0,73.185.48.141,100,209,1,8/1/17 16:55,R_2zIuZGoWa6jZD9q,,,,,37.97529602,-121.3244019,anonymous,EN,,,,4,I think it is appropriate because it will help both patient and doctor to remember the procedure and allow them both to know about it in case  it is not done properly ,2,1,1,2,2,1,1,1,2,1,chemistry,1,4,28,4,1,3,4,4,9,9,
8/1/17 16:52,8/1/17 16:56,0,66.87.121.18,100,201,1,8/1/17 16:56,R_2aV3xrNgkmprerp,,,,,29.77020264,-95.3628006,anonymous,EN,,5,,,I think it is a good idea. It will help doctors cut down on infections.,2,1,1,2,2,1,1,2,2,2,,2,1,22,3,2,1,1,4,4,8,
8/1/17 16:52,8/1/17 16:56,0,65.196.159.105,100,201,1,8/1/17 16:56,R_29tTZDKg0FmhAsT,,,,,34.75280762,-86.69010162,anonymous,EN,,,,4,It is good to see which one will work better. Personally I feel a badge that is apart of someone would be easier for a person to look at. A poster is easily ignored.,2,1,1,2,1,1,1,1,2,2,,1,3,27,4,2,3,4,4,9,8,
8/1/17 16:53,8/1/17 16:56,0,75.174.136.93,100,159,1,8/1/17 16:56,R_3qeyIq15cgmhcnB,,,,,43.61210632,-116.3914948,anonymous,EN,5,,,,Having instructions for a common procedure always available is not a bad idea.,2,1,1,2,2,1,1,1,2,2,,1,3,39,2,1,3,2,4,7,9,
8/1/17 16:52,8/1/17 16:56,0,73.23.153.157,100,243,1,8/1/17 16:56,R_2uWjcnFWkHTVxmL,,,,,26.52839661,-81.82949829,anonymous,EN,,,,4,I think both methods can help prevent infection and this is a good meausre to see if steps are implemented,2,1,1,2,1,1,1,2,2,2,,2,3,52,4,3,2,3,4,7,7,
8/1/17 16:53,8/1/17 16:56,0,98.30.89.206,100,210,1,8/1/17 16:56,R_3DBlWZshO262OHf,,,,,40.73309326,-84.14459991,anonymous,EN,,4,,,"I don't know how much it would help the doctors, but I don't think what he's doing is inappropriate. I think he's trying to help!",2,1,1,2,2,1,1,1,2,2,,2,3,31,2,2,4,3,4,9,9,
8/1/17 16:55,8/1/17 16:56,0,209.37.105.2,100,77,1,8/1/17 16:56,R_2PgKx1UmuvRHV8B,,,,,41.84829712,-87.65170288,anonymous,EN,,,,4,I don't see anything wrong with it. ,1,1,1,2,1,1,2,1,2,1,,2,3,27,3,3,1,1,5,3,6,
8/1/17 16:52,8/1/17 16:56,0,173.66.155.54,100,264,1,8/1/17 16:56,R_1oGXY5xfbs8h4te,,,,,38.81770325,-77.15270233,anonymous,EN,,,5,,The doctors should know these precautions regardless.  The added reminders regardless of form is beneficial.  ,2,1,1,2,2,1,2,2,2,2,,1,4,25,3,2,5,4,3,12,7,
8/1/17 16:55,8/1/17 16:56,0,216.118.223.9,100,105,1,8/1/17 16:56,R_3ssGWyqCfD1MMod,,,,,42.7875061,-86.10890198,anonymous,EN,,,4,,I would hope that this solution works.,2,1,1,2,1,1,1,1,2,2,,2,3,33,4,3,3,1,5,5,8,
8/1/17 16:54,8/1/17 16:57,0,50.109.76.105,100,136,1,8/1/17 16:57,R_3kccjIs3wwvwyxf,,,,,40.03289795,-88.57649994,anonymous,EN,,4,,,"If it helps a patient, than it was worth it. Patients will also be able to see it and watch their doctor and question how things are done. I could see some doctors not liking this.",2,1,1,2,2,1,1,2,2,2,,2,3,29,4,2,4,4,2,12,8,
8/1/17 16:51,8/1/17 16:57,0,72.179.2.77,100,314,1,8/1/17 16:57,R_29bjQDFkvqEw28S,,,,,30.37030029,-97.84539795,anonymous,EN,,3,,,"On one hand it could be reassuring to the patients who are having this procedure performed on them. however, one would also think that doctors were trained sufficiently and professional enough that such a basic reminder would not be necessary to post but is an automatic part of their job.",2,1,1,2,2,1,1,2,2,2,,1,3,68,6,3,1,1,5,3,8,
8/1/17 16:52,8/1/17 16:58,0,70.196.114.45,100,316,1,8/1/17 16:58,R_2zSDx0WcVK8o6B1,,,,,29.86109924,-95.38439941,anonymous,EN,,,5,,"Either of these options is better than providing no list of precautions at all, so all of the patients should be benefited. There shouldn't be a disadvantage to either option. One just might provide even more help than the other.",2,1,1,2,2,1,1,1,2,1,anthropology,2,3,29,4,1,1,1,5,3,9,
8/1/17 16:49,8/1/17 16:58,0,98.18.173.194,100,519,1,8/1/17 16:58,R_3GxgzbAMFLCFg56,,,,,42.50540161,-91.13610077,anonymous,EN,4,,,,"It is unclear as to whether doctors would use this just because it's available. However, if safety mistakes are being made, then it's appropriate.",2,1,1,2,2,1,1,1,2,2,,1,3,49,4,4,5,3,4,10,9,
8/1/17 16:56,8/1/17 16:59,0,73.246.98.161,100,152,1,8/1/17 16:59,R_2Cfz9bvFfK8Yz4e,,,,,41.94630432,-87.81269836,anonymous,EN,,,,4,I mean there's no way to find out if this really works if we don't try. I think it is appropriate. ,2,1,1,1,1,1,1,2,1,2,,1,"2,3",37,4,3,3,1,4,6,5,
8/1/17 16:52,8/1/17 16:59,0,71.65.197.204,100,415,1,8/1/17 16:59,R_bQpQxCGd7LX3Or7,,,,,35.79119873,-78.48110199,anonymous,EN,,,5,,I think it couldn't hurt to have a friendly reminder here & there. Either way I think both options would be equally effective. ,2,1,1,2,2,1,1,2,1,2,,2,3,28,3,4,5,5,4,12,7,
8/1/17 16:53,8/1/17 16:59,0,70.197.0.248,100,353,1,8/1/17 16:59,R_3DuQ2G0FoKvLiDI,,,,,38.00489807,-121.8058014,anonymous,EN,,,,5,good way to determine which course is more effective,2,1,1,2,2,1,1,1,2,1,biology,1,4,33,6,4,3,3,3,9,9,
8/1/17 16:35,8/1/17 16:59,0,15.211.201.94,100,1448,1,8/1/17 16:59,R_1FDQL9NfhnNKInG,,,,,37.75100708,-97.8219986,anonymous,EN,,4,,,He is trying to prevent errors.,2,2,1,2,2,1,1,1,1,2,,1,2,48,6,2,5,4,5,10,7,
8/1/17 16:57,8/1/17 16:59,0,72.229.132.205,100,134,1,8/1/17 16:59,R_3nr3LUPwGtvuYA1,,,,,40.8625946,-73.92179871,anonymous,EN,,,,4,"As long as the information is presented, it doesn't matter that much what form it takes.",2,1,1,2,2,1,1,1,2,2,,2,3,51,5,4,3,3,4,8,9,
8/1/17 16:54,8/1/17 17:00,0,23.241.179.241,100,331,1,8/1/17 17:00,R_2DNDhXtZtK7M3Na,,,,,33.92160034,-118.2453003,anonymous,EN,,4,,,"A poster has the possibility of being a distraction in the middle of a procedure, yet if appropriately studied beforehand, it should be pretty effective. It's just a lot better than no action taken at all.",2,1,1,2,2,1,1,2,1,2,,2,1,32,3,1,2,2,5,5,7,
8/1/17 16:53,8/1/17 17:01,0,50.39.188.51,100,463,1,8/1/17 17:01,R_VJ9lFwTNYcIjbkB,,,,,45.44599915,-122.8820038,anonymous,EN,,,4,,The director recognizes that there is a potentially deadly risk involved with some of the medical procedures and is taking action to minimize the risk of infection. ,2,1,1,2,2,1,1,1,2,1,Exercise Science,1,4,25,4,3,2,2,4,6,9,
8/1/17 16:58,8/1/17 17:01,0,72.36.113.165,100,201,1,8/1/17 17:01,R_pN6wiqyf9c33UgV,,,,,40.10949707,-88.21230316,anonymous,EN,5,,,,"The director wants to maximize the chances that doctors will remember the safety steps and have them in mind. He proposes something that is intuitive and easy to implement. Even if the attempt through this procedure is not sufficiently effective, the attempt takes so very few resources and little effort that it is worth the try.",2,1,1,2,2,1,1,1,2,1,Computer Science,1,4,29,4,5,1,1,3,5,9,
8/1/17 16:57,8/1/17 17:01,0,169.234.239.64,100,276,1,8/1/17 17:01,R_2EEnKok2kyr2HZy,,,,,33.64030457,-117.7694016,anonymous,EN,,,2,,"The experiment really should not be run on current patients without their consent.  But since he is the director he can most like do what he wants, unless there is something in the by laws which says he cannot do this.  If I was a patient, and I was randomly selected to be put in an experiment without my knowledge, I wouldn't be so happy.",2,1,1,2,2,1,1,2,2,1,Mathematics,1,3,27,6,2,2,1,5,4,8,
8/1/17 16:55,8/1/17 17:02,0,174.101.154.38,100,379,1,8/1/17 17:02,R_3qPXOtpKjpPprJT,,,,,39.13650513,-84.43250275,anonymous,EN,5,,,,I think this is appropriate because doctor's will then always have the procedure right on their person.   This will eliminate any chance of the doctors not knowing what the procedures are. ,2,1,1,2,2,1,1,1,1,2,,2,3,40,4,4,5,5,4,12,8,
8/1/17 16:52,8/1/17 17:02,0,70.21.192.132,100,587,1,8/1/17 17:02,R_33EG4ekgrF7Dgrp,,,,,40.61990356,-74.42739868,anonymous,EN,,4,,,"It reminds the Dr how the procedure is done, it is up to the doctor to do it right.",2,1,1,2,2,2,1,2,1,2,,1,3,63,4,6,2,1,5,4,6,
8/1/17 16:55,8/1/17 17:02,0,99.38.225.2,100,438,1,8/1/17 17:02,R_3jVThvMOge4X4EO,,,,,26.10009766,-80.27230072,anonymous,EN,3,,,,"It does not seem inappropriate, but it seems useless. The doctor would have to remove and turn over their ID badge, and couple potentially end up losing their badge because it is no longer attached to them. Furthermore, if they needed to look up the proper procedure, they could use their phone or another guide to help them.",2,1,1,2,2,1,1,1,2,2,,2,"2,3",25,3,6,1,1,5,3,9,
8/1/17 16:53,8/1/17 17:03,0,74.37.208.219,100,627,1,8/1/17 17:03,R_1LCIcmzWLEBEzd7,,,,,33.96009827,-80.30130005,anonymous,EN,5,,,,"Any time that something can reduce the number of infections that people get in the hospital and especially during surgery, it is a good thing. Even if only one person is spared infection. ",2,1,1,2,2,1,1,1,2,2,,2,3,42,3,6,1,1,5,3,9,
8/1/17 17:01,8/1/17 17:04,0,73.171.215.54,100,156,1,8/1/17 17:04,R_2P20TsKEw6PLPLW,,,,,30.28660583,-81.51499939,anonymous,EN,,,4,,It seems a bit controversial but he is the director so i would agree with his choice. ,2,1,1,1,1,1,1,1,1,2,,1,3,25,4,2,3,1,5,5,6,
8/1/17 17:01,8/1/17 17:04,0,69.147.208.155,100,190,1,8/1/17 17:04,R_3sBz2nfw2htwdTC,,,,,45.76829529,-92.38549805,anonymous,EN,5,,,,It certainly makes sense to to provide doctors a reminder.,2,2,1,2,1,2,1,1,2,2,,2,3,40,2,4,2,2,4,6,6,
8/1/17 17:02,8/1/17 17:05,0,107.77.223.85,100,161,1,8/1/17 17:05,R_vZkwqtA43QDDDKp,,,,,42.35839844,-71.05979919,anonymous,EN,,,,2,I feel that it goes against ethical standards.  I think it may lead to potential issues.,2,1,1,2,2,1,1,1,2,2,,1,3,33,6,5,5,4,5,10,9,
8/1/17 16:53,8/1/17 17:06,0,67.223.163.178,100,779,1,8/1/17 17:06,R_31hM6dXMd9jxTHs,,,,,39.06390381,-108.5506973,anonymous,EN,,,2,,Experimenting with new policies is fine. But the experiment could cost someone their life. Seems a little wrong to me.,2,1,1,2,2,2,1,2,2,2,,1,3,44,3,1,4,2,5,7,7,
8/1/17 17:03,8/1/17 17:07,0,73.243.14.193,100,209,1,8/1/17 17:07,R_DHQVYYQzDb4DHQB,,,,,39.66029358,-104.8438034,anonymous,EN,,5,,,It is always good to have a reminder of the steps even if you have done it multiple times to make sure that all safety steps are done and the patient is at least risk.,2,1,1,2,1,1,1,2,1,2,,2,3,48,3,2,2,2,5,5,6,
8/1/17 17:03,8/1/17 17:08,0,75.174.144.107,100,245,1,8/1/17 17:08,R_r1mquWZSNwH5oSl,,,,,43.59919739,-116.4234009,anonymous,EN,4,,,,There are a million different things a doctor needs to remember . . . not sure why this particular procedure alone warrants instructions to carry around on an ID - which would be awkward to look at during the procedure anyway. They would likely forget it's even on there. Would be better to have the instructions printed on the bag of plastic tubing or something instead. ,2,1,1,2,2,1,1,1,2,2,,2,3,54,4,5,3,1,5,5,9,
8/1/17 16:50,8/1/17 17:11,0,47.222.38.132,100,1208,1,8/1/17 17:11,R_2cqqvsNiCLvkMK8,,,,,33.33599854,-96.74909973,anonymous,EN,,,,5,"Everyone needs to be reminded of safety precautions, even doctors. These would be good practices.",1,1,1,2,2,1,1,1,2,2,,2,3,36,4,2,5,5,3,13,8,
8/1/17 17:08,8/1/17 17:13,0,98.214.237.154,100,313,1,8/1/17 17:13,R_115gRcgsLjmMaX0,,,,,39.91549683,-88.89179993,anonymous,EN,,,,5,Nothing wrong with trying 2 different approaches to see which works better. Its the best way to figure out whats working,2,1,1,2,2,2,1,1,2,2,,1,3,42,2,2,1,1,5,3,8,
8/1/17 17:09,8/1/17 17:14,0,98.145.14.65,100,309,1,8/1/17 17:14,R_3ERtpgmtwQNxoBP,,,,,32.77360535,-115.6022034,anonymous,EN,2,,,,I think that it could help the doctors remember the safety steps.  I also think that doctors should have mastered all of those steps prior to performing such treatments.,2,1,1,2,2,1,1,1,1,2,,1,2,21,3,3,1,1,5,3,8,
8/1/17 17:13,8/1/17 17:17,0,73.101.93.10,100,281,1,8/1/17 17:17,R_1oAMQiE8XwdtKrz,,,,,40.01119995,-76.25140381,anonymous,EN,,,3,,It seems a bit random that they are splitting the patients up. Otherwise it is good to have the safety procedures. ,2,1,1,2,2,1,1,2,2,2,,1,3,26,3,2,1,1,5,3,8,
8/1/17 17:36,8/1/17 17:41,0,70.189.79.180,100,287,1,8/1/17 17:41,R_UseaB2XNIZapdmh,,,,,36.146698,-95.95549774,anonymous,EN,,,,5,Neither option in this experiment causes any known harm to anyone. Learning which option is more effective may help many patients in the long run.,2,1,1,2,2,1,1,2,2,2,,1,3,30,3,1,1,1,5,3,8,
8/1/17 15:02,8/1/17 15:02,0,198.24.30.133,66,17,0,8/1/17 19:02,R_3qeudCAKIj8lVPC,,,,,,,anonymous,EN,,3,,,asdasd,1,2,2,1,2,2,2,2,2,2,,,,,,,,,,0,2,
8/1/17 15:01,8/1/17 15:02,0,24.145.32.21,3,29,0,8/1/17 19:02,R_VOqGF1iNfAlJGRH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:02,8/1/17 15:03,0,70.185.107.94,3,58,0,8/1/17 19:03,R_stKVONclzjVBifv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:07,8/1/17 15:10,0,73.163.230.211,3,151,0,8/1/17 19:10,R_3mmgDybCPRk7Dli,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:51,0,72.172.201.1,3,12,0,8/1/17 19:51,R_3Dkf0O1OODSiAJe,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:51,0,23.119.50.61,3,19,0,8/1/17 19:52,R_URZUhjSleKTQ1C9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:52,0,108.254.224.255,3,36,0,8/1/17 19:52,R_Q0scdU4yWNCK9wt,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:52,8/1/17 15:52,0,147.206.5.4,3,9,0,8/1/17 19:52,R_12xrWZZXXsBghC5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:52,0,216.15.57.27,3,27,0,8/1/17 19:52,R_1dFRnWZSXzeYDlR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:52,0,73.245.97.114,3,21,0,8/1/17 19:52,R_3k6vGNNNaZoDg1F,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:52,0,71.87.65.50,3,45,0,8/1/17 19:52,R_2Qta5ikGA53qG9J,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:52,8/1/17 15:53,0,151.202.179.195,3,15,0,8/1/17 19:53,R_2OJEsShxB4Wacv5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:51,8/1/17 15:53,0,73.121.17.57,31,135,0,8/1/17 19:54,R_1EhzbLrrvEEqZMu,,,,,,,anonymous,EN,,5,,,I don't see any harm in doing this. If it helps the doctors remember the correct procedure and prevents an infection then I say put up the poster.,2,1,,,,,,,,,,,,,,,,,,0,2,
8/1/17 15:53,8/1/17 15:54,0,174.76.130.140,3,22,0,8/1/17 19:54,R_2QguhN0uBceIql5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:55,8/1/17 15:55,0,162.204.48.181,3,6,0,8/1/17 19:55,R_1DoF0EQuMv3kmcl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:55,8/1/17 15:55,0,108.245.152.51,3,8,0,8/1/17 19:55,R_1ePCOjQbTNj69o1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:53,8/1/17 15:55,0,38.140.158.26,3,133,0,8/1/17 19:55,R_2X527GrxtwiX1fd,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:55,8/1/17 15:55,0,24.140.174.32,3,10,0,8/1/17 19:55,R_2U2VW21xPtfuecZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:53,8/1/17 15:55,0,67.243.26.188,3,139,0,8/1/17 19:55,R_V4oRRDkHTLhg6Gt,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:55,8/1/17 15:56,0,76.89.152.238,3,35,0,8/1/17 19:56,R_25Wu0WFWvDLVO43,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:56,8/1/17 15:56,0,23.112.114.15,3,12,0,8/1/17 19:56,R_vw1Gvwy08ADQ0RH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:55,8/1/17 15:57,0,169.48.73.110,3,110,0,8/1/17 19:57,R_3GxMuI49fj2eqKq,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:57,8/1/17 15:57,0,98.127.137.72,3,11,0,8/1/17 19:57,R_25uoLh7IaSpfYpu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:56,8/1/17 15:57,0,45.23.48.240,3,47,0,8/1/17 19:57,R_2TRYFRyA2NK6aDO,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:58,8/1/17 15:58,0,73.67.78.167,3,16,0,8/1/17 19:58,R_7OQwFQF7NjNyoU1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:00,8/1/17 16:00,0,38.109.119.254,3,7,0,8/1/17 20:00,R_plLvqNOqpMz3MpH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:00,8/1/17 16:00,0,72.48.131.64,3,34,0,8/1/17 20:00,R_2DRzFMcA2k5PcK1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:01,8/1/17 16:01,0,73.184.165.107,3,15,0,8/1/17 20:02,R_ylN1Xypbo8WxDnb,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:59,8/1/17 16:02,0,173.171.218.49,31,169,0,8/1/17 20:02,R_zUdm59SltAR3xCx,,,,,,,anonymous,EN,,3,,,"One would think that the physicians wouldn't need a chart to help navigate the procedure,  If they did, then I'd prefer another MD.",2,1,,,,,,,,,,,,,,,,,,0,2,
8/1/17 16:02,8/1/17 16:03,0,47.149.74.43,3,70,0,8/1/17 20:03,R_238D3QpBksibDaR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:02,8/1/17 16:03,0,67.11.212.123,3,53,0,8/1/17 20:03,R_plL23Uh9ArKbYIh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:03,8/1/17 16:03,0,24.3.147.179,3,7,0,8/1/17 20:04,R_1QrTafvIBingA8h,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:04,8/1/17 16:05,0,75.110.20.176,3,40,0,8/1/17 20:06,R_wRUWhxTyYaXe1KF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:59,8/1/17 16:05,0,107.77.161.3,3,355,0,8/1/17 20:06,R_1GDeqQ4JhheqPXu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:05,8/1/17 16:06,0,107.12.237.213,3,8,0,8/1/17 20:06,R_3Pox8N5yTi2ntFC,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:08,8/1/17 16:08,0,96.27.57.16,3,12,0,8/1/17 20:09,R_tYcvw65Lg3LhH4B,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 15:53,8/1/17 16:09,0,162.138.210.3,3,973,0,8/1/17 20:09,R_2c7OKoHwmWQT9YK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:11,8/1/17 16:12,0,12.218.0.70,3,33,0,8/1/17 20:12,R_3G8Psi09JuDAfGY,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:13,8/1/17 16:13,0,71.230.99.158,3,5,0,8/1/17 20:14,R_1H8jRFTUbtuVGXc,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:09,8/1/17 16:15,0,99.28.120.29,66,339,0,8/1/17 20:15,R_2QfGwcyuf6aLFP0,,,,,,,anonymous,EN,,2,,,This would not make me feel safe if a doctor were to do this.  They should know how to do this procedure w/o a poster on a wall reminding them of the steps.,2,1,1,2,1,1,2,1,1,2,,,,,,,,,,0,6,
8/1/17 16:14,8/1/17 16:14,0,97.84.105.130,3,24,0,8/1/17 20:15,R_2DZigWi4qXgYYsK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:15,8/1/17 16:15,0,69.85.236.5,3,9,0,8/1/17 20:15,R_1OIvLUNywTakpPv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:15,8/1/17 16:15,0,184.176.117.167,3,35,0,8/1/17 20:15,R_1j8Qwt2eOOK4bBS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:15,8/1/17 16:16,0,104.175.229.193,3,6,0,8/1/17 20:16,R_10vdnUPMWhm6KI4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:03,8/1/17 16:16,0,92.241.62.126,3,741,0,8/1/17 20:16,R_3FOGs338BjvP5Xk,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:15,8/1/17 16:17,0,97.84.69.195,3,133,0,8/1/17 20:17,R_3gWPdWSMaQIonwR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:14,8/1/17 16:17,0,73.78.181.26,3,166,0,8/1/17 20:17,R_2eaObVtnciC6jvy,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:18,8/1/17 16:18,0,66.194.104.5,3,7,0,8/1/17 20:19,R_323GobQuxKZ1jRv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:19,8/1/17 16:20,0,71.190.250.26,3,68,0,8/1/17 20:20,R_1HefEm4MEmv4V0G,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:19,8/1/17 16:20,0,172.58.140.57,3,42,0,8/1/17 20:20,R_2YA04k8ekTGBrbB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:20,8/1/17 16:21,0,108.232.39.22,3,81,0,8/1/17 20:21,R_1lcWJUoa4e0uIkB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:31,8/1/17 16:33,0,67.169.201.6,3,96,0,8/1/17 20:33,R_2thuzNpXXgLBEXj,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 14:26,8/1/17 20:35,0,99.203.129.29,100,22123,1,8/1/17 20:35,R_2tij9WisohTLHVm,,,,,42.20300293,-83.31659698,anonymous,EN,,,5,,Dd,1,2,1,1,2,2,2,2,2,1,,2,1,77,5,2,1,1,1,7,3,
8/1/17 16:34,8/1/17 16:34,0,40.130.76.149,3,11,0,8/1/17 20:35,R_3hFQyoBzjqf3OpB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:35,8/1/17 16:35,0,108.89.172.13,3,6,0,8/1/17 20:36,R_2rMUydK490leh2c,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:28,8/1/17 16:36,0,208.87.235.180,3,466,0,8/1/17 20:36,R_3sgYEswjTjpmsvG,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:36,8/1/17 16:37,0,67.245.216.203,3,60,0,8/1/17 20:37,R_AMvJfoNwFMSPhFn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
8/1/17 16:41,8/1/17 16:41,0,67.170.189.42,3,23,0,8/1/17 20:42,R_3dMkyUebJCt6VGI,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
