StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1,xA2,xB2,xAB2,xA3,xB3,xAB3,xA4,xB4,xAB4,xA5,xB5,xAB5,xA6,xB6,xAB6,xA7,xB7,xAB7,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-27 18:01:12,2017-10-27 18:05:43,0,73.85.223.119,100,271,1,2017-10-27 18:05:44,R_8643fEHGYTKa9Db,,,,,26.595794677734,-80.129898071289,anonymous,EN,,,,,,,,,,,,,,,,,,,,,2,I think it is risky to experiment with people in need. One should be chosen and adapt if the resukts are not good.,2,1,1,2,2,1,1,1,2,1,Aerospace engineering,2,1,5,1,2,35,4,3,9,4
2017-10-27 18:00:20,2017-10-27 18:06:50,0,75.142.183.114,100,390,1,2017-10-27 18:06:51,R_2aksrbnscLmnoVE,,,,,32.427200317383,-97.798202514648,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,"The director of the charity wants to help those in this low-income country escape poverty. By providing some training in a trade, even if only for a month, he has the potential to benefit their job-seeking prospects.",2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,43,3,5,8,3
2017-10-27 18:07:25,2017-10-27 18:10:08,0,99.203.129.183,100,162,1,2017-10-27 18:10:08,R_1N9U52eXi5WEMyw,,,,,41.649993896484,-83.674102783203,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,The drug is affordable. Also the drug does not have bad side effects.,2,1,1,2,2,2,1,1,1,2,,5,3,5,2,1,23,3,2,7,9
2017-10-27 18:06:50,2017-10-27 18:10:18,0,107.194.199.152,100,207,1,2017-10-27 18:10:18,R_BY6rZPrpWNKyZb3,,,,,42.252700805664,-84.288902282715,anonymous,EN,,,,,,,,,,,2,,,,,,,,,,,"Teachers get 2 weeks off for winter break and 2 months off in the summer. I believe that is sufficient. ",2,1,1,2,1,1,1,1,2,2,,1,1,4,2,3,41,3,3,8,4
2017-10-27 18:08:48,2017-10-27 18:10:31,0,24.100.111.128,100,102,1,2017-10-27 18:10:31,R_XTzrxgX2E4wU2Dn,,,,,39.384704589844,-85.902297973633,anonymous,EN,,,,,,,,,,,,,,,,,,,,2,,I don't think it is fair to reward people for not working.,2,1,1,2,2,2,1,2,1,2,,1,1,4,2,3,26,4,3,6,4
2017-10-27 18:08:28,2017-10-27 18:11:49,0,70.173.13.225,100,200,1,2017-10-27 18:11:50,R_1l4V2Nlu31aqakp,,,,,36.234893798828,-115.29049682617,anonymous,EN,,5,,,,,,,,,,,,,,,,,,,,The drug was approved by the FDA and there's nothing out to suggest there's any severe side effects.  Plus it is affordable so even those of lower income can get it.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,32,3,3,8,3
2017-10-27 18:07:39,2017-10-27 18:12:02,0,69.237.96.224,100,262,1,2017-10-27 18:12:03,R_2YkLC1giyTsgiGc,,,,,35.653106689453,-97.762901306152,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,This seems to be appropriate because a worker will receive training in a field of their choice that could possibly increase yearly income.,2,1,1,2,1,2,1,1,2,2,,3,3,4,1,5,28,3,1,7,8
2017-10-27 18:09:23,2017-10-27 18:12:52,0,162.194.215.17,100,209,1,2017-10-27 18:12:53,R_2yeK6ezs9ETE2En,,,,,42.489501953125,-83.141899108887,anonymous,EN,,,,,,,,,,,,2,,,,,,,,,,"Teacher's talk to each other. A survey would would much better. This would cause arguments. ",2,1,1,2,2,2,1,1,2,2,,1,2,5,2,3,27,5,2,8,4
2017-10-27 18:07:14,2017-10-27 18:13:24,0,67.167.88.105,100,369,1,2017-10-27 18:13:24,R_1zUnK351BFxbz1L,,,,,41.979202270508,-88.089500427246,anonymous,EN,,,,,,,,,,,,,,,,,,5,,,,"It makes sense that they would use whichever poster worked better and drew in the kinds of people that they need. The assignment of posters to different districts was random, so they weren't trying to manipulate certain people with certain posters. ",2,1,1,2,2,1,1,1,2,2,,1,2,4,2,3,25,3,4,9,5
2017-10-27 18:06:09,2017-10-27 18:13:34,0,52.144.111.42,100,445,1,2017-10-27 18:13:34,R_1fjfXI03oXk61Cp,,,,,32.839202880859,-97.703300476074,anonymous,EN,,,,,,,,,5,,,,,,,,,,,,,By experiment he is testing two alternative methods of encouraging more employee to enroll int the retirement plan. I don;t know the companies finances but obviously a plan where the company matched contributions would work better than either of his alternatives but that is his prerogative to make this decision,2,1,1,2,2,1,1,1,2,1,MS in Industrial and Systems Engineering,4,2,1,1,"3,5",66,6,6,9,11
2017-10-27 18:10:27,2017-10-27 18:15:43,0,174.99.41.131,100,316,1,2017-10-27 18:15:44,R_2RPrKZ3jayltUad,,,,,35.949996948242,-78.961601257324,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,"It's very appropriate because the government is providing a safety net for those who need while, at the same time, providing the necessary help. They have a social support program to help those in need, which is good. But they also are providing additional services to cater to those people and help them find employment. Also, the government is being smart with their money. They're not just giving away money for nothing. They expect those in the program to meet certain requirements (attending the job fairs). There's also a time limit, which is good too. If people got $1000 per month for the rest of their life rather than just for 6 months, then people would be less motivated to find work.",2,1,1,2,2,1,1,1,2,1,biology,5,2,5,1,3,31,4,6,9,8
2017-10-27 18:12:47,2017-10-27 18:16:27,0,68.187.173.32,100,220,1,2017-10-27 18:16:28,R_24CbWfYstsjlch4,,,,,34.766403198242,-82.220199584961,anonymous,EN,,,,,,,,,,,,,,,,,,,,,4,"The government is attempting action to lower the unemployment rate instead of just talking about it. They are also not expecting the participants to just go out and find jobs, they are offering a way for them, every month, to attend job fairs. I am also assuming these jobs will be within the qualification range of the participants. ",2,1,1,2,2,2,1,1,2,2,,3,2,4,2,3,33,3,3,8,7
2017-10-27 18:13:27,2017-10-27 18:18:12,0,72.130.116.207,100,285,1,2017-10-27 18:18:13,R_1hFrwxvn7XGBbU1,,,,,19.697601318359,-155.14129638672,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,"Perhaps he could have given people below a certain income level a more self-sustaining way to survive better, such as teaching them how to produce food. Having a roof over one's head is pretty basic for human beings to exist, so I feel it is somewhat appropriate, and a good starting point to help people.",2,1,1,2,2,1,1,1,2,1,Biology,1,1,5,2,3,68,4,4,9,3
2017-10-27 18:12:42,2017-10-27 18:18:16,0,184.98.43.146,100,333,1,2017-10-27 18:18:16,R_2h63bAZutsXNfd7,,,,,33.509201049805,-112.10089874268,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,Because i think it's the humane and right thing to do.  People are supposed to have access to good healthcare!,2,1,2,2,1,2,2,2,1,2,,5,4,4,2,3,73,3,3,3,11
2017-10-27 18:15:06,2017-10-27 18:18:45,0,73.31.155.240,100,219,1,2017-10-27 18:18:46,R_3iFsW7b9TImcHU9,,,,,38.088806152344,-78.559196472168,anonymous,EN,,,,,5,,,,,,,,,,,,,,,,,"Doctor Jones's choice of providing his patients with drug B ""to provide good treatment to his patients"" suggests that he has less confidence in the effectiveness of drug A.",2,1,1,2,2,1,1,2,2,2,,1,1,4,1,3,35,6,5,8,4
2017-10-27 18:16:48,2017-10-27 18:19:12,0,162.234.51.167,100,144,1,2017-10-27 18:19:12,R_3JDU8UHxw1tW260,,,,,30.422393798828,-88.652702331543,anonymous,EN,,,,,,,,,,5,,,,,,,,,,,,"I think teachers are grossly underpaid. That they work harder than their students, and should very much be rewarded.",2,1,1,2,2,2,1,1,2,2,,3,3,4,2,3,30,3,2,8,8
2017-10-27 18:11:49,2017-10-27 18:19:41,0,108.81.232.111,100,472,1,2017-10-27 18:19:42,R_3DvwGsUhSMC9kuf,,,,,28.510604858398,-81.197601318359,anonymous,EN,,,4,,,,,,,,,,,,,,,,,,,If they are both FDA approved and both proven to treat the condition I think it would be a reasonable choice to behave as the scenario suggests.  My only hope would be that if he found one drug to be vastly preferable before a year that he would change patient's meds accordingly.,2,1,1,2,2,1,1,2,2,2,,5,3,3,2,3,51,6,6,8,11
2017-10-27 18:12:37,2017-10-27 18:19:49,0,104.179.72.164,100,431,1,2017-10-27 18:19:49,R_sRppTe4QvJg9n8J,,,,,33.982894897461,-84.324203491211,anonymous,EN,,,,4,,,,,,,,,,,,,,,,,,It was based on my feelings about the situation.The facts also were important.,2,2,1,2,2,1,1,1,2,2,,5,4,5,1,2,33,4,4,8,10
2017-10-27 18:16:44,2017-10-27 18:20:13,0,24.180.158.173,100,208,1,2017-10-27 18:20:13,R_3n3gyQCQk85s5oc,,,,,43.118804931641,-85.494300842285,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,"I would agree that most do not plan ahead for their retirement. I think that is a great idea to provide employees with this information so that they have it, and have the option to do something about it. ",2,1,1,2,1,1,1,1,2,1,Associate Degree in Applied Science,5,4,2,2,3,28,3,4,8,13
2017-10-27 18:10:22,2017-10-27 18:20:39,0,76.23.35.174,100,617,1,2017-10-27 18:20:40,R_3suiVp0TIRtpNBW,,,,,40.697402954102,-111.99610137939,anonymous,EN,,,,,,,,,,,,,,,1,,,,,,,"The idea to train people in a trade is a good one, but the period of training is too short to teach the person very much detail of a trade, and also then the waiting period of one year to see how the person does in that trade is way too long.  If these people need help now since they are in extreme poverty, then the plan for training is impractical and giving some of them a roof is not going to help with getting food and medical care.",2,1,1,2,2,1,1,1,2,2,n/a,3,4,4,2,3,81,6,3,9,9
2017-10-27 18:16:31,2017-10-27 18:21:34,0,107.77.204.190,100,302,1,2017-10-27 18:21:34,R_32MbG8EIUukhhvS,,,,,38.98420715332,-77.084197998047,anonymous,EN,,,,,,,5,,,,,,,,,,,,,,,"The CEO is trying to get newly hired employees interested in joining the retirement plan.  With more investment funds, more people may want to try it.",2,1,2,2,2,1,1,1,1,2,,1,1,5,2,3,38,2,3,7,3
2017-10-27 18:14:47,2017-10-27 18:22:38,0,106.51.110.18,100,471,1,2017-10-27 18:22:39,R_UxpqlJBXnFaD4A1,,,,,12.983306884766,77.583312988281,anonymous,EN,,,,4,,,,,,,,,,,,,,,,,,"The intention behind the prescription is somewhat clearly mentioned. Drugs A and B seem to have similar properties and are tolerated well, so the question is not of being able to tailor a drug to a person but more about a preference on the doctor's part. This preference now is a bit of a gray area because I would like to know other factors that differentiate the two drugs, such as their price, insurance coverage or other ways in which there could be a conflict of interest on the part of the prescribing authority.",2,1,1,2,2,1,1,1,2,1,Biomedical Engineering,2,1,4,2,"3,4",32,6,5,9,5
2017-10-27 18:19:08,2017-10-27 18:23:14,0,65.129.251.246,100,245,1,2017-10-27 18:23:14,R_3QL7uKV1mVKEm7o,,,,,32.221694946289,-110.92649841309,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,Because they have to very smart and also willing to live in the most remote regions of the country. Totally committed people are required.,2,1,1,2,2,1,1,2,2,2,,2,1,5,2,3,56,3,1,8,4
2017-10-27 18:21:04,2017-10-27 18:24:03,0,98.203.53.124,100,178,1,2017-10-27 18:24:04,R_1JLAioxAj9Rog2x,,,,,25.937194824219,-80.317001342773,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,Once people start making money they have a foundation and that makes them want to continue earning money. It is a very good idea.,2,1,1,2,2,1,2,2,2,1,Computer science,2,3,5,1,2,22,4,3,7,6
2017-10-27 18:21:21,2017-10-27 18:24:14,0,98.195.208.175,100,173,1,2017-10-27 18:24:15,R_2AWqviSZpnxayeT,,,,,29.544692993164,-95.33699798584,anonymous,EN,,,,,,,,,,3,,,,,,,,,,,,While monetary incentives are good short term motivators overall they fail to properly motivate teachers the right way for a long time,2,1,1,2,2,1,1,1,2,2,,3,3,4,1,4,31,4,4,9,8
2017-10-27 18:22:10,2017-10-27 18:24:28,0,35.1.189.43,100,138,1,2017-10-27 18:24:29,R_2SuAnQKFIpb7RIk,,,,,42.324096679688,-83.711303710938,anonymous,EN,,,,,,,,,,,5,,,,,,,,,,,"It seems to benefit both the teachers and the students, so I think it was an appropriate choice for them to make. However, only time will tell if it was effective or not.",2,1,1,2,2,1,1,1,2,2,,3,2,4,2,3,19,3,2,9,7
2017-10-27 18:20:43,2017-10-27 18:24:45,0,24.209.239.251,100,241,1,2017-10-27 18:24:45,R_qydO3kusGDRwTmN,,,,,39.121002197266,-84.328300476074,anonymous,EN,,,,,3,,,,,,,,,,,,,,,,,"Both drugs are described as being affordable, and, having no distinct differences with regards to side effects. However, there may be personal preference, so, it may be advisable that Dr Jones discusses both options with the patients, rather than deciding on only a single option. Additionally, the Dr may want to consider other factors that may drive decision outcome. ",2,1,1,2,2,1,1,1,2,2,,1,2,3,1,3,37,3,6,9,6
2017-10-27 18:16:08,2017-10-27 18:27:20,0,24.186.72.7,100,672,1,2017-10-27 18:27:21,R_wZvBlibeCHVOYWR,,,,,41.716705322266,-74.00789642334,anonymous,EN,,,,,,5,,,,,,,,,,,,,,,,"Considering both drugs are safe, effective, affordable and side affects are tolerable, I think what Dr. Jones is doing is commendable.  I would have a different view if we didn't know the effects of the drugs.",2,1,1,2,2,2,1,1,1,2,,2,3,3,2,3,65,3,1,7,8
2017-10-27 18:26:15,2017-10-27 18:29:56,0,73.20.0.131,100,220,1,2017-10-27 18:29:57,R_2OJXlLlBhT1qjgR,,,,,41.182800292969,-111.91500091553,anonymous,EN,,,,,,,,,,,,5,,,,,,,,,,Teachers need to be able to have a choice they do so much,2,1,1,1,1,2,1,1,2,2,,5,5,4,2,3,31,4,3,6,12
2017-10-27 18:26:15,2017-10-27 18:31:08,0,107.139.125.134,100,292,1,2017-10-27 18:31:08,R_2roTuvXn7Ve0DNU,,,,,34.782302856445,-98.601699829102,anonymous,EN,,,,,,,,,,,,,,,,1,,,,,,"A person needs to feel needed and appreciated.  I feel that it would be very appropriate to recruit people to serve in this capacity by showing the social impact it would have not only for that individual but the people they would be serving.  ",2,1,1,2,1,1,2,1,2,2,,1,5,4,2,3,59,4,4,7,8
2017-10-27 18:31:11,2017-10-27 18:33:35,0,24.162.136.205,100,144,1,2017-10-27 18:33:36,R_AbAsiwAKcETFnUZ,,,,,31.004302978516,-97.754302978516,anonymous,EN,,,,,,,5,,,,,,,,,,,,,,,It shows that the CEO cares about his employees. He wants to make sure that his employees are responsible and consider their future.,2,1,1,2,2,2,1,1,2,2,,4,3,5,2,3,31,3,2,8,8
2017-10-27 18:31:25,2017-10-27 18:34:57,0,97.85.231.96,100,211,1,2017-10-27 18:34:57,R_3kFYbmL11gJJCZI,,,,,38.789993286133,-90.85489654541,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"Dr Jones is looking out for the well being of his patients. Giving them drug A will lower their blood pressure ",2,1,1,1,2,1,1,1,1,1,"Chemistry ",5,5,4,2,1,33,6,6,7,12
2017-10-27 18:31:11,2017-10-27 18:36:02,0,107.10.202.27,100,290,1,2017-10-27 18:36:02,R_1Cw2PEwui0h3iDC,,,,,41.445205688477,-81.699600219727,anonymous,EN,,,,,,,,,,,,,,,,,5,,,,,Nation needs help in medical services and creates a new position for health assistants.,2,1,1,2,1,1,1,1,2,2,,4,2,5,2,3,51,4,3,8,7
2017-10-27 18:29:02,2017-10-27 18:36:17,0,173.29.45.3,100,435,1,2017-10-27 18:36:18,R_ehxASb49W3iH6Ap,,,,,41.573806762695,-90.458198547363,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,"I think his decision will help those in extreme poverty. However, it's possible that there are better ways to spend that money in order to help those in need.",2,1,1,2,2,1,1,1,1,2,,1,1,5,1,3,21,3,3,8,3
2017-10-27 18:34:07,2017-10-27 18:38:17,0,68.63.40.48,100,250,1,2017-10-27 18:38:17,R_3PzQONxEbAfOTSq,,,,,30.399398803711,-84.172500610352,anonymous,EN,,,3,,,,,,,,,,,,,,,,,,,I went with my gut.  That's usually what I do.,1,2,1,2,2,1,1,1,2,1,"An electron is part of an atom so your question doesn't really make a lot of sense.  A better test would be ""an electron is smaller than the nucleus"" or ""an electron is less MASSIVE than a proton"".  Massive is the key word.",3,3,3,1,3,35,6,5,7,9
2017-10-27 18:30:53,2017-10-27 18:38:38,0,96.43.76.18,100,465,1,2017-10-27 18:38:38,R_2cCyX0HKTPYsf7W,,,,,42.346099853516,-73.841201782227,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,"The training can help people to develop skills that could help them to get a job.  They might also discover new talents. ",2,1,1,2,2,2,1,1,2,2,,4,2,4,2,3,36,6,5,8,8
2017-10-27 18:34:49,2017-10-27 18:39:14,0,172.3.149.50,100,264,1,2017-10-27 18:39:14,R_3JKqoMfFxK9ZFcQ,,,,,26.638595581055,-80.251197814941,anonymous,EN,,,,,,,,,4,,,,,,,,,,,,,"not everyone in the company will have the same opportunity and they will sue him for discrimination in the future. ",2,1,1,2,1,1,1,1,1,2,,5,5,5,2,3,41,3,4,7,11
2017-10-27 18:32:06,2017-10-27 18:40:23,0,24.217.163.56,100,496,1,2017-10-27 18:40:23,R_1OrwaENx0GEGQni,,,,,38.706298828125,-90.668403625488,anonymous,EN,,,,,,,,,,,,,,,,,,,,4,,"I'm not sure how far $500 would go in that country, but it beats nothing. It seems fair that these citizens should have to attend monthly job fairs, otherwise people who really don't care might try to take advantage of this money.",2,1,1,2,2,1,1,1,2,1,Computer science,4,2,4,2,4,23,4,4,9,8
2017-10-27 18:37:01,2017-10-27 18:41:07,0,174.106.92.75,100,246,1,2017-10-27 18:41:08,R_u1BcdY5KNOJ38Ln,,,,,35.276000976562,-80.959503173828,anonymous,EN,,,,,,5,,,,,,,,,,,,,,,,"He choose the best thing for the patient. He is not truing to make money from them and put their life in danger. ",2,1,1,2,2,2,1,2,2,2,,5,5,5,2,4,34,6,1,7,11
2017-10-27 18:28:15,2017-10-27 18:42:16,0,146.226.143.145,100,841,1,2017-10-27 18:42:17,R_pfR6SBFl2VQgApj,,,,,18.333297729492,-64.833297729492,anonymous,EN,,,,,,,,,,,,,,,,,,3,,,,"Well, the congress did not tell us which characteristics are the preferred one for the Health Assistant. The congress did not specify what it means by ""the highest-quality job applicants""(HQJA). 

Does HQJA mean one who is more inclined to serve the people without emphasis on promotion? Does it mean one inclined to the opposite? The information provided left this uncertainty stand. If the two pathways to recruitment are equally acceptable, then the year long experiment had no specific target outcome. No further comments.     ",2,1,1,2,2,1,1,1,2,1,"Mathematics & Physics. ",3,1,5,1,5,36,6,5,9,5
2017-10-27 18:37:21,2017-10-27 18:42:47,0,72.49.28.251,100,326,1,2017-10-27 18:42:48,R_1Ok4u9XGvKDzoUE,,,,,38.96369934082,-84.08080291748,anonymous,EN,,,,,,,,4,,,,,,,,,,,,,,I think the CEO is just trying to help new employees.  He realizes how important it is to save for retirement and wants to make the process easier for new hires.  Retirement planning is confusing and this should simplify things for people.,2,1,1,2,2,2,1,2,2,2,,5,4,2,2,3,42,3,4,7,13
2017-10-27 18:40:37,2017-10-27 18:44:18,0,174.222.132.175,100,221,1,2017-10-27 18:44:19,R_1OqKUbYoAzqIcTv,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,,,,3,,,,,,,,,,,,,"I don't find it inappropriate in any way, and I understand that by following trends he may find a better way to get new hires to sign up, but he may hire a group of young workers all together that might skew the study a bit that doesn't benefit older new hires.",2,1,1,2,2,1,1,1,2,1,Health information systems,3,3,3,1,3,38,4,6,9,9
2017-10-27 18:42:07,2017-10-27 18:44:56,0,68.191.158.84,100,169,1,2017-10-27 18:44:57,R_1DpXiq8PLWZRGIh,,,,,45.184494018555,-93.839698791504,anonymous,EN,,,,,,,,,,,,4,,,,,,,,,,I think the vacation days compares equally to a yearly bonus. I think it's appropriate. A lot of people would prefer more vacation days instead of more money.,2,1,1,2,2,1,1,2,2,2,,1,2,4,2,3,24,2,2,8,5
2017-10-27 18:37:45,2017-10-27 18:46:08,0,99.101.241.159,100,502,1,2017-10-27 18:46:08,R_1LZs2UQdEuzvQVc,,,,,36.097106933594,-95.962699890137,anonymous,EN,,,,,,,,,,,,,,,,,,,,,4,"because it helps prople, especially the less fortunate. This if good because people need help. The government should be able to give back to citizens in need",2,2,2,2,2,1,1,1,1,2,,5,4,3,2,1,18,3,6,6,12
2017-10-27 18:46:54,2017-10-27 18:49:15,0,68.46.235.75,100,140,1,2017-10-27 18:49:15,R_2ZQ96tmje7J8uUA,,,,,30.399398803711,-84.172500610352,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"Of the approved drugs, Dr. Jones chose the one that his patients can afford and that the side effects aren't too bad ",2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,29,6,4,9,4
2017-10-27 18:44:26,2017-10-27 18:50:31,0,199.192.151.86,100,364,1,2017-10-27 18:50:32,R_4UEF1RVeEgzXU4x,,,,,41.35319519043,-72.038597106934,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,Healthcare is a difficult but trusted profession. This suggestion rewards the service and makes a profession of service desirable.,2,1,1,2,2,1,1,1,2,2,,4,4,5,2,3,41,6,5,9,9
