StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInformationFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInfoSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,AmbiguousSA,Disagreement
Experiment,3,ManyDomains,abE12,2086,DrugTeach,AB,AB Test,AB Test,xAB2,1,336,R_3oznl1J7wTPY1S5,all patients should be allowed the same health care and should not be subject to an experiment without consent.,0,1,Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,49,DrugTeach,B,Drug B,Policy,xB2,4,339,R_1CrnFfzOuXEElEJ,"There's not enough information to decide which of A or B are the better drug objectively. But for efficiency's sake, it does make sense for Doctor Jones to choose one drug for his patients and go with that.",1,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,51,DrugTeach,B,Drug B,Policy,xB2,4,141,R_3pl6GB95FZby2vC,There doesn't seem to be any negative information on either drug so his choice was appropriate.,0,0,Non-Object,DrugTeach.B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,112,DrugTeach,B,Drug B,Policy,xB2,4,379,R_3qDahVfKkOh8i97,Since there seems to be not much difference in the medication I could see no reason to why not to prescribe drug b. I think it depends on it the patient responds to the treatment to the course that should be used.,1,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,126,DrugTeach,B,Drug B,Policy,xB2,5,331,R_31gvjSMJSdGKWun,It looks like both drugs are acceptable based off the limited info on drug.,1,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,138,DrugTeach,B,Drug B,Policy,xB2,4,125,R_3foUUDV5ctS3FFh,"It may be that A is better for some patients and B is better for others, but the question doesn't give us enough information to know, so I went with ""somewhat appropriate"" rather than ""very appropriate.""",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,174,DrugTeach,B,Drug B,Policy,xB2,5,281,R_5hE3kYvSsOG0y5P,"Since the doctors in the clinic where Doctor Jones works have prescribed both A & B and both are affordable with tolerable side effects, either drug chosen by Doctor Jones would have been an appropriate choice.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,178,DrugTeach,B,Drug B,Policy,xB2,5,256,R_2WGtlzWVpsuIJMX,I feel this is an appropriate choice because both are affordable and effective. The doctor's experience causes him to prefer Drug B over Drug A so it's acceptable and predictable that he will choose that where appropriate for his patients.,0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,234,DrugTeach,B,Drug B,Policy,xB2,5,259,R_1GBr7QJbvbZwCnH,Both Drug A and Drug B will treat High Blood Pressure with acceptable risks.,1,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,246,DrugTeach,B,Drug B,Policy,xB2,5,330,R_264q6nCIyIIlXug,He is a doctor so if both drugs do relatively the same thing than he can prescribe either.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,271,DrugTeach,B,Drug B,Policy,xB2,4,199,R_2qjY0gVAs7iv8ED,he is tyrying to overall help his patients. In the long run he is helping them.,0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,282,DrugTeach,B,Drug B,Policy,xB2,4,175,R_1QfQN8DcCUnbo1p,Both of the drugs appear to be the same. Either one would be a good choice for the patient.,0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,316,DrugTeach,B,Drug B,Policy,xB2,5,197,R_2teVh0IpoqXMRJc,"Both drugs seem to be equally good options, so it's reasonable to pick B.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,335,DrugTeach,B,Drug B,Policy,xB2,5,178,R_2RUGCR2dF17v5VI,"If they're both of equal price, and effectiveness, there is no reason why medication B would be an issue.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,347,DrugTeach,B,Drug B,Policy,xB2,5,141,R_5sQ7l2vZVVgmdpv,It sounds as if both medications are appropriate for the diagnosis the doctor came up with. Since there doesn't seem to be a difference between the two him prescribing one over the other doesn't matter.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,376,DrugTeach,B,Drug B,Policy,xB2,5,136,R_214Xxc4SAF6YE8t,He is prescribing a drug that is effective and tolerated.,0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,404,DrugTeach,B,Drug B,Policy,xB2,5,435,R_3KVh3McaNQqRv9U,Because either medication would address the patients needs and be affordable for them as well.,0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,452,DrugTeach,B,Drug B,Policy,xB2,5,315,R_3HLbsdaGvKWne4D,"Several drugs are available and approved by the FDA to treat high blood pressure. Both are affordable and have tolerable side effects. As long as there is no noticeable difference between the two drugs, the decision was very appropriate on the doctor's behalf.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,483,DrugTeach,B,Drug B,Policy,xB2,5,222,R_1CDtbtNop8n6Kiu,Doctor Jones is entitled to prescribe the drug he believes works best for his patients.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,497,DrugTeach,B,Drug B,Policy,xB2,4,250,R_27IKgCzf6wr772m,Lacking any further information I'm unable to see any negative effects of the doctor's decision.,1,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,520,DrugTeach,B,Drug B,Policy,xB2,5,477,R_1IF4sphws9RO2ZY,"Without any other extenuating circumstances like being paid by one drug company or the other, Dr. Jones seems to think the patient would be best served with B. This in my mind would be based on his training and experience.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,529,DrugTeach,B,Drug B,Policy,xB2,4,144,R_RLy5g4lYI1dzV3r,He may of done research on the two medications and noticed B was more effective or that more patients liked that medicine or had better outcomes.,1,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,562,DrugTeach,B,Drug B,Policy,xB2,5,114,R_3ErQltse8xwCHn6,Both drugs are acceptable medications to give to the patient.,1,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,580,DrugTeach,B,Drug B,Policy,xB2,5,219,R_3iFsW7b9TImcHU9,"Doctor Jones's choice of providing his patients with drug B ""to provide good treatment to his patients"" suggests that he has less confidence in the effectiveness of drug A.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,592,DrugTeach,B,Drug B,Policy,xB2,3,241,R_qydO3kusGDRwTmN,"Both drugs are described as being affordable, and, having no distinct differences with regards to side effects. However, there may be personal preference, so, it may be advisable that Dr Jones discusses both options with the patients, rather than deciding on only a single option. Additionally, the Dr may want to consider other factors that may drive decision outcome.",1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Experiment,3,ManyDomains,abE12,615,DrugTeach,B,Drug B,Policy,xB2,4,410,R_OfMAzQw9TZEyMTL,"I feel it is somewhat appropriate since it has the same tolerable side effects and affordability as drug A. The only reason I didn't pick very appropriate is because there is no mentioning of the effectiveness of these two drugs so I can't judge the relative benefits between the two. Furthermore, I think it is somewhat appropriate since its the same drugs that some of the other doctors in the clinic use so its not like Doctor Jones is diverging significantly from traditionally offered drugs for high blood pressure by offering a drug that none of the doctor is offering to their clients.",0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,644,DrugTeach,B,Drug B,Policy,xB2,5,436,R_1OizrMoqVIvw8qq,"I chose this option because both drugs are effective and affordable, so it doesn't really matter which drug is being prescribed.",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,658,DrugTeach,B,Drug B,Policy,xB2,5,169,R_qEDW3BzfmaectUd,As long as the medication works as well as the other and doesn't have adverse side effects I do not see any issue.,0,0,Non-Object,DrugTeach.B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,689,DrugTeach,B,Drug B,Policy,xB2,3,275,R_usq6uxQiHO8VIe5,There is no clear distinction between either drug. It would be fine if he gave either of the drugs to the patient.,0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,705,DrugTeach,B,Drug B,Policy,xB2,4,500,R_3kczEpzkO4wfoKq,"I said somewhat appropriate as I felt Dr. Jones was acting in his patients best interest based off his knowledge, but I didn't choose very appropriate as I didn't know all the details.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,722,DrugTeach,B,Drug B,Policy,xB2,5,171,R_21jqJ0luUff4JeC,"Since both options seemed viable for patients, it was appropriate to choose the option that was listed.",0,0,Non-Object,DrugTeach.B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,748,DrugTeach,B,Drug B,Policy,xB2,5,235,R_d12BODpwWy2G9Wh,"The paragraph states that both drugs are affordable and patients can tolerate the side effects.  It also says that several different drugs have been approved by the FDA to treat high blood pressure, and so one could assume that drug B is one of them, since Doctor Jones says he wants to provide good service to his patients.",0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,772,DrugTeach,B,Drug B,Policy,xB2,5,194,R_22MsOIRSprvgtuu,"If the drugs are basically the same and have the same side effects and benefits, then his decision was sound",0,0,Non-Object,DrugTeach.B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,796,DrugTeach,B,Drug B,Policy,xB2,4,125,R_3261G3Z3W029nDB,I trust the doctor's medical decision. He has more training in this field than I do.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,826,DrugTeach,B,Drug B,Policy,xB2,4,219,R_eKzkE6b2p1jWf2p,The doctors may have different experiences in total and are prescribing based on something very specific in relation to their patient.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Experiment,3,ManyDomains,abE12,848,DrugTeach,B,Drug B,Policy,xB2,5,269,R_3HU2KNu73qWg8w5,"Doctor Jones is qualified to choose among the FDA approved blood pressure medications for his patients.  Drug B is effective, affordable for his patients, and it has tolerable side effects.  This is an appropriate treatment for his patients; his decision is appropriate.",0,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,871,DrugTeach,B,Drug B,Policy,xB2,4,661,R_2tqTQsshMo0HJQK,It's good that he prescribes an affordable safe medication and truly cares for his patients. But he should give them the option and inform them about drug A.,1,0,Non-Object,DrugTeach.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,881,DrugTeach,B,Drug B,Policy,xB2,4,447,R_2ceI8i9HEGwGd0a,"Given that there is no difference in the patient outcome, it seems appropriate that Dr. Jones might choose any of the alternatives.  However it was not *completely* appropriate, as it's quite possible that some people may actually do better on drug A. Dr. Jones needs to carefully pay attention to each patient to make sure that drug B is *always* the correct drug to prescribe.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,908,DrugTeach,B,Drug B,Policy,xB2,5,145,R_32QkISNOjONpJ0u,Because the doctor wants the best for his patient. He think Drug B is most suitable to cure this patient.,0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,945,DrugTeach,B,Drug B,Policy,xB2,5,317,R_eLPdL8enzOpp4XL,"I believe that Doctor Jones must have thinking thoroughly to make him decide that his patient will be able use drug B, and he must believe that drug B can help his patient's high blood pressure.",0,0,Non-Object,DrugTeach.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,961,DrugTeach,B,Drug B,Policy,xB2,5,197,R_pgzBfVg6rpQdeQ9,"Although one might argue that the patient should be able to choose, the doctor usually knows what is good for the patient. In this case, the doctor is interested in the best medication for the patient, so his rationale is justified and correct.",1,0,Non-Object,DrugTeach.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
