StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,RandomizationAnswer,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore,IntuitionScore_ByHand,ScienceLitScore,Compensation,Everything after this column is unique to each experiment and was subjectively coded,RepeatTurkerLabelCode,MarkedForExclusion,whoMarked,Ineffective,Evidence,Intent,Consent,No Harm,Harm,Benefit,ExperimentRandom,,NegEquality,PosEquality,SQ,Action,help,exp,repeat_pollfish,misunderstand_pollfish,nonsense_pollfish,pole_pollfish,poleOrder_pollfish,Benefit,Learning,AbsenceofHarm,PosEquality,MedRiskHarm,OtherRiskHarm,Ineffective,Random,Experiment,NegEquality,Notice,Consent,Act,BestJudgment,GoodIntent,BadIntent,SQ,Misunderstand,IrrelUnclearOther,ORIGINAL God,ORIGINAL Intuition,ORIGINALScienceBelief,ORIGINALScienceBelief_Reverse,ORIGINAL Intuition  scale,Notes: intution questions coded opposite in this study.,,
Experiment,,Checklist:QualtricsExactReplication,abE3,42,Checklist_exact,B,Poster,Policy,xB,poster,4,0,Seems like a good thing to do. SHows what needs to be done,178,R_1i8PCVsVmtrZhzv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,46,Checklist_exact,B,Poster,Policy,xB,poster,5,0,The number of infections will be reduced so it is appropriate.,53,R_27gsnrC38wJPF3V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,55,Checklist_exact,B,Poster,Policy,xB,poster,3,0,"Because if a patient saw that they could get anxious and wonder why it's there. Are the doctors not trained enough to complete the procedure without additional guidance? At the same time, you can't realistically expect all people to be able to retain all information they ever learn. It seems somewhat reasonable that the doctors have a guide just in case, and it could definitely prevent infections if they have a list readily available.",173,R_1Eh7YScwVFHBRTu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,61,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"There are always risks of infections and problems after medical procedures, and showing them to others in the room can both show what may happen if an issue should occur. It may also have negative effects, like increased stress and worrying during or before a procedure if this is shown to the patient.",242,R_4O3zbqsdaTuIiTn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,62,Checklist_exact,B,Poster,Policy,xB,poster,4,0,I think it might reduce infections and is a good reminder to all.,205,R_2v0JmP0WaEYRSxY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,63,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I think it is a very proactive step. It seems very logical.,108,R_2WYwOXMTUSNETZ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,70,Checklist_exact,B,Poster,Policy,xB,poster,5,0,The hospital director is taking a step in trying to reduce deadly infections. The posted list serves as a reminder to the people of precautions to take which is not a bad thing.,151,R_265W9nkC7j9blVy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,73,Checklist_exact,B,Poster,Policy,xB,poster,4,0,That is scary that you can get a deadly infection from this.,60,R_12zjs7TItQSjG6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,74,Checklist_exact,B,Poster,Policy,xB,poster,4,0,Its appropriate because the poster will help people remember how to avoid infection.,96,R_3RvECckZYRA98eJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,76,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It'll help make sure no steps get forgotten by the people doing the procedure,61,R_DV05SDP96ROpoxX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,92,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"The decision sounds like a very wise one, and one that will help to prevent infections. If this doctor has an idea like this that is intended to help to remind medical personnel to use proper procedures which will help to reduce infections which may lead to death, why wouldn't it be a good idea and very appropriate?",269,R_78oMf6LvGbgCMpj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,102,Checklist_exact,B,Poster,Policy,xB,poster,5,0,This is completely reasonable. If it leads to less infections and only requires specific rooms and a list of safety precautions it is a very wise decision.,141,R_1DHgtQ6IYg8zzdJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,104,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I don't think it does any harm and having the poster in every procedure room means that the doctors performing the procedure will certainly remember the guidelines and have absolutely no excuse for not following them.,276,R_2c56hRHMSJcibH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,107,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"I think it is helpful because even though there's ""common sense"" with safety precautions. There still should be a list to help out surgeons anyway.",109,R_3KBfUSptkrJPRTQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,111,Checklist_exact,B,Poster,Policy,xB,poster,2,1,People will stop getting treatment all together. They will be nervous about the procedures they might need.,1172,R_2ttcVrXCdFaZ3wD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,113,Checklist_exact,B,Poster,Policy,xB,poster,2,1,I think it will add to the patient's discomfort and worry.,179,R_2dAbXeXtAdSdOzB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,121,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I think that it would be very helpful to have a poster that lists the standard safety procedures. I think it would help stave off infections and inappropriate procedures.,180,R_27s4TwamN1cbDuW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,127,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It helps the doctor complete there job.,67,R_3VMs0rK2WZ4NE4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,129,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"this is appropriate, because it would reduce infections",67,R_2Xd30OJAjkdLqEQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,133,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It seems that it would make those performing the procedure more accountable.,128,R_2pVUQHJim30pLEo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,138,Checklist_exact,B,Poster,Policy,xB,poster,5,0,People should be informed of risks and what the staff should be doing to avoid issues.,93,R_2ziLLyqfnj93avZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,142,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It is good because it will remind any performing the procedure to follow the guidelines.,63,R_3e4wIDKiYSpTTfJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,149,Checklist_exact,B,Poster,Policy,xB,poster,3,0,"I think it is neither because it is most likely to be ineffective. Also, it should be targeted to those doing the procedure specifically.",132,R_1PZBbi8dsTKzlH0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,154,Checklist_exact,B,Poster,Policy,xB,poster,4,0,THERE IS NOTHING WRONG WITH WORK REMINDERS ESPECIALLY WITH MEDICAL TREATMENTS LIKE THIS. AS LONG AS IT IS NOT VISUAL TO PATIENTS IT IS OK IMO.,102,R_1JWTuw17AzsYVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,156,Checklist_exact,B,Poster,Policy,xB,poster,5,0,This is important so patients know they are being treated by a standard that will reduce the possibility of them receiving an infection. It also shows the hospitals commitment to keep patients safe and reducing the amount of infections to as low as possible.,120,R_5axmCfuZ8ynFn6p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,160,Checklist_exact,B,Poster,Policy,xB,poster,5,0,If they know what to look out for and how to treat it they are better off so they dont get a infection.,74,R_3EyVyovF0asZAhT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,162,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"This makes perfect sense. A reminder will not hurt anyone and has the potential to help save lives. He could have gone even further and put it in every room in the hospital, but this is a good step.",387,R_1In6tRN9xrDPbYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,169,Checklist_exact,B,Poster,Policy,xB,poster,5,0,This form of lateral encouragement to be safe is very effective. The poster reinforces the proper procedure and confirms its high priority.,195,R_2cq1a4iXQOorM22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,172,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"The procedure will always be risky. However, the doctor is taking the necessary precautions to help make the procedure safer across the board.",76,R_1cYXMJV0aofXWmV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,175,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I think anything that can help save lives and prevent infection is good. The director just seemed to be proactive in how he approached the situation.,75,R_z2sI6lphtmwq4tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,177,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"It seems like something worth trying, and won't hurt, but I am skeptical that it will make a real difference.",80,R_C48VYOyzf489Yml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,178,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It seems like this may be a reminder to doctors of what the correct procedure is and may help the problem. It may also provide more information to patients.,80,R_XTX3n3CNgnXgOIh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,190,Checklist_exact,B,Poster,Policy,xB,poster,4,0,I chose this option because I think hanging the posters in the rooms benefits the doctors. The procedure itself is one that needs reminding that it can be dangerous if not performed correctly.,98,R_BxkaP5pV5g4CUnf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,195,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It reminds all individuals on how to take necessarily precautions to prevent infections.,229,R_33kV1RAQMHL2rxQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,198,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It's something that might be required for a procedure.,59,R_z9hbZqe2elOIsCd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,205,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It is the right thing to do to let everyone know what all the risks are for this medical procedure. I like this idea.,101,R_2qyfvchvvWPwRaW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,211,Checklist_exact,B,Poster,Policy,xB,poster,5,0,There is no risk and only benefit to doing the above action. It is a non intrusive way to remind doctors and patients that the procedure can result in problems if safety precautions are not taken.,123,R_22wPLg2cIe3uutn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,212,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I thinj the patients have the right to know about the correct protocol for their procedure. It may also help remind the health care providers to be more dilife nt and can remind them.,96,R_1QfKFpsZLbAMr2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,216,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"It couldn't hurt. I'm not entirely convinced it's necessary, though.",82,R_2tMtv996e2r7LBM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,229,Checklist_exact,B,Poster,Policy,xB,poster,5,0,The posters are a reminder of the safety precautions needed in order to safely perform the procedure. I would feel better as a patient knowing these reminders are around.,101,R_2vYdoH6uNfm7keA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,234,Checklist_exact,B,Poster,Policy,xB,poster,5,0,I mean it's like putting 'Must Wash Hands Before Returning To Work' in the bathroom of a commercial restaurant.,68,R_pASmGGDoADERxZf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,239,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It's a good step towards preventing these infections but I think there are better ways to do things and more to be done.,181,R_28HBuvGilfQ783d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,246,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It gives Doctor's a reference while they do the procedure. That quick memory refresher may save thousands of lives.,137,R_Zfdrvc7tg8EKZs5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,248,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"I believe that there is some inappropriateness to this, in the sense that it can be seen as rude and passive aggressive. However, it is being done to reduce the rate of infection (and therefore potential death), so the benefits far outweigh the potential downsides. So while it might be socially inappropriate to a degree, it would arguably be more inappropriate to refrain from doing that, since the safety of the patient is the most important thing.",306,R_bPAHwKsPOAxZsdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,256,Checklist_exact,B,Poster,Policy,xB,poster,4,0,Just in case the doctor is doing something he shouldn't be the patient can stop him. Everyone needs to be refreshed on what to do from time to time.,192,R_3qmyVVH5Ok2j0b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,259,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It makes patients more aware of risks and how to prevent the risk of infection. They can pay attention to staff to make sure that they are following proper protocol.,105,R_ZrQ9ODCYWpXoTtv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,263,Checklist_exact,B,Poster,Policy,xB,poster,5,0,this serves as a reminder to all personnel. there are certain procedures that maximize success.,73,R_eYjA0K4K41akbpT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,264,Checklist_exact,B,Poster,Policy,xB,poster,2,1,There should be other viable methods of doing this procedure without the side effects.,242,R_1psoIoBouAaaGUy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,268,Checklist_exact,B,Poster,Policy,xB,poster,5,0,This perhaps would lead to less infections because safety procedures would be followed. The patient might also be more aware of the risks.,279,R_1NFbiYczbqqWJRv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,269,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"The doctor is trying to help reduce infections, so his intentions are good. I am not sure how appropriate the posters are as I have no idea what they look like or what words or pictures are on them. I chose somewhat appropriate because I can't make an informed decision without seeing the poster first.",196,R_2Se19bHVjscHQis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,272,Checklist_exact,B,Poster,Policy,xB,poster,4,0,It might remind the doctor of the safety precaution to prevent infections but some might ignore it.,182,R_di289kRVe4wn7qx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,278,Checklist_exact,B,Poster,Policy,xB,poster,3,0,"Hanging a poster on the wall doesn't make a room, or the equipment used in it, more sterile, and it is no substitute for an ongoing program of training, awareness and improvement.",1120,R_aVtNCyBDS4N3O0h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,283,Checklist_exact,B,Poster,Policy,xB,poster,5,0,IVs are common place in hospitals and it is important to reinforce safety precautions for this procedure. I think it would be very appropriate to have a poster on the wall for procedure rooms.,138,R_7PzTZcaEklvtIxX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,289,Checklist_exact,B,Poster,Policy,xB,poster,4,0,I chose this one because I think it will be better to reassure the patients he knows what he's doing.,290,R_1puphsQVDaBYtdA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,296,Checklist_exact,B,Poster,Policy,xB,poster,4,0,This is a good reminder to let people know about the risks. Its forward thinking and an excellent reminder,97,R_tVOLCtiieYk9SLv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,297,Checklist_exact,B,Poster,Policy,xB,poster,5,0,it's good to have procedures posted to do good work,63,R_3CNL7zS8aGT88dt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,300,Checklist_exact,B,Poster,Policy,xB,poster,4,0,"I think the workers doing the procedure would benefit from a constant reminder of the correct way to do it. By seeing the example on the wall, they will always have it in their mind that they need to do it the right way.",144,R_2WOMqXmIG5Mnym9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,315,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"It is a potentially dangerous procedure, so no precaution would be too great to save lives and money for the hospital. It would be good to have the poster in the rooms, so that medical personnel remember to show care each time they perform the procedure.",147,R_ylRFKyBhyTkYL8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,317,Checklist_exact,B,Poster,Policy,xB,poster,5,0,"It is the doctor's responsibility to ensure staff know how to properly perform the procedure in order to reduce disease and infection. The doctor has discretion in determining how to reduce disease and unless his action will cause harm in another way then it should be followed. Hanging a poster makes staff members performing the procedure more aware, but doesn't cause harm, so it is very appropriate.",195,R_23dztxiff1R8RVH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,Checklist:QualtricsExactReplication,abE3,328,Checklist_exact,B,Poster,Policy,xB,poster,5,0,It is a nice gesture to cut down on infections. I don't see any problem with it.,59,R_3EcKJU5POPzDZdW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
