Participant,Code,SA,WC
R_1K3As4LWrLGHSgt,Experimentation,0,0
R_2COjIPq43Vvh66D,Experimentation,0,0
R_1Nam4djXXn2pC2V,Experimentation,0,0
R_31AxQ9wgKu5ztQG,Experimentation,0,0
R_1MLKUX89GjP8jS4,Experimentation,0,0
R_2YtFCvDmz8FvzMC,Experimentation,0,0
R_bKqh3sskVOto8xz,Experimentation,0,0
R_30rhbefJztmh31h,Experimentation,0,0
R_2PheYdIzlLXeh6R,Experimentation,0,0
R_3FQbox0neD4hOs0,Experimentation,0,0
R_1HklJDrNl0osLDs,Experimentation,0,0
R_2QlnasksU0JSxTE,Experimentation,0,0
R_a5W6nMQEidKuAgh,Experimentation,0,0
R_3DvwGsUhSMC9kuf,Experimentation,0,0
R_2EvmAynyhs5scGm,Experimentation,0,0
R_2ttZxgYMtgo3wLg,Experimentation,0,0
R_XvQejvuF1fEca4N,Experimentation,0,0
R_1ri699FpJPSazwM,Experimentation,0,0
R_3L54Bsr44bdNxPK,Experimentation,0,0
R_2414XWZjNp05lha,Experimentation,0,0
R_1q4APLXoYw9rIIL,Experimentation,0,0
R_WeuDgRyA37oSGRz,Experimentation,0,0
R_3iJwqZpLWe8Z9zj,Experimentation,0,0
R_2ctOETcrAGJpCz6,Experimentation,0,0
R_2dY2cyPllspYHr8,Experimentation,0,0
R_3NDG0qMODZ5CrK3,Experimentation,0,0
R_22JnwIhxX0tQ2Z1,Experimentation,0,0
R_tMvRYth35SJk849,Experimentation,0,0
R_1IgUXIXCjNqsiW7,Experimentation,0,0
R_2fqhKT94izD7KE3,Experimentation,0,0
R_2qn3l0SRhI2VzrK,Experimentation,0,0
R_qEFTTL5TexWQYDf,Experimentation,1,0
R_1E6wlfKIWDecMXc,Experimentation,1,0
R_1KxtxM8HfIvoRBp,Experimentation,1,0
R_1daBzw0WwOjZx4T,Experimentation,1,1
R_3xiRnaUNL8yDEqZ,Experimentation,1,1
R_vc4KAMpEni3Al1L,Experimentation,0,0
R_SHNUx2aUajQcwV3,Experimentation,1,1
R_1MYQX9iSxkLmPla,Experimentation,0,0
R_3qEjnmbaD0d67b8,Experimentation,0,0
R_3dRnuclT0hMF2TE,Experimentation,0,0
R_2c0cc9AvyF24vAH,Experimentation,0,0
R_3kzTN7MikTnzgu1,Experimentation,1,0
R_bDgEK97UPz7p0u5,Experimentation,0,0
R_1OV1E344htK9xMJ,Experimentation,0,0
R_2rvf5zeboihxXTZ,Experimentation,0,0
R_2UYgrfbpZ0rVeG9,Experimentation,1,0
R_2v7E79eLVzDE8EF,Experimentation,0,0
R_3PjEbmhcLuOUzrb,Experimentation,0,0
R_2PkafdMV3ikQSJa,Experimentation,1,1
R_3PdAaZ3lyTuHYdK,Experimentation,0,0
R_6nF9SXDhOwlJ25H,Experimentation,0,0
R_TpB6xFgmszi9NW9,Experimentation,0,0
R_2Pj7OIxOzftnDh0,Experimentation,0,0
R_8HWROCH3fxdYDDP,Experimentation,0,0
R_3L5NYbmvdrabT7h,Experimentation,1,1
R_SUFHH0kzBpevVER,Experimentation,1,1
R_3jw265ka7NVQ0QF,Experimentation,1,1
R_2YAnEolBSzvcy82,Experimentation,0,0
R_2aFWuyDQ8pHdBny,Experimentation,1,1
R_3kHdzqdH28aDwhV,Experimentation,1,1
R_1QoUKIXksg9fcT8,Experimentation,1,1
R_2woBcEvMZXIWiYi,Experimentation,0,0
R_XKWUW6c74KQFuxz,Experimentation,0,0
R_33j9jFaPDEYjBbB,Experimentation,0,0
R_xbWast4fiAyHXl7,Experimentation,0,0
R_agUzDBnAEDmYzWp,Experimentation,0,0
R_2dtPbu3UG72QCea,Experimentation,0,0
R_1JPF3Tph3o9MdD7,Experimentation,0,0
R_Op3ON7X3S2UcFMJ,Experimentation,0,0
R_33l1L4IdIviNznX,Experimentation,0,0
R_3ELvyazvuHwCMCJ,Experimentation,0,0
R_O2P5puzlUeKIfMR,Experimentation,0,0
R_25ZqijXYb66F2lW,Experimentation,0,0
R_AckbkKA1vOfPDP3,Experimentation,0,0
R_2SlB6dy4BHSnBU6,Experimentation,0,0
R_1HdUXIgIlmOujTH,Experimentation,0,0
R_uzdDcxQlscvOPWp,Experimentation,0,0
R_22KdB6zyZ6zO4QR,Experimentation,0,0
R_2PbcD8dxu8QfGsE,Experimentation,0,0
R_1l4V2Nlu31aqakp,Experimentation,0,0
R_2ze9rLVcw0we5gm,Experimentation,0,0
R_1IQMjh4ODbBCB75,Experimentation,0,0
R_1mPC8v1RklkOP8k,Experimentation,0,0
R_2S0ouPx6tAADLrV,Experimentation,0,0
R_2fHGMWZeEB89zHA,Experimentation,0,0
R_32PXuL0RPy0ynJl,Experimentation,0,0
R_26o3ExrCIEG6ls5,Experimentation,0,0
R_3Ry0XSttaQ4ryY5,Experimentation,0,0
R_RXfNmtrXsqgiSZ3,Experimentation,0,0
R_1NsojY1SDzUwTQc,Experimentation,0,0
R_3oMJ8eX1Dffb1tb,Experimentation,0,0
R_WoEa3Q5s7Ymr0zf,Experimentation,0,0
R_1dzA2w0WQz9UZkZ,Experimentation,0,0
R_3EaoKSSLgmPXneZ,Experimentation,0,0
R_1etnSW2kPSGek2p,Experimentation,0,0
R_2P23QhM2T3zA4NY,Experimentation,0,0
R_24dbin5h9HYTGBE,Experimentation,0,0
R_3NJWmcaoaLrmQHH,Experimentation,0,0
R_3PhhBVBlJUQfMJO,Experimentation,0,0
R_27KeyPrdr0zpNvn,Experimentation,0,0
R_2zRNLF868A6meJa,Experimentation,0,0
R_1N9RvC3MQEnEEL4,Experimentation,0,0
R_3Pobo5Hi9P2OP3v,Experimentation,0,0
R_2QXqQrWxxD4XAkI,Experimentation,0,0
R_3G2O2AA8xEhURij,Experimentation,0,0
R_33k8AYmyE0uWeyT,Experimentation,0,0
R_2fe9Rs604Z7dkfm,Experimentation,0,0
R_1rD4XmeWL09NYV3,Experimentation,0,0
R_1M6RQv59zaA66oS,Experimentation,0,0
R_3JrwefAxu4NN8kK,Experimentation,0,0
R_9RWArcNPDn4eCPL,Experimentation,0,0
R_vDKjEhKlY3hKfyp,Experimentation,0,0
R_1BYoeEgpLCug2xD,Experimentation,0,0
R_31i2ABI90Bj7CHz,Experimentation,0,0
R_3g5BrG4WYnkplJP,Experimentation,0,0
R_pimCNhJ7nWyw9kR,Experimentation,0,0
R_2zAMOQPMz3ngVii,Experimentation,0,0
R_cMHSJr3XitDya5P,Experimentation,0,0
R_2AG37lmCHSGTauc,Experimentation,0,0
R_1Fg4BXcVKHfVB0c,Experimentation,0,0
R_1H6Nd6ghGEMuZKn,Experimentation,0,0
R_25GUhfGGJsPkEb8,Experimentation,0,0
R_2ZQZjdw7tat5ejA,Experimentation,0,0
R_3PR0AJJqHTYLzce,Experimentation,0,0
R_33v9PsScb54PFlM,Experimentation,0,0
R_1f8fTXxEMMvktIS,Experimentation,0,0
R_ZyN1jl50y4q90Nr,Experimentation,0,0
R_3fMLU4ZCDoUprk7,Experimentation,0,0
R_2f22vvIOf6pWFtn,Experimentation,0,0
R_1M6QGuYEN2ewi1a,Experimentation,0,0
R_2vcEq9vl8nDZJD1,Experimentation,0,0
R_2t095PgqUD3xA4s,Experimentation,0,0
R_31gPybP69RNoIfu,Experimentation,0,0
R_1pYSMrRQCmqNqMB,Experimentation,0,0
R_129YUObv0KuFv4N,Experimentation,0,0
R_3qVB5gabIW7JPT2,Experimentation,0,0
R_1OpGXKM3ufapNFW,Experimentation,0,0
R_1E0AFED46Mgh9lK,Experimentation,0,0
R_2uVxfHataSh04R0,Experimentation,0,0
R_OwDBRXaKmn8ZBqV,Experimentation,0,0
R_1EXoMWIHZR0tTCV,Experimentation,0,0
R_3NDKWxIQZsSLWIE,Experimentation,0,0
R_3Ja5Z6O88g7eQZ4,Experimentation,0,0
R_1H2JNvjVJBhHrG9,Experimentation,0,0
R_cM9703UMCOeGRzP,Experimentation,0,0
R_2wgChuH9sq7oC5K,Experimentation,0,0
R_1gzGFMgSul5ya4M,Experimentation,0,0
R_1C8vYBXdTpZyJEd,Experimentation,0,0
R_3jZg2BUbTF0F65F,Experimentation,0,0
R_2D7ExdLwugZt474,Experimentation,0,0
R_2QW0kc4rWyDn3nV,Experimentation,0,0
R_2ebvIHAxEksYxBL,Experimentation,0,0
R_bfLWIVm6jMx3sxH,Experimentation,0,0
R_2oCK8kcgtCVV6F3,Experimentation,0,0
R_0lDwHGsZJ9z5kqd,Experimentation,0,0
R_3pu7U6WsAmy6AHt,Experimentation,0,0
R_1rNSgHxcrrBBSVW,Experimentation,0,0
R_1HirW5xXWEFtYo8,Experimentation,0,0
R_1DZLRHmiIgxz6Gj,Experimentation,0,0
R_1LLmEU1VUDQDel7,Experimentation,0,0
R_2aqVjIHoEV3kOdr,Inequality,0,0
R_1NaxuGjT6Ve80pR,Inequality,0,0
R_eM3F2yCGxlE5Nvj,Inequality,0,0
R_D2ff4ZTBSPYyaIN,Inequality,0,0
R_1mPgH2ocFiKnMes,Inequality,1,0
R_1lhmMxuRmA49jFO,Inequality,1,0
R_2ZQ96tmje7J8uUA,Inequality,0,0
R_1LbAhOLqz6p8cj4,Inequality,0,0
R_1lfzrm1OEyEI3bZ,Inequality,0,0
R_1KjdQ9cz5tWNofu,Inequality,0,0
R_3OsSW5ifLWV0IFz,Inequality,0,0
R_3qsCpZmOqXxcWzv,Inequality,0,0
R_tLCVEjDDmuf3MTD,Inequality,0,0
R_2bZ9fG1rmUuO3mz,Inequality,0,0
R_1hLtNnPQzXeDNXw,Inequality,1,0
R_BLM725bOtcSNR3H,Inequality,0,0
R_9KXXSJbjKrTU08h,Inequality,0,0
R_2qlYN7qVf6zTQrD,Inequality,0,0
R_3nu6RJvwz2ylj6b,Inequality,0,0
R_xFSV2k6T0u1OjYZ,Inequality,1,0
R_D0jiqvYAsNrvkid,Inequality,0,0
R_3CAWj3iUjwTtSsl,Inequality,0,0
R_1PZh9dGF4XT9ryl,Inequality,0,0
R_3DtFdEjgTSzQohE,Inequality,0,0
R_1N9U52eXi5WEMyw,Inequality,0,0
R_2qk1l8AGlidQi6p,Inequality,0,0
R_3pfYuxRxVbk5psD,Inequality,0,0
R_RCi5RJjAlhNgfCN,Inequality,0,0
R_2P0iqiWAPHWjyJe,Inequality,0,0
R_1GIjjxKqN76eDsM,Inequality,0,0
R_25LRNKOsrRrZIKU,Inequality,0,0
R_2v2GDgHkUI05tLG,Inequality,0,0
R_ZLcSRbT0GlA1xE5,Inequality,0,0
R_PTAm61sSCcGdSOB,Inequality,0,0
R_2YlmxtBxNR3Sx2z,Inequality,0,0
R_2dRyed3Nd4cntNx,Inequality,0,0
R_31GkUsUVtGK26zz,Inequality,0,0
R_3R4a5ZNgCa7cp12,Inequality,0,0
R_yWvVEbJ74OwozGp,Inequality,0,0
R_735pTNgghkgBmGR,Inequality,0,0
R_2VdzWtnVQOf0bsY,Inequality,0,0
R_3g0izNanjrEe2WG,Inequality,0,0
R_2B2lUO1UefEvE3M,Inequality,0,0
R_3MExoPI9KqllhJ8,Inequality,0,0
R_XScuwbNkFDVUuzL,Inequality,0,0
R_3M3V0ejTpRCV2tT,Inequality,0,0
R_1Hek6Rj4ds7vrth,Inequality,0,0
R_2dgN7lVWGrycFn8,Inequality,0,0
R_2fJ56rdqYYZz7gr,Inequality,0,0
R_RfCuI6saP6nvHln,Inequality,0,0
R_a3FSGAOeGx3roC5,Inequality,0,0
R_WCIBtzJ4MP4gS8F,Inequality,0,0
R_9LxbVKS48mWCcLf,Inequality,1,0
R_1l076c7r3XYvP8c,Inequality,0,0
R_2906YMnVwxPc6Ol,Inequality,0,0
R_2wn5v5hJ2pEcJx9,Inequality,0,0
R_1mrY8tWciCgywnG,Inequality,0,0
R_YRKApWB1WuiGHiV,Inequality,0,0
R_3jdLAxKtLnZQ76U,Inequality,0,0
R_3FVvCnhw5gOn55Y,Inequality,0,0
R_2qxAkbgFFRMEmbY,Inequality,0,0
R_3fIeq60cvlT5nYZ,Inequality,0,0
R_2OPIic7OOqwpt6x,Inequality,0,0
R_1PRzlaZLBZMhxJj,Inequality,0,0
R_1M6VLRxH6RYtPzA,Inequality,0,0
R_3QXEUFe8K6fixwt,Inequality,0,0
R_3kFYbmL11gJJCZI,Inequality,0,0
R_3JL4ZWoJQH3j0Ht,Inequality,0,0
R_3ELN27IcY4ZjDAq,Inequality,0,0
R_3NXmu3nbW1D6dd7,Inequality,0,0
R_r0Tlb5zi9zEcQXT,Inequality,0,0
R_SJKA5TmM5q3ob2V,Inequality,0,0
R_XAmfoSXeawTPawh,Inequality,0,0
R_3e4sWbLXNKbte1q,Inequality,0,0
R_1r3u7KS7WbhGEEI,Inequality,0,0
R_25NMupvpSrU5kmT,Inequality,0,0
R_3p9M0Zp04hJbfyA,Inequality,0,0
R_27JdcmtitmuvYvq,Inequality,0,0
R_2zBcM9x8vK5gb1l,Inequality,0,0
R_2VKlF4WH4x5rSaq,Inequality,0,0
R_7VbbmnM4Z8Tebst,Inequality,0,0
R_VWJPhELsCkqPcWd,Inequality,0,0
R_1LItsoiN0iuV1Xl,Inequality,0,0
R_PFLC468XMpRJDCV,Inequality,0,0
R_tSA7WkZ4HlN6d0t,Inequality,0,0
R_3stS8Stdmai62Uw,Inequality,0,0
R_2VJd7Y9LJjWuDoS,Inequality,0,0
R_UaTc7swA0GX1nax,Inequality,0,0
R_27Jwdx9VlRZ3gSI,Inequality,0,0
R_0UQPDBgZxgAIaat,Inequality,0,0
R_9B9aO7F9aT52xLb,Inequality,0,0
R_1DuOSj3qvw7GBPT,Inequality,1,0
R_32RuEmXpWD13T3K,Inequality,1,0
R_31Es19OKRdLS7oE,Inequality,0,0
R_1GBNgobFTO5GSRB,Inequality,1,0
R_3rYeFVPBHkZUDeZ,Inequality,0,0
R_1lrtCYXZxAXXIhU,Inequality,0,0
R_2X0cHuSiaQfMPMN,Inequality,0,0
R_2WvbBY7RUlk00Wa,Inequality,0,0
R_2fHFAPylOKsa7P0,Inequality,1,0
R_3iEe6nyoYBYNtts,Inequality,1,0
R_2fvP5fW5giKpDXy,Inequality,0,0
R_2xS61b5um8y9m2j,Inequality,0,0
R_sdTphFjJeQlsWyZ,Inequality,0,0
R_2wbiPaUIURkmbPj,Inequality,0,0
R_rqMvcIQDV9PxeX7,Inequality,0,0
R_3hfGVhoyQKG9CL8,Inequality,1,0
R_3eq9R4nM4r4GnHi,Inequality,0,0
R_2Xp1C1MtxXr1RFG,Inequality,1,0
R_3nGU9mit4xmQIaZ,Inequality,1,0
R_3HGo80riwqQuEMF,Inequality,0,0
R_1mEjslq1kLZaOkZ,Inequality,0,0
R_3ilDlvfHgAFRpKp,Inequality,0,0
R_1H7WXa9t9DIz1cd,Inequality,0,0
R_YaeQRspVqPAXmZH,Inequality,0,0
R_26kTwYXw4YKcZ14,Inequality,0,0
R_rfPAlZVj4SKWghz,Inequality,0,0
R_1KkAqrYxGJs3FMk,Inequality,0,0
R_1Peim2X8AgfvN9r,Inequality,0,0
R_3ltuMfGPTTTpxjH,Inequality,1,0
R_2wN9dl0SVLQauON,Inequality,0,0
R_2E5IBceL8IDejcA,Inequality,0,0
R_2ttiwnSHmdtsKlo,Inequality,0,0
R_2Y5G1yuQBCz7d2M,Inequality,0,0
R_1ilfJWG8iapxNMj,Inequality,1,1
R_1Ldr7l6AkvHZ3rQ,Inequality,0,0
R_1F4aUazA9CdZWjQ,Inequality,0,0
R_NXUci5bevqS8REJ,Inequality,0,0
R_1K3As4LWrLGHSgt,Inequality,0,0
R_2COjIPq43Vvh66D,Inequality,0,0
R_1Nam4djXXn2pC2V,Inequality,0,0
R_31AxQ9wgKu5ztQG,Inequality,0,0
R_1MLKUX89GjP8jS4,Inequality,0,0
R_2YtFCvDmz8FvzMC,Inequality,0,0
R_bKqh3sskVOto8xz,Inequality,0,0
R_30rhbefJztmh31h,Inequality,0,0
R_2PheYdIzlLXeh6R,Inequality,0,0
R_3FQbox0neD4hOs0,Inequality,0,0
R_1HklJDrNl0osLDs,Inequality,0,0
R_2QlnasksU0JSxTE,Inequality,0,0
R_a5W6nMQEidKuAgh,Inequality,0,0
R_3DvwGsUhSMC9kuf,Inequality,0,0
R_2EvmAynyhs5scGm,Inequality,0,0
R_2ttZxgYMtgo3wLg,Inequality,0,0
R_XvQejvuF1fEca4N,Inequality,0,0
R_1ri699FpJPSazwM,Inequality,0,0
R_3L54Bsr44bdNxPK,Inequality,0,0
R_2414XWZjNp05lha,Inequality,0,0
R_1q4APLXoYw9rIIL,Inequality,0,0
R_WeuDgRyA37oSGRz,Inequality,0,0
R_3iJwqZpLWe8Z9zj,Inequality,0,0
R_2ctOETcrAGJpCz6,Inequality,0,0
R_2dY2cyPllspYHr8,Inequality,0,0
R_3NDG0qMODZ5CrK3,Inequality,0,0
R_22JnwIhxX0tQ2Z1,Inequality,0,0
R_tMvRYth35SJk849,Inequality,0,0
R_1IgUXIXCjNqsiW7,Inequality,0,0
R_2fqhKT94izD7KE3,Inequality,0,0
R_2qn3l0SRhI2VzrK,Inequality,0,0
R_qEFTTL5TexWQYDf,Inequality,1,0
R_1E6wlfKIWDecMXc,Inequality,0,0
R_1KxtxM8HfIvoRBp,Inequality,0,0
R_1daBzw0WwOjZx4T,Inequality,0,0
R_3xiRnaUNL8yDEqZ,Inequality,1,0
R_vc4KAMpEni3Al1L,Inequality,0,0
R_SHNUx2aUajQcwV3,Inequality,0,0
R_1MYQX9iSxkLmPla,Inequality,0,0
R_3qEjnmbaD0d67b8,Inequality,0,0
R_3dRnuclT0hMF2TE,Inequality,0,0
R_2c0cc9AvyF24vAH,Inequality,1,1
R_3kzTN7MikTnzgu1,Inequality,0,0
R_bDgEK97UPz7p0u5,Inequality,1,0
R_1OV1E344htK9xMJ,Inequality,1,0
R_2rvf5zeboihxXTZ,Inequality,1,0
R_2UYgrfbpZ0rVeG9,Inequality,0,0
R_2v7E79eLVzDE8EF,Inequality,0,0
R_3PjEbmhcLuOUzrb,Inequality,1,0
R_2PkafdMV3ikQSJa,Inequality,0,0
R_3PdAaZ3lyTuHYdK,Inequality,0,0
R_6nF9SXDhOwlJ25H,Inequality,0,0
R_TpB6xFgmszi9NW9,Inequality,0,0
R_2Pj7OIxOzftnDh0,Inequality,0,0
R_8HWROCH3fxdYDDP,Inequality,1,1
R_3L5NYbmvdrabT7h,Inequality,0,0
R_SUFHH0kzBpevVER,Inequality,0,0
R_3jw265ka7NVQ0QF,Inequality,1,0
R_2YAnEolBSzvcy82,Inequality,0,0
R_2aFWuyDQ8pHdBny,Inequality,0,0
R_3kHdzqdH28aDwhV,Inequality,0,0
R_1QoUKIXksg9fcT8,Inequality,0,1
R_2woBcEvMZXIWiYi,Inequality,0,0
R_XKWUW6c74KQFuxz,Inequality,0,0
R_33j9jFaPDEYjBbB,Inequality,0,0
R_xbWast4fiAyHXl7,Inequality,0,0
R_agUzDBnAEDmYzWp,Inequality,0,0
R_2dtPbu3UG72QCea,Inequality,0,0
R_1JPF3Tph3o9MdD7,Inequality,0,0
R_Op3ON7X3S2UcFMJ,Inequality,0,0
R_33l1L4IdIviNznX,Inequality,0,0
R_3ELvyazvuHwCMCJ,Inequality,1,0
R_O2P5puzlUeKIfMR,Inequality,0,0
R_25ZqijXYb66F2lW,Inequality,0,0
R_AckbkKA1vOfPDP3,Inequality,0,0
R_2SlB6dy4BHSnBU6,Inequality,0,0
R_1HdUXIgIlmOujTH,Inequality,0,0
R_uzdDcxQlscvOPWp,Inequality,0,0
R_22KdB6zyZ6zO4QR,Inequality,0,0
R_2PbcD8dxu8QfGsE,Inequality,0,0
R_1l4V2Nlu31aqakp,Inequality,0,0
R_2ze9rLVcw0we5gm,Inequality,0,0
R_1IQMjh4ODbBCB75,Inequality,0,0
R_1mPC8v1RklkOP8k,Inequality,0,0
R_2S0ouPx6tAADLrV,Inequality,0,0
R_2fHGMWZeEB89zHA,Inequality,0,0
R_32PXuL0RPy0ynJl,Inequality,0,0
R_26o3ExrCIEG6ls5,Inequality,0,0
R_3Ry0XSttaQ4ryY5,Inequality,0,0
R_RXfNmtrXsqgiSZ3,Inequality,0,0
R_1NsojY1SDzUwTQc,Inequality,0,0
R_3oMJ8eX1Dffb1tb,Inequality,0,0
R_WoEa3Q5s7Ymr0zf,Inequality,0,0
R_1dzA2w0WQz9UZkZ,Inequality,0,0
R_3EaoKSSLgmPXneZ,Inequality,0,0
R_1etnSW2kPSGek2p,Inequality,0,0
R_2P23QhM2T3zA4NY,Inequality,0,0
R_24dbin5h9HYTGBE,Inequality,0,0
R_3NJWmcaoaLrmQHH,Inequality,0,0
R_3PhhBVBlJUQfMJO,Inequality,0,0
R_27KeyPrdr0zpNvn,Inequality,0,0
R_2zRNLF868A6meJa,Inequality,0,0
R_1N9RvC3MQEnEEL4,Inequality,0,0
R_3Pobo5Hi9P2OP3v,Inequality,0,0
R_2QXqQrWxxD4XAkI,Inequality,0,0
R_3G2O2AA8xEhURij,Inequality,0,0
R_33k8AYmyE0uWeyT,Inequality,0,0
R_2fe9Rs604Z7dkfm,Inequality,0,0
R_1rD4XmeWL09NYV3,Inequality,0,0
R_1M6RQv59zaA66oS,Inequality,0,0
R_3JrwefAxu4NN8kK,Inequality,0,0
R_9RWArcNPDn4eCPL,Inequality,1,0
R_vDKjEhKlY3hKfyp,Inequality,0,0
R_1BYoeEgpLCug2xD,Inequality,0,0
R_31i2ABI90Bj7CHz,Inequality,0,0
R_3g5BrG4WYnkplJP,Inequality,0,0
R_pimCNhJ7nWyw9kR,Inequality,0,0
R_2zAMOQPMz3ngVii,Inequality,0,0
R_cMHSJr3XitDya5P,Inequality,0,0
R_2AG37lmCHSGTauc,Inequality,0,0
R_1Fg4BXcVKHfVB0c,Inequality,0,0
R_1H6Nd6ghGEMuZKn,Inequality,0,0
R_25GUhfGGJsPkEb8,Inequality,0,0
R_2ZQZjdw7tat5ejA,Inequality,0,0
R_3PR0AJJqHTYLzce,Inequality,0,0
R_33v9PsScb54PFlM,Inequality,0,0
R_1f8fTXxEMMvktIS,Inequality,0,0
R_ZyN1jl50y4q90Nr,Inequality,0,0
R_3fMLU4ZCDoUprk7,Inequality,0,0
R_2f22vvIOf6pWFtn,Inequality,0,0
R_1M6QGuYEN2ewi1a,Inequality,0,0
R_2vcEq9vl8nDZJD1,Inequality,0,0
R_2t095PgqUD3xA4s,Inequality,0,0
R_31gPybP69RNoIfu,Inequality,0,0
R_1pYSMrRQCmqNqMB,Inequality,0,0
R_129YUObv0KuFv4N,Inequality,0,0
R_3qVB5gabIW7JPT2,Inequality,0,0
R_1OpGXKM3ufapNFW,Inequality,0,0
R_1E0AFED46Mgh9lK,Inequality,0,0
R_2uVxfHataSh04R0,Inequality,0,0
R_OwDBRXaKmn8ZBqV,Inequality,0,0
R_1EXoMWIHZR0tTCV,Inequality,0,0
R_3NDKWxIQZsSLWIE,Inequality,0,0
R_3Ja5Z6O88g7eQZ4,Inequality,0,0
R_1H2JNvjVJBhHrG9,Inequality,0,0
R_cM9703UMCOeGRzP,Inequality,0,0
R_2wgChuH9sq7oC5K,Inequality,0,0
R_1gzGFMgSul5ya4M,Inequality,0,0
R_1C8vYBXdTpZyJEd,Inequality,0,0
R_3jZg2BUbTF0F65F,Inequality,0,0
R_2D7ExdLwugZt474,Inequality,0,0
R_2QW0kc4rWyDn3nV,Inequality,0,0
R_2ebvIHAxEksYxBL,Inequality,0,0
R_bfLWIVm6jMx3sxH,Inequality,0,0
R_2oCK8kcgtCVV6F3,Inequality,0,0
R_0lDwHGsZJ9z5kqd,Inequality,1,0
R_3pu7U6WsAmy6AHt,Inequality,0,0
R_1rNSgHxcrrBBSVW,Inequality,1,0
R_1HirW5xXWEFtYo8,Inequality,0,0
R_1DZLRHmiIgxz6Gj,Inequality,0,0
R_1LLmEU1VUDQDel7,Inequality,0,0
R_2aqVjIHoEV3kOdr,No Equipoise,0,0
R_1NaxuGjT6Ve80pR,No Equipoise,0,0
R_eM3F2yCGxlE5Nvj,No Equipoise,0,0
R_D2ff4ZTBSPYyaIN,No Equipoise,0,0
R_1mPgH2ocFiKnMes,No Equipoise,0,0
R_1lhmMxuRmA49jFO,No Equipoise,0,0
R_2ZQ96tmje7J8uUA,No Equipoise,0,0
R_1LbAhOLqz6p8cj4,No Equipoise,0,0
R_1lfzrm1OEyEI3bZ,No Equipoise,0,0
R_1KjdQ9cz5tWNofu,No Equipoise,0,0
R_3OsSW5ifLWV0IFz,No Equipoise,0,0
R_3qsCpZmOqXxcWzv,No Equipoise,0,0
R_tLCVEjDDmuf3MTD,No Equipoise,0,0
R_2bZ9fG1rmUuO3mz,No Equipoise,0,0
R_1hLtNnPQzXeDNXw,No Equipoise,0,0
R_BLM725bOtcSNR3H,No Equipoise,0,0
R_9KXXSJbjKrTU08h,No Equipoise,0,0
R_2qlYN7qVf6zTQrD,No Equipoise,0,0
R_3nu6RJvwz2ylj6b,No Equipoise,0,0
R_xFSV2k6T0u1OjYZ,No Equipoise,0,0
R_D0jiqvYAsNrvkid,No Equipoise,0,0
R_3CAWj3iUjwTtSsl,No Equipoise,0,0
R_1PZh9dGF4XT9ryl,No Equipoise,0,0
R_3DtFdEjgTSzQohE,No Equipoise,0,0
R_1N9U52eXi5WEMyw,No Equipoise,0,0
R_2qk1l8AGlidQi6p,No Equipoise,0,0
R_3pfYuxRxVbk5psD,No Equipoise,0,0
R_RCi5RJjAlhNgfCN,No Equipoise,0,0
R_2P0iqiWAPHWjyJe,No Equipoise,0,0
R_1GIjjxKqN76eDsM,No Equipoise,0,0
R_25LRNKOsrRrZIKU,No Equipoise,0,0
R_2v2GDgHkUI05tLG,No Equipoise,0,0
R_ZLcSRbT0GlA1xE5,No Equipoise,0,0
R_PTAm61sSCcGdSOB,No Equipoise,0,0
R_2YlmxtBxNR3Sx2z,No Equipoise,0,0
R_2dRyed3Nd4cntNx,No Equipoise,0,0
R_31GkUsUVtGK26zz,No Equipoise,0,0
R_3R4a5ZNgCa7cp12,No Equipoise,0,0
R_yWvVEbJ74OwozGp,No Equipoise,0,0
R_735pTNgghkgBmGR,No Equipoise,0,0
R_2VdzWtnVQOf0bsY,No Equipoise,0,0
R_3g0izNanjrEe2WG,No Equipoise,0,0
R_2B2lUO1UefEvE3M,No Equipoise,0,0
R_3MExoPI9KqllhJ8,No Equipoise,0,0
R_XScuwbNkFDVUuzL,No Equipoise,0,0
R_3M3V0ejTpRCV2tT,No Equipoise,0,0
R_1Hek6Rj4ds7vrth,No Equipoise,0,0
R_2dgN7lVWGrycFn8,No Equipoise,0,0
R_2fJ56rdqYYZz7gr,No Equipoise,0,0
R_RfCuI6saP6nvHln,No Equipoise,0,0
R_a3FSGAOeGx3roC5,No Equipoise,0,0
R_WCIBtzJ4MP4gS8F,No Equipoise,0,0
R_9LxbVKS48mWCcLf,No Equipoise,0,0
R_1l076c7r3XYvP8c,No Equipoise,0,0
R_2906YMnVwxPc6Ol,No Equipoise,0,0
R_2wn5v5hJ2pEcJx9,No Equipoise,0,0
R_1mrY8tWciCgywnG,No Equipoise,0,0
R_YRKApWB1WuiGHiV,No Equipoise,0,0
R_3jdLAxKtLnZQ76U,No Equipoise,0,0
R_3FVvCnhw5gOn55Y,No Equipoise,0,0
R_2qxAkbgFFRMEmbY,No Equipoise,0,0
R_3fIeq60cvlT5nYZ,No Equipoise,0,0
R_2OPIic7OOqwpt6x,No Equipoise,0,0
R_1PRzlaZLBZMhxJj,No Equipoise,0,0
R_1M6VLRxH6RYtPzA,No Equipoise,0,0
R_3QXEUFe8K6fixwt,No Equipoise,0,0
R_3kFYbmL11gJJCZI,No Equipoise,0,0
R_3JL4ZWoJQH3j0Ht,No Equipoise,0,0
R_3ELN27IcY4ZjDAq,No Equipoise,0,0
