StudyType,ExperimentCode_MS,StudyDescription,R File,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,pid,DisagreementPostMeeting,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInfoFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInformationSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,TrustAgent
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,187,R_33l1L4IdIviNznX,"The doctor chose an affordable and tolerable drug, so it seems like a good decision.",1,1762,1,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,182,R_3ELvyazvuHwCMCJ,Drug is a good choice but might not be right for everyone.,1,1907,1,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,210,R_O2P5puzlUeKIfMR,"Sounds to me like Dr. Jones is going with the obvious and logically safe choice in that side effects are tolerable and the drug is not expensive. I would assume that with the FDA confirming the several new drugs as safe and effective, then they all are viable, but drug B might be the best option based on what I have read.",0,26,0,0,Non-Object,Drug.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,218,R_25ZqijXYb66F2lW,"Dr. Jones is a medical doctor, so I trust that if he has decided that drug B is the best medication to prescribe to his patients, it is because he has researched it and feels it is what is in his patients' best interest.",1,1760,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,137,R_AckbkKA1vOfPDP3,I think it is very appropriate to prescribe a medication that your patients will be able to tolerate as well as afford.,1,76,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,135,R_2SlB6dy4BHSnBU6,"It's been approved as safe and effective, it's affordable, and the patients can handle the side effects.",1,130,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,269,R_1HdUXIgIlmOujTH,"From the statement provided, it appears Dr Jones was taking his patients needs into account and prescribed a drug that is affordable for their budgets, useful for their medical needs and has mild side effects. 
There was no information what other drug options were available as well however.",1,314,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,363,R_uzdDcxQlscvOPWp,The doctor cares about his patients and wants to make sure they can afford the medication. He also wants to make sure that they have a medication with side effects they can handle.,1,359,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,260,R_22KdB6zyZ6zO4QR,I think this doctor is trying to help his patients. He is choosing a drug that they can afford. It doesn't have many side affects.,1,518,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,363,R_2PbcD8dxu8QfGsE,Because he chose an affordable and safe medication to treat his patients with high blood pressure. I find that appropriate and safe and feel he's doing what's in the best interest of the patients.,1,542,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,200,R_1l4V2Nlu31aqakp,The drug was approved by the FDA and there's nothing out to suggest there's any severe side effects.  Plus it is affordable so even those of lower income can get it.,1,571,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,192,R_2ze9rLVcw0we5gm,Because he is a doctor and is certified in his field. Do you ever see a Doctor trying to be a lumberjack? Exactly.,1,619,0,0,Non-Object,Drug.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,433,R_1IQMjh4ODbBCB75,"Patient is depending on Doctor to prescribe the drug they need. Doctor Jones prescribed legal drug based on the his knowledge and affordability, there is nothing wrong with it.",1,637,0,0,Non-Object,Drug.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,273,R_1mPC8v1RklkOP8k,it is affordable and cost-effective. I believe two of the most important things when it comes to medications is cost and side-effect profile.,1,666,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,397,R_2S0ouPx6tAADLrV,"I feel it is very appropriate since he chose an affordable drug for his patients. Also, there are tolerable side effects.",1,929,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,255,R_2fHGMWZeEB89zHA,It sounds like he's got their best interests in mind. Plus the drugs have been approved by the food and drug administration.,1,949,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,187,R_32PXuL0RPy0ynJl,"It's approved, affordable and side effects aren't bad.",1,1027,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,206,R_26o3ExrCIEG6ls5,"It is not known whether Drug B has been approved. However, it is affordable and told the patient on possible side effects so it is somewhat appropriate.",1,1035,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,242,R_3Ry0XSttaQ4ryY5,"I chose this because it seems like Dr. Jones considered both cost and adverse side effects.  These are the two most common concerns with medications, so I think he made an informed decision.",1,1076,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,137,R_RXfNmtrXsqgiSZ3,The doctor chose a medicine based on cost and side effects. I think this is acceptable.,1,1165,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,242,R_1NsojY1SDzUwTQc,"I did not select very appropriate because the paragraph did not specify whether Drug B was one of the drugs approved by the FDA. However, since it is affordable and patients tolerate it well, I selected somewhat appropriate.",1,1199,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,206,R_3oMJ8eX1Dffb1tb,"Based on the limited information we are given, it seems the doctor has the patients' best interests in mind. He wants the medication to be affordable and have limited side effects.",1,1230,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,234,R_WoEa3Q5s7Ymr0zf,I think it is appropriate that Doctor Jones prescribes drug B because it is affordable and patients can tolerate its side effects but I think Doctor Jones should give his patients an option and let them decide which high blood pressure medication is best for them based on their specific needs.,1,1242,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,149,R_1dzA2w0WQz9UZkZ,The Dr is attempting to use the latest information and medications to treat his patients.,1,1299,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,247,R_3EaoKSSLgmPXneZ,Giving his patients an affordable option is very conscientious of him. The fact that the side effects are tolerable means that the drug is likely safe too. Cheap and safe drugs are what most patients are looking for.,1,1340,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,269,R_1etnSW2kPSGek2p,Because he is determining what is best for his patient from a side effect and monetary view of his choices.,1,1364,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,276,R_2P23QhM2T3zA4NY,Drug B was approved by FDA for prescribing to patients. My slight reservation stems from the fact that the doctor chose to knowingly prescribed the drug with side effects,1,1384,0,0,Non-Object,Drug.B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,349,R_24dbin5h9HYTGBE,"The side effects are manageable and the price of the drug is affordable, but I didn't choose very appropriate because I feel as though the doctor may be doing his patients a disservice by not trying to adjust their diet and exercise to combat the high blood pressure naturally.",1,1496,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,233,R_3NJWmcaoaLrmQHH,"Any medication that produces negative side effects should be used and prescribed with caution. Of the options for medications Dr. Jones kept in mind the well being, financially and physically, of his patient. Therefore I found his prescription to be appropriate though non medicated routes usually are most appropriate, such as changes in diet, exercise routines, etc.",1,1582,0,0,Non-Object,Drug.B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,292,R_3PhhBVBlJUQfMJO,I think doctor Jones wants the best for his patients. He chose an affordable drug that won't harm them. Very wise man.,1,1615,0,0,Non-Object,Drug.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,189,R_27KeyPrdr0zpNvn,"The drug is approved by the FDA, so it is generally deemed acceptable for use, and the side effects are minor. However, it's a little inappropriate that the doctor is determining that the patients can handle the side effects without consulting them about it.",1,1660,0,0,Non-Object,Drug.B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,259,R_2zRNLF868A6meJa,"The patients needed treatment for high blood pressure, and the doctor provided a treatment.  In addition, the drug was affordable, and no other potential problems were cited (doesn't mean that those potential problems aren't there).",1,1694,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,271,R_1N9RvC3MQEnEEL4,he's following guidelines but may not have much info on the drug itself,1,1707,0,0,Non-Object,Drug.B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,103,R_3Pobo5Hi9P2OP3v,He weighed not only the patient's health but financial aspects as well. Because of this he can treat the most people effectively.,1,1731,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,184,R_2QXqQrWxxD4XAkI,I don't see any ethical breach in Doctor Jones' decision. The drug seems safe and is affordable and it would help patients get better.,1,1779,0,0,Non-Object,Drug.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,164,R_3G2O2AA8xEhURij,"Any medication will have side effects, it's important to know what of them are acceptable to the kind of patients you are treating. Also affordable is great!",1,1796,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,175,R_33k8AYmyE0uWeyT,It is a safe medication. The medication is also affordable.,1,1843,0,0,Non-Object,Drug.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,120,R_2fe9Rs604Z7dkfm,This is a good decision because there are minimal side effects and it is affordable. He takes his patients into consideration,1,1866,0,0,Non-Object,Drug.B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,4,141,R_1rD4XmeWL09NYV3,The drug is affordable for patients,1,1892,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,148,R_1M6RQv59zaA66oS,I appreciate that he picked a medicine that was cost effective. I also think it's good he considered side effects.,1,1931,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,B,Drug B,Policy,xB1,5,286,R_3JrwefAxu4NN8kK,"I see nothing negative about what the doctor is doing. The drug works, is affordable, and patients can tolerate the side effects.",1,1980,0,0,Non-Object,Drug.B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
