pid,condLabel,dv,freeResponse,oid,time,sex,race,white,age,edu,inc,god,intuition,science,intuitiveBeliefs,dv_binary,freeResponse,Objection,policyOrAB,scenarioCond,cond,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentionsFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,BenefitAgreement,BenefitDisSA,BenefitDisWC,BenefitDisagreement,LearningSA,LearningWC,LearningAgreement,LearningDisSA,LearningDisWC,LearningDisagreement,AbsenceHarmSA,AbsenceHarmWC,AbsenceHarmAgreement,AbsenceHarmDisSA,AbsenceHarmDisWC,AbsenceHarmDisagreement,EqualitySA,EqualityWC,EqualityAgreement,EqualityDisSA,EqualityDisWC,EqualityDisagreement,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,PhysicalRiskAgreement,PhysicalRiskDisSA,PhysicalRiskDisWC,PhysicalRiskDisagreement,OtherRisk/HarmSA,OtherRisk/HarmWC,OtherRiskAgreement,OtherRiskDisSA,OtherRiskDisWC,OtherRiskDisagreement,IneffectiveSA,IneffectiveWC,IneffectiveAgreement,IneffectiveDisSA,IneffectiveDisWC,IneffectiveDisagreement,RandomizationSA,RandomizationWC,RandomizationAgreement,RandomizationDisSA,RandomizationDisWC,RandomizationDisagreement,ExperimentationSA,ExperimentationWC,ExperimentationAgreement,ExperimentationDisSA,ExperimentationDisWC,ExperimentationDisagreement,InequalitySA,InequalityWC,InequalityAgreement,InequalityDisSA,InequalityDisWC,InequalityDisagreement,NoEquipoiseSA,NoEquipoiseWC,NoEquipoiseAgreement,NoEquipoiseDisSA,NoEquipoiseDisWC,NoEquipoiseDisagreement,BadDesignSA,BadDesignWC,BadDesignAgreement,BadDesignSA,BadDesignDisWC,BadDesignDisagreement,NoticeSA,NoticeWC,NoticeAgreement,NoticeDisSA,NoticeDisWC,NoticeDisagreement,ConsentSA,ConsentWC,ConsentAgreement,ConsentDisSA,ConsentDisWC,ConsentDisagreement,TooLongSA,TooLongWC,TooLongAgreement,TooLongDisSA,TooLongDisWC,TooLongDisagreement,PickAPolicySA,PickAPolicyWC,PickAPolicyAgreement,PickAPolicyDisSA,PickAPolicyDisWC,PickAPolicyDisagreement,GoodIntentSA,GoodIntentWC,GoodIntentAgreement,GoodIntentDisSA,GoodIntentDisWC,GoodIntentDisagreement,BadIntentSA,BadIntentWC,BadIntentAgreement,BadIntentDisSA,BadIntentDisWC,BadIntentDisagreement,StatusQuoSA,StatusQuoWC,StatusQuoAgreement,StatusQuoDisSA,StatusQuoDisWC,StatusQuoDisagreement,PatientConfidenceSA,PatientConfidenceWC,PatientConfidenceAgreement,PatientConfidenceDisSA,PatientConfidenceDisWC,PatientConfidenceDisagreement,CoddledExpertsSA,CoddledExpertsWC,CoddledExpertsAgreement,CoddledExpertsDisSA,CoddledExpertsDisWC,CoddledExpertsDisagreement,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsAlreadyKnowAgreement,AgentsAlreadyKnowDisSA,AgentsAlreadyKnowDisWC,AgentsAlreadyKnowDisagreement,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,AgentsShouldAlreadyKnowAgreement,AgentsShouldAlreadyKnowDisSA,AgentsShouldAlreadyKnowDisWC,AgentsShouldAlreadyKnowDisagreement,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsAlreadyKnowAgreement,ExpertsAlreadyKnowDisSA,ExpertsAlreadyKnowDisWC,ExpertsAlreadyKnowDisagreement,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ExpertsShouldAlreadyKnowAgreement,ExpertsShouldAlreadyKnowDisSA,ExpertsShouldAlreadyKnowDisWC,ExpertsShouldAlreadyKnowDisagreement,ParticipantKnowsBestSA,ParticipantKnowsBestWC,ParticipantKnowsBestAgreement,ParticipantKnowsBestDisSA,ParticipantKnowsBestDisWC,ParticipantKnowsBestDisagreement,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,PatientAlreadyShouldKnowAgreement,PatientShouldAlreadyKnowDisSA,PatientAlreadyKnowDisWC,PatientAlreadyShouldKnowDisagreement,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,Disagreement
223,bp_long,4,He's being pro active on solving a problem and is open to several ideas. Although it feels like he's experimenting on patients.,R_ZCZ3odnRgDYRei5,153,1,1,0,42,3,2,3,1,5,5,0,He's being pro active on solving a problem and is open to several ideas. Although it feels like he's experimenting on patients.,Non-Object,AB Test,AB Test,ABL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,bp_short,1,It is very inappropriate because this is essentially human experimentation. This should be done under non-dangerous lab conditions rather than in the field.,R_2ymBHqTw1eA3x1f,89,1,3,1,24,6,1,1,1,5,3,1,It is very inappropriate because this is essentially human experimentation. This should be done under non-dangerous lab conditions rather than in the field.,Object,AB Test,AB Test,ABS,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
226,badge,2,This doesn't solve the problem. It only is a potential reminder to information the doctor MUST already be aware of. Plus the doctor would have to re-read the card in order for it to act as a reminder. Overall ineffective.,R_oZuLENrZnCuociB,187,1,3,1,30,4,5,1,1,5,3,1,This doesn't solve the problem. It only is a potential reminder to information the doctor MUST already be aware of. Plus the doctor would have to re-read the card in order for it to act as a reminder. Overall ineffective.,Object,Policy,Badge,xA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,badge,5,This ensures that the doctor knows the correct procedure and also has the procedure on them at all times.,R_pFSNdZBjpcDGhjj,86,1,3,1,28,4,6,5,4,5,10,0,This ensures that the doctor knows the correct procedure and also has the procedure on them at all times.,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,bp_long,2,You're risking people's health over using a badge or poster.,R_3m4VvRq3nguRca1,126,1,3,1,33,3,3,2,2,4,6,1,You're risking people's health over using a badge or poster.,Object,AB Test,AB Test,ABL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,poster,5,The posters are a reminder of the safety precautions needed in order to safely perform the procedure. I would feel better as a patient knowing these reminders are around.,R_2vYdoH6uNfm7keA,101,1,3,1,32,4,1,4,2,5,7,0,The posters are a reminder of the safety precautions needed in order to safely perform the procedure. I would feel better as a patient knowing these reminders are around.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,badge,5,"It is a safety precaution that is easy to institute and although I would hope the doctors know this stuff by heart, it is better to be safe than sorry.",R_2EAgL2ADphKnw53,120,1,3,1,23,5,6,1,1,4,4,0,"It is a safety precaution that is easy to institute and although I would hope the doctors know this stuff by heart, it is better to be safe than sorry.",Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,badge,5,He wants to prevent infections from doctors mishandling equipment.,R_6uo1IdSSR7hx4k1,71,1,4,0,26,4,2,3,3,4,8,0,He wants to prevent infections from doctors mishandling equipment.,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,badge,4,"I chose somewhat appropriate because I thought it was a good idea that he had only the doctors with those tags being able to treat patients as it will cut down the number of infections. However, I think that to be truly effective the doctors should go thr",R_2bNUP9PQYVPQnxq,156,2,3,1,25,4,2,3,2,2,9,0,"I chose somewhat appropriate because I thought it was a good idea that he had only the doctors with those tags being able to treat patients as it will cut down the number of infections. However, I think that to be truly effective the doctors should go thr",Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,poster,5,I mean it's like putting 'Must Wash Hands Before Returning To Work' in the bathroom of a commercial restaurant.,R_pASmGGDoADERxZf,68,1,3,1,1983,6,1,1,1,5,3,0,I mean it's like putting 'Must Wash Hands Before Returning To Work' in the bathroom of a commercial restaurant.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
235,bp_short,4,"I think that people could rush through things and become lazy, having a poster would be a reminder of all that is to be done. I think the poster is the best idea, as it is a reminder for everyone. I think it would be easy for a Dr. to not bother looking a",R_2TTtyHZSxP0YCBA,191,2,3,1,48,3,6,2,2,5,5,0,"I think that people could rush through things and become lazy, having a poster would be a reminder of all that is to be done. I think the poster is the best idea, as it is a reminder for everyone. I think it would be easy for a Dr. to not bother looking a",Non-Object,AB Test,AB Test,ABS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,bp_short,1,"Running a test on someone without their consent isn't okay, even if nobody is getting worse care than they originally did.",R_30dV7mZM88lOk5X,96,1,3,1,35,4,3,5,2,4,9,1,"Running a test on someone without their consent isn't okay, even if nobody is getting worse care than they originally did.",Object,AB Test,AB Test,ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,bp_short,4,"As long as the procedures gets displayed and they are not putting more difficulty in themselves, it would be appropriate, the experiment seems fair with the random method implied.",R_3GjhLvd8MRns9jd,182,1,4,0,30,6,3,4,4,5,9,0,"As long as the procedures gets displayed and they are not putting more difficulty in themselves, it would be appropriate, the experiment seems fair with the random method implied.",Non-Object,AB Test,AB Test,ABS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,bp_short,5,Great way to find out what works best or if there's any difference.,R_aWxAMGGnVBhfIJ3,71,2,3,1,45,4,3,4,2,5,7,0,Great way to find out what works best or if there's any difference.,Non-Object,AB Test,AB Test,ABS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,poster,4,It's a good step towards preventing these infections but I think there are better ways to do things and more to be done.,R_28HBuvGilfQ783d,181,2,3,1,25,3,2,4,3,4,9,0,It's a good step towards preventing these infections but I think there are better ways to do things and more to be done.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,bp_long,1,Humans cannot be used in experiments without their consent. Especially when great harm is possible.,R_2TH0sdS1TahQtZW,87,1,3,1,28,6,2,1,1,5,3,1,Humans cannot be used in experiments without their consent. Especially when great harm is possible.,Object,AB Test,AB Test,ABL,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,bp_long,4,"Science is only possible when hypotheses (in this case, a new method) are tried and either proved or disproved. It can be assumed that neither of the options the director chose are worse than what is being done currently. It is correct to determine which ",R_3EuRNV7UuYQNC4o,249,1,3,1,31,3,1,1,1,5,3,0,"Science is only possible when hypotheses (in this case, a new method) are tried and either proved or disproved. It can be assumed that neither of the options the director chose are worse than what is being done currently. It is correct to determine which ",Non-Object,AB Test,AB Test,ABL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,bp_short,2,It subjects non consenting patients to tests that could put their health in serious danger.,R_2THm10Cd4lexJsr,187,2,3,1,24,4,3,1,1,5,3,1,It subjects non consenting patients to tests that could put their health in serious danger.,Object,AB Test,AB Test,ABS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,badge,4,"It's a good idea to do something to remind doctors of the procedures, but just putting it on their badge may not get them to read or follow the procedures.",R_2xRdOy4Ck6kO3Ja,99,2,3,1,48,6,6,2,1,4,5,0,"It's a good idea to do something to remind doctors of the procedures, but just putting it on their badge may not get them to read or follow the procedures.",Non-Object,Policy,Badge,xA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,bp_short,3,I am not sure. It might save lives.,R_ABBFgcdOeXYQQpP,64,1,1,0,27,3,1,5,5,1,15,0,I am not sure. It might save lives.,Non-Object,AB Test,AB Test,ABS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,poster,5,It gives Doctor's a reference while they do the procedure. That quick memory refresher may save thousands of lives.,R_Zfdrvc7tg8EKZs5,137,1,4,0,20,3,3,3,1,5,5,0,It gives Doctor's a reference while they do the procedure. That quick memory refresher may save thousands of lives.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
